onset	duration	trial_type	braille_stimulus	targets	response_count
2.018	2.008	CUE_REST	n/a	n/a	n/a
7.018	1.008	FIXCROSS	n/a	n/a	n/a
13.068	1.008	FIXCROSS	n/a	n/a	n/a
21.126	2.008	CUE_6_DOT	n/a	n/a	n/a
26.126	1.008	FIXCROSS	n/a	n/a	n/a
27.143	5.008	6_DOT_DETECTION	K#OBU	1	n/a
32.176	1.008	FIXCROSS	n/a	n/a	n/a
33.193	5.008	6_DOT_DETECTION	##BYM	2	n/a
35.08	n/a	RESPONSE	n/a	n/a	1/2
36.336	n/a	RESPONSE	n/a	n/a	2/2
38.226	1.008	FIXCROSS	n/a	n/a	n/a
39.243	5.008	6_DOT_DETECTION	#MOI#	2	n/a
40.96	n/a	RESPONSE	n/a	n/a	1/2
43.72	n/a	RESPONSE	n/a	n/a	2/2
44.276	1.008	FIXCROSS	n/a	n/a	n/a
45.293	5.008	6_DOT_DETECTION	PBC#O	1	n/a
48.456	n/a	RESPONSE	n/a	n/a	1/1
50.326	1.008	FIXCROSS	n/a	n/a	n/a
51.343	5.008	6_DOT_DETECTION	#CSDŁ	1	n/a
56.376	1.008	FIXCROSS	n/a	n/a	n/a
57.393	5.008	6_DOT_DETECTION	TMPLP	0	n/a
62.426	1.008	FIXCROSS	n/a	n/a	n/a
63.443	5.008	6_DOT_DETECTION	PIK#S	1	n/a
67.992	n/a	RESPONSE	n/a	n/a	1/1
68.476	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	##PUK	2	n/a
72.856	n/a	RESPONSE	n/a	n/a	1/2
74.272	n/a	RESPONSE	n/a	n/a	2/2
76.034	2.008	CUE_REST	n/a	n/a	n/a
82.534	1.008	FIXCROSS	n/a	n/a	n/a
88.584	1.008	FIXCROSS	n/a	n/a	n/a
95.643	2.008	CUE_6_DOT	n/a	n/a	n/a
100.643	1.008	FIXCROSS	n/a	n/a	n/a
101.66	5.008	6_DOT_DETECTION	#PYL#	2	n/a
105.736	n/a	RESPONSE	n/a	n/a	1/2
106.693	1.008	FIXCROSS	n/a	n/a	n/a
107.709	5.009	6_DOT_DETECTION	#LOB#	2	n/a
109.312	n/a	RESPONSE	n/a	n/a	1/2
111.856	n/a	RESPONSE	n/a	n/a	2/2
112.743	1.008	FIXCROSS	n/a	n/a	n/a
113.76	5.008	6_DOT_DETECTION	KKBDB	0	n/a
118.432	n/a	RESPONSE	n/a	n/a	1/0
118.793	1.008	FIXCROSS	n/a	n/a	n/a
119.81	5.008	6_DOT_DETECTION	#MOC#	2	n/a
122.296	n/a	RESPONSE	n/a	n/a	1/2
124.592	n/a	RESPONSE	n/a	n/a	2/2
124.843	1.008	FIXCROSS	n/a	n/a	n/a
125.859	5.009	6_DOT_DETECTION	OYOEL	0	n/a
130.893	1.008	FIXCROSS	n/a	n/a	n/a
131.909	5.009	6_DOT_DETECTION	UICCI	0	n/a
136.943	1.008	FIXCROSS	n/a	n/a	n/a
137.959	5.009	6_DOT_DETECTION	YYSAT	0	n/a
142.032	n/a	RESPONSE	n/a	n/a	1/0
142.993	1.008	FIXCROSS	n/a	n/a	n/a
144.01	5.008	6_DOT_DETECTION	ŁEB##	2	n/a
148.296	n/a	RESPONSE	n/a	n/a	1/2
150.551	2.008	CUE_REST	n/a	n/a	n/a
155.051	1.008	FIXCROSS	n/a	n/a	n/a
161.101	1.008	FIXCROSS	n/a	n/a	n/a
168.66	2.008	CUE_6_DOT	n/a	n/a	n/a
175.16	1.008	FIXCROSS	n/a	n/a	n/a
176.176	5.008	6_DOT_DETECTION	ILE#A	1	n/a
179.136	n/a	RESPONSE	n/a	n/a	1/1
181.21	1.008	FIXCROSS	n/a	n/a	n/a
182.226	5.008	6_DOT_DETECTION	#ULU#	2	n/a
184.872	n/a	RESPONSE	n/a	n/a	1/2
187.26	1.008	FIXCROSS	n/a	n/a	n/a
187.616	n/a	RESPONSE	n/a	n/a	2/2
188.276	5.008	6_DOT_DETECTION	OŁKKŁ	0	n/a
193.31	1.008	FIXCROSS	n/a	n/a	n/a
194.326	5.009	6_DOT_DETECTION	ŁBY##	2	n/a
197.992	n/a	RESPONSE	n/a	n/a	1/2
198.992	n/a	RESPONSE	n/a	n/a	2/2
199.36	1.008	FIXCROSS	n/a	n/a	n/a
200.376	5.009	6_DOT_DETECTION	UTCKE	0	n/a
205.41	1.008	FIXCROSS	n/a	n/a	n/a
206.426	5.008	6_DOT_DETECTION	T#ŁUK	1	n/a
208.272	n/a	RESPONSE	n/a	n/a	1/1
211.46	1.008	FIXCROSS	n/a	n/a	n/a
212.476	5.008	6_DOT_DETECTION	ALCBC	0	n/a
217.51	1.008	FIXCROSS	n/a	n/a	n/a
218.526	5.009	6_DOT_DETECTION	MOL#I	1	n/a
221.832	n/a	RESPONSE	n/a	n/a	1/1
225.568	2.008	CUE_REST	n/a	n/a	n/a
229.568	1.009	FIXCROSS	n/a	n/a	n/a
235.618	1.008	FIXCROSS	n/a	n/a	n/a
243.676	2.008	CUE_6_DOT	n/a	n/a	n/a
249.676	1.008	FIXCROSS	n/a	n/a	n/a
250.693	5.008	6_DOT_DETECTION	ELKYB	0	n/a
253.736	n/a	RESPONSE	n/a	n/a	1/0
255.726	1.008	FIXCROSS	n/a	n/a	n/a
256.743	5.008	6_DOT_DETECTION	CUI#A	1	n/a
259.616	n/a	RESPONSE	n/a	n/a	1/1
261.777	1.008	FIXCROSS	n/a	n/a	n/a
262.793	5.008	6_DOT_DETECTION	A#KŁA	1	n/a
264.352	n/a	RESPONSE	n/a	n/a	1/1
267.827	1.008	FIXCROSS	n/a	n/a	n/a
268.843	5.009	6_DOT_DETECTION	#DCBK	1	n/a
269.896	n/a	RESPONSE	n/a	n/a	1/1
273.876	1.009	FIXCROSS	n/a	n/a	n/a
274.893	5.009	6_DOT_DETECTION	DAL#S	1	n/a
278.712	n/a	RESPONSE	n/a	n/a	1/1
279.926	1.009	FIXCROSS	n/a	n/a	n/a
280.943	5.008	6_DOT_DETECTION	CLCLK	0	n/a
285.977	1.008	FIXCROSS	n/a	n/a	n/a
286.993	5.008	6_DOT_DETECTION	DDLYC	0	n/a
291.792	n/a	RESPONSE	n/a	n/a	1/0
292.027	1.008	FIXCROSS	n/a	n/a	n/a
293.043	5.009	6_DOT_DETECTION	CLU#L	1	n/a
297.872	n/a	RESPONSE	n/a	n/a	1/1
299.085	2.008	CUE_REST	n/a	n/a	n/a
305.085	1.008	FIXCROSS	n/a	n/a	n/a
311.135	1.008	FIXCROSS	n/a	n/a	n/a
318.693	2.008	CUE_6_DOT	n/a	n/a	n/a
324.193	1.008	FIXCROSS	n/a	n/a	n/a
325.21	5.008	6_DOT_DETECTION	CEP##	2	n/a
329.656	n/a	RESPONSE	n/a	n/a	1/2
330.243	1.008	FIXCROSS	n/a	n/a	n/a
330.512	n/a	RESPONSE	n/a	n/a	2/2
331.26	5.008	6_DOT_DETECTION	BOM##	2	n/a
334.176	n/a	RESPONSE	n/a	n/a	1/2
335.256	n/a	RESPONSE	n/a	n/a	2/2
336.293	1.008	FIXCROSS	n/a	n/a	n/a
337.31	5.009	6_DOT_DETECTION	PIŁ##	2	n/a
340.776	n/a	RESPONSE	n/a	n/a	1/2
341.912	n/a	RESPONSE	n/a	n/a	2/2
342.343	1.008	FIXCROSS	n/a	n/a	n/a
343.36	5.008	6_DOT_DETECTION	Ł#BCO	1	n/a
346.072	n/a	RESPONSE	n/a	n/a	1/1
348.393	1.008	FIXCROSS	n/a	n/a	n/a
349.41	5.008	6_DOT_DETECTION	##DAŁ	2	n/a
351.896	n/a	RESPONSE	n/a	n/a	1/2
354.444	1.008	FIXCROSS	n/a	n/a	n/a
355.46	5.008	6_DOT_DETECTION	A#KAT	1	n/a
357.672	n/a	RESPONSE	n/a	n/a	1/1
360.056	n/a	RESPONSE	n/a	n/a	2/1
360.494	1.008	FIXCROSS	n/a	n/a	n/a
361.51	5.008	6_DOT_DETECTION	##LOT	2	n/a
363.512	n/a	RESPONSE	n/a	n/a	1/2
364.576	n/a	RESPONSE	n/a	n/a	2/2
366.544	1.008	FIXCROSS	n/a	n/a	n/a
367.56	5.008	6_DOT_DETECTION	ITPCY	0	n/a
369.616	n/a	RESPONSE	n/a	n/a	1/0
373.602	2.008	CUE_REST	n/a	n/a	n/a
