onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_REST	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
21.122	2.008	CUE_6_DOT	n/a	n/a	n/a
26.122	1.008	FIXCROSS	n/a	n/a	n/a
27.138	5.009	6_DOT_DETECTION	ALCSD	0	n/a
32.172	1.008	FIXCROSS	n/a	n/a	n/a
33.188	5.009	6_DOT_DETECTION	TBLTL	0	n/a
38.222	1.008	FIXCROSS	n/a	n/a	n/a
39.238	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
40.32	n/a	RESPONSE	n/a	n/a	1/1
44.272	1.008	FIXCROSS	n/a	n/a	n/a
45.288	5.008	6_DOT_DETECTION	T#BYŁ	1	n/a
46.52	n/a	RESPONSE	n/a	n/a	1/1
50.322	1.008	FIXCROSS	n/a	n/a	n/a
51.338	5.008	6_DOT_DETECTION	YUUIC	0	n/a
56.372	1.008	FIXCROSS	n/a	n/a	n/a
57.388	5.008	6_DOT_DETECTION	OLPDT	0	n/a
62.422	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.008	6_DOT_DETECTION	LUB#L	1	n/a
65.4	n/a	RESPONSE	n/a	n/a	1/1
68.472	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	##BUS	2	n/a
70.24	n/a	RESPONSE	n/a	n/a	1/2
70.92	n/a	RESPONSE	n/a	n/a	2/2
76.03	2.008	CUE_REST	n/a	n/a	n/a
82.53	1.008	FIXCROSS	n/a	n/a	n/a
88.58	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.655	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.705	5.008	6_DOT_DETECTION	EKDDK	0	n/a
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.755	5.009	6_DOT_DETECTION	BEL#A	1	n/a
116.76	n/a	RESPONSE	n/a	n/a	1/1
118.789	1.008	FIXCROSS	n/a	n/a	n/a
119.805	5.008	6_DOT_DETECTION	MYŁ##	2	n/a
122.384	n/a	RESPONSE	n/a	n/a	1/2
123.12	n/a	RESPONSE	n/a	n/a	2/2
124.839	1.008	FIXCROSS	n/a	n/a	n/a
125.855	5.009	6_DOT_DETECTION	#PSA#	2	n/a
126.56	n/a	RESPONSE	n/a	n/a	1/2
128.52	n/a	RESPONSE	n/a	n/a	2/2
130.889	1.008	FIXCROSS	n/a	n/a	n/a
131.905	5.008	6_DOT_DETECTION	LKCKY	0	n/a
136.939	1.008	FIXCROSS	n/a	n/a	n/a
137.955	5.008	6_DOT_DETECTION	##TYK	2	n/a
138.664	n/a	RESPONSE	n/a	n/a	1/2
139.544	n/a	RESPONSE	n/a	n/a	2/2
142.989	1.008	FIXCROSS	n/a	n/a	n/a
144.005	5.008	6_DOT_DETECTION	L#MSY	1	n/a
145.44	n/a	RESPONSE	n/a	n/a	1/1
150.547	2.008	CUE_REST	n/a	n/a	n/a
155.047	1.008	FIXCROSS	n/a	n/a	n/a
161.097	1.008	FIXCROSS	n/a	n/a	n/a
168.655	2.008	CUE_6_DOT	n/a	n/a	n/a
175.156	1.008	FIXCROSS	n/a	n/a	n/a
176.172	5.008	6_DOT_DETECTION	MEM##	2	n/a
178.52	n/a	RESPONSE	n/a	n/a	1/2
179.28	n/a	RESPONSE	n/a	n/a	2/2
181.206	1.008	FIXCROSS	n/a	n/a	n/a
182.222	5.008	6_DOT_DETECTION	##MAP	2	n/a
