onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_6_DOT	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
8.03	5.008	6_DOT_DETECTION	K#OBU	1	n/a
10.162	n/a	RESPONSE	n/a	n/a	1/1
12.312	n/a	RESPONSE	n/a	n/a	2/1
13.063	1.008	FIXCROSS	n/a	n/a	n/a
14.08	5.008	6_DOT_DETECTION	##BYM	2	n/a
19.113	1.008	FIXCROSS	n/a	n/a	n/a
20.13	5.008	6_DOT_DETECTION	#MOI#	2	n/a
21.594	n/a	RESPONSE	n/a	n/a	1/2
24.078	n/a	RESPONSE	n/a	n/a	2/2
25.163	1.008	FIXCROSS	n/a	n/a	n/a
26.179	5.009	6_DOT_DETECTION	PBC#O	1	n/a
28.142	n/a	RESPONSE	n/a	n/a	1/1
30.778	n/a	RESPONSE	n/a	n/a	2/1
31.213	1.008	FIXCROSS	n/a	n/a	n/a
32.23	5.008	6_DOT_DETECTION	#CSDŁ	1	n/a
34.017	n/a	RESPONSE	n/a	n/a	1/1
37.263	1.008	FIXCROSS	n/a	n/a	n/a
38.28	5.008	6_DOT_DETECTION	TMPLP	0	n/a
40.593	n/a	RESPONSE	n/a	n/a	1/0
42.463	n/a	RESPONSE	n/a	n/a	2/0
43.313	1.008	FIXCROSS	n/a	n/a	n/a
44.33	5.008	6_DOT_DETECTION	PIK#S	1	n/a
47.796	n/a	RESPONSE	n/a	n/a	1/1
49.363	1.008	FIXCROSS	n/a	n/a	n/a
50.38	5.008	6_DOT_DETECTION	##PUK	2	n/a
51.314	n/a	RESPONSE	n/a	n/a	1/2
52.583	n/a	RESPONSE	n/a	n/a	2/2
53.013	n/a	RESPONSE	n/a	n/a	3/2
57.422	2.008	CUE_REST	n/a	n/a	n/a
62.422	1.008	FIXCROSS	n/a	n/a	n/a
68.472	1.008	FIXCROSS	n/a	n/a	n/a
75.53	2.008	CUE_6_DOT	n/a	n/a	n/a
80.53	1.008	FIXCROSS	n/a	n/a	n/a
81.547	5.008	6_DOT_DETECTION	#PYL#	2	n/a
83.047	n/a	RESPONSE	n/a	n/a	1/2
85.504	n/a	RESPONSE	n/a	n/a	2/2
86.58	1.008	FIXCROSS	n/a	n/a	n/a
87.037	n/a	RESPONSE	n/a	n/a	3/2
87.597	5.008	6_DOT_DETECTION	#LOB#	2	n/a
90.994	n/a	RESPONSE	n/a	n/a	1/2
92.63	1.008	FIXCROSS	n/a	n/a	n/a
93.647	5.008	6_DOT_DETECTION	KKBDB	0	n/a
96.781	n/a	RESPONSE	n/a	n/a	1/0
98.68	1.008	FIXCROSS	n/a	n/a	n/a
99.696	5.009	6_DOT_DETECTION	#MOC#	2	n/a
101.152	n/a	RESPONSE	n/a	n/a	1/2
103.581	n/a	RESPONSE	n/a	n/a	2/2
104.73	1.008	FIXCROSS	n/a	n/a	n/a
105.747	5.008	6_DOT_DETECTION	OYOEL	0	n/a
108.794	n/a	RESPONSE	n/a	n/a	1/0
110.78	1.008	FIXCROSS	n/a	n/a	n/a
111.797	5.008	6_DOT_DETECTION	UICCI	0	n/a
116.83	1.008	FIXCROSS	n/a	n/a	n/a
117.847	5.008	6_DOT_DETECTION	YYSAT	0	n/a
119.736	n/a	RESPONSE	n/a	n/a	1/0
120.773	n/a	RESPONSE	n/a	n/a	2/0
122.623	n/a	RESPONSE	n/a	n/a	3/0
122.88	1.008	FIXCROSS	n/a	n/a	n/a
123.897	5.008	6_DOT_DETECTION	ŁEB##	2	n/a
126.859	n/a	RESPONSE	n/a	n/a	1/2
128.349	n/a	RESPONSE	n/a	n/a	2/2
130.439	2.008	CUE_REST	n/a	n/a	n/a
136.939	1.008	FIXCROSS	n/a	n/a	n/a
142.989	1.008	FIXCROSS	n/a	n/a	n/a
150.547	2.008	CUE_6_DOT	n/a	n/a	n/a
157.047	1.008	FIXCROSS	n/a	n/a	n/a
158.064	5.008	6_DOT_DETECTION	ILE#A	1	n/a
160.217	n/a	RESPONSE	n/a	n/a	1/1
161.789	n/a	RESPONSE	n/a	n/a	2/1
163.097	1.008	FIXCROSS	n/a	n/a	n/a
164.114	5.008	6_DOT_DETECTION	#ULU#	2	n/a
165.447	n/a	RESPONSE	n/a	n/a	1/2
168.273	n/a	RESPONSE	n/a	n/a	2/2
169.147	1.008	FIXCROSS	n/a	n/a	n/a
170.164	5.008	6_DOT_DETECTION	OŁKKŁ	0	n/a
173.839	n/a	RESPONSE	n/a	n/a	1/0
175.197	1.008	FIXCROSS	n/a	n/a	n/a
176.213	5.009	6_DOT_DETECTION	ŁBY##	2	n/a
179.451	n/a	RESPONSE	n/a	n/a	1/2
181.247	1.008	FIXCROSS	n/a	n/a	n/a
182.264	5.008	6_DOT_DETECTION	UTCKE	0	n/a
187.297	1.008	FIXCROSS	n/a	n/a	n/a
188.314	5.008	6_DOT_DETECTION	T#ŁUK	1	n/a
190.424	n/a	RESPONSE	n/a	n/a	1/1
193.347	1.008	FIXCROSS	n/a	n/a	n/a
194.364	5.008	6_DOT_DETECTION	ALCBC	0	n/a
199.397	1.008	FIXCROSS	n/a	n/a	n/a
200.414	5.008	6_DOT_DETECTION	MOL#I	1	n/a
203.596	n/a	RESPONSE	n/a	n/a	1/1
206.956	2.008	CUE_REST	n/a	n/a	n/a
211.456	1.008	FIXCROSS	n/a	n/a	n/a
217.506	1.008	FIXCROSS	n/a	n/a	n/a
225.564	2.008	CUE_6_DOT	n/a	n/a	n/a
231.564	1.008	FIXCROSS	n/a	n/a	n/a
232.581	5.008	6_DOT_DETECTION	ELKYB	0	n/a
235.041	n/a	RESPONSE	n/a	n/a	1/0
236.814	n/a	RESPONSE	n/a	n/a	2/0
237.614	1.008	FIXCROSS	n/a	n/a	n/a
238.631	5.008	6_DOT_DETECTION	CUI#A	1	n/a
242.129	n/a	RESPONSE	n/a	n/a	1/1
243.664	1.008	FIXCROSS	n/a	n/a	n/a
244.681	5.008	6_DOT_DETECTION	A#KŁA	1	n/a
246.677	n/a	RESPONSE	n/a	n/a	1/1
249.714	1.008	FIXCROSS	n/a	n/a	n/a
250.731	5.008	6_DOT_DETECTION	#DCBK	1	n/a
252.142	n/a	RESPONSE	n/a	n/a	1/1
255.764	1.008	FIXCROSS	n/a	n/a	n/a
256.781	5.008	6_DOT_DETECTION	DAL#S	1	n/a
260.038	n/a	RESPONSE	n/a	n/a	1/1
261.814	1.008	FIXCROSS	n/a	n/a	n/a
262.831	5.008	6_DOT_DETECTION	CLCLK	0	n/a
267.864	1.008	FIXCROSS	n/a	n/a	n/a
268.881	5.008	6_DOT_DETECTION	DDLYC	0	n/a
272.294	n/a	RESPONSE	n/a	n/a	1/0
273.914	1.008	FIXCROSS	n/a	n/a	n/a
274.931	5.008	6_DOT_DETECTION	CLU#L	1	n/a
277.849	n/a	RESPONSE	n/a	n/a	1/1
281.972	2.008	CUE_REST	n/a	n/a	n/a
