onset	duration	trial_type	braille_stimulus	targets	response_count
2.015	2.008	CUE_REST	n/a	n/a	n/a
7.015	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.124	2.008	CUE_6_DOT	n/a	n/a	n/a
26.124	1.008	FIXCROSS	n/a	n/a	n/a
27.14	5.008	6_DOT_DETECTION	ETMMP	0	n/a
32.174	1.008	FIXCROSS	n/a	n/a	n/a
33.19	5.008	6_DOT_DETECTION	#MAM#	2	n/a
38.224	1.008	FIXCROSS	n/a	n/a	n/a
39.24	5.009	6_DOT_DETECTION	#MUEI	1	n/a
40.4	n/a	RESPONSE	n/a	n/a	1/1
44.274	1.008	FIXCROSS	n/a	n/a	n/a
45.29	5.008	6_DOT_DETECTION	#ODY#	2	n/a
47.6	n/a	RESPONSE	n/a	n/a	1/2
50.324	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.008	6_DOT_DETECTION	L#OPP	1	n/a
56.374	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
62.424	1.008	FIXCROSS	n/a	n/a	n/a
63.441	5.008	6_DOT_DETECTION	TLE#A	1	n/a
65.856	n/a	RESPONSE	n/a	n/a	1/1
67.2	n/a	RESPONSE	n/a	n/a	2/1
68.474	1.008	FIXCROSS	n/a	n/a	n/a
69.491	5.008	6_DOT_DETECTION	MIT##	2	n/a
71.936	n/a	RESPONSE	n/a	n/a	1/2
73.24	n/a	RESPONSE	n/a	n/a	2/2
76.032	2.008	CUE_REST	n/a	n/a	n/a
82.532	1.008	FIXCROSS	n/a	n/a	n/a
88.582	1.008	FIXCROSS	n/a	n/a	n/a
95.641	2.008	CUE_6_DOT	n/a	n/a	n/a
100.641	1.008	FIXCROSS	n/a	n/a	n/a
101.657	5.008	6_DOT_DETECTION	O#CLC	1	n/a
104.36	n/a	RESPONSE	n/a	n/a	1/1
106.691	1.008	FIXCROSS	n/a	n/a	n/a
107.707	5.009	6_DOT_DETECTION	CPCPO	0	n/a
112.741	1.008	FIXCROSS	n/a	n/a	n/a
113.757	5.008	6_DOT_DETECTION	CDYCS	0	n/a
116.12	n/a	RESPONSE	n/a	n/a	1/0
118.791	1.008	FIXCROSS	n/a	n/a	n/a
119.807	5.008	6_DOT_DETECTION	#MAT#	2	n/a
121.52	n/a	RESPONSE	n/a	n/a	1/2
123.44	n/a	RESPONSE	n/a	n/a	2/2
124.841	1.008	FIXCROSS	n/a	n/a	n/a
125.857	5.008	6_DOT_DETECTION	ASA#S	1	n/a
129.736	n/a	RESPONSE	n/a	n/a	1/1
130.891	1.008	FIXCROSS	n/a	n/a	n/a
131.907	5.008	6_DOT_DETECTION	D#DOM	1	n/a
134.28	n/a	RESPONSE	n/a	n/a	1/1
136.941	1.008	FIXCROSS	n/a	n/a	n/a
137.957	5.009	6_DOT_DETECTION	#BYT#	2	n/a
140.24	n/a	RESPONSE	n/a	n/a	1/2
142.216	n/a	RESPONSE	n/a	n/a	2/2
142.991	1.008	FIXCROSS	n/a	n/a	n/a
144.008	5.008	6_DOT_DETECTION	B#KOS	1	n/a
145.576	n/a	RESPONSE	n/a	n/a	1/1
150.549	2.008	CUE_REST	n/a	n/a	n/a
155.049	1.008	FIXCROSS	n/a	n/a	n/a
161.099	1.008	FIXCROSS	n/a	n/a	n/a
168.658	2.008	CUE_6_DOT	n/a	n/a	n/a
175.158	1.008	FIXCROSS	n/a	n/a	n/a
176.174	5.008	6_DOT_DETECTION	KEBI#	1	n/a
179.536	n/a	RESPONSE	n/a	n/a	1/1
181.208	1.008	FIXCROSS	n/a	n/a	n/a
182.224	5.008	6_DOT_DETECTION	OSI##	2	n/a
184.92	n/a	RESPONSE	n/a	n/a	1/2
186.056	n/a	RESPONSE	n/a	n/a	2/2
187.258	1.008	FIXCROSS	n/a	n/a	n/a
