onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.018	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.018	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.034	5.008	LEXICAL_DECISION	PSEUDOWORD	SAMAT	n/a	n/a
14.784	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.068	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.084	5.008	LEXICAL_DECISION	PSEUDOWORD	BLOSK	n/a	n/a
21.76	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.118	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.134	5.008	LEXICAL_DECISION	WORD	OBCE	n/a	n/a
31.168	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
31.344	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
32.184	5.008	LEXICAL_DECISION	WORD	BOM	n/a	n/a
39.218	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.234	5.008	LEXICAL_DECISION	WORD	TAMA	n/a	n/a
46.704	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.276	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.276	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.293	5.008	6_DOT_DETECTION	NO_6-DOT	LKROR	n/a	n/a
60.064	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.326	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.343	5.008	6_DOT_DETECTION	NO_6-DOT	KCSR	n/a	n/a
66.6	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.376	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.393	5.008	6_DOT_DETECTION	6-DOT	##CU	n/a	n/a
73.6	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.426	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.443	5.008	6_DOT_DETECTION	6-DOT	#B#	n/a	n/a
81.904	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.476	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.493	5.008	6_DOT_DETECTION	6-DOT	#PI#	n/a	n/a
90.0	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.535	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.535	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.551	5.008	LEXICAL_DECISION	PSEUDOWORD	MICE	n/a	n/a
108.593	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
109.61	5.008	LEXICAL_DECISION	WORD	MILI	n/a	n/a
116.643	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
116.904	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
117.66	5.008	LEXICAL_DECISION	PSEUDOWORD	OSIED	n/a	n/a
124.693	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.224	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
125.71	5.008	LEXICAL_DECISION	PSEUDOWORD	DIMKI	n/a	n/a
132.743	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
132.904	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
