onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.125	2.008	CUE_6_DOT	n/a	n/a	n/a
26.125	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.191	5.008	6_DOT_DETECTION	CKBPD	0	n/a
38.225	1.008	FIXCROSS	n/a	n/a	n/a
39.241	5.008	6_DOT_DETECTION	#TAK#	2	n/a
41.616	n/a	RESPONSE	n/a	n/a	1/2
44.275	1.008	FIXCROSS	n/a	n/a	n/a
44.44	n/a	RESPONSE	n/a	n/a	2/2
45.291	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
48.28	n/a	RESPONSE	n/a	n/a	1/1
49.12	n/a	RESPONSE	n/a	n/a	2/1
50.325	1.008	FIXCROSS	n/a	n/a	n/a
51.342	5.008	6_DOT_DETECTION	LDEAC	0	n/a
56.375	1.008	FIXCROSS	n/a	n/a	n/a
57.392	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.442	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
67.016	n/a	RESPONSE	n/a	n/a	1/1
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	K#SET	1	n/a
71.8	n/a	RESPONSE	n/a	n/a	1/1
74.32	n/a	RESPONSE	n/a	n/a	2/1
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.533	1.008	FIXCROSS	n/a	n/a	n/a
88.583	1.008	FIXCROSS	n/a	n/a	n/a
95.642	2.008	CUE_6_DOT	n/a	n/a	n/a
100.642	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	DLPOO	0	n/a
106.692	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.008	6_DOT_DETECTION	LDABD	0	n/a
112.742	1.008	FIXCROSS	n/a	n/a	n/a
113.758	5.008	6_DOT_DETECTION	OSA#U	1	n/a
117.28	n/a	RESPONSE	n/a	n/a	1/1
118.28	n/a	RESPONSE	n/a	n/a	2/1
118.792	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.008	6_DOT_DETECTION	LEK##	2	n/a
123.016	n/a	RESPONSE	n/a	n/a	1/2
124.16	n/a	RESPONSE	n/a	n/a	2/2
124.842	1.008	FIXCROSS	n/a	n/a	n/a
125.858	5.008	6_DOT_DETECTION	#TAM#	2	n/a
127.016	n/a	RESPONSE	n/a	n/a	1/2
130.096	n/a	RESPONSE	n/a	n/a	2/2
130.892	1.008	FIXCROSS	n/a	n/a	n/a
