onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.083	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.843	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.159	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.917	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.625	n/a	RESPONSE	M1	1	19	G4	press
37.19	n/a	RESPONSE	M1	1	16	E4	press
37.397	n/a	RESPONSE	M1	1	19	G4	release
37.426	n/a	RESPONSE	M1	1	16	E4	release
37.73	n/a	RESPONSE	M1	1	16	E4	press
38.081	n/a	RESPONSE	M1	1	16	E4	release
38.234	n/a	RESPONSE	M1	1	17	F4	press
38.719	n/a	RESPONSE	M1	1	14	D4	press
38.772	n/a	RESPONSE	M1	1	17	F4	release
39.035	n/a	RESPONSE	M1	1	14	D4	release
39.201	n/a	RESPONSE	M1	1	14	D4	press
39.754	n/a	RESPONSE	M1	1	12	C4	press
39.809	n/a	RESPONSE	M1	1	14	D4	release
39.965	n/a	RESPONSE	M1	1	16	E4	press
40.005	n/a	RESPONSE	M1	1	12	C4	release
40.295	n/a	RESPONSE	M1	1	19	G4	press
40.31	n/a	RESPONSE	M1	1	16	E4	release
40.93	n/a	RESPONSE	M1	1	19	G4	release
42.242	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
50.0	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.317	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.076	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.801	n/a	RESPONSE	M1	2	19	G4	press
65.357	n/a	RESPONSE	M1	2	16	E4	press
65.382	n/a	RESPONSE	M1	2	19	G4	release
66.154	n/a	RESPONSE	M1	2	16	E4	release
66.292	n/a	RESPONSE	M1	2	16	E4	press
66.596	n/a	RESPONSE	M1	2	16	E4	release
66.611	n/a	RESPONSE	M1	2	17	F4	press
67.217	n/a	RESPONSE	M1	2	17	F4	release
67.246	n/a	RESPONSE	M1	2	14	D4	press
67.536	n/a	RESPONSE	M1	2	14	D4	release
67.775	n/a	RESPONSE	M1	2	14	D4	press
68.521	n/a	RESPONSE	M1	2	12	C4	press
68.524	n/a	RESPONSE	M1	2	14	D4	release
68.785	n/a	RESPONSE	M1	2	12	C4	release
68.827	n/a	RESPONSE	M1	2	16	E4	press
69.214	n/a	RESPONSE	M1	2	16	E4	release
69.366	n/a	RESPONSE	M1	2	16	E4	press
69.864	n/a	RESPONSE	M1	2	12	C4	press
69.934	n/a	RESPONSE	M1	2	16	E4	release
70.392	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.691	n/a	RESPONSE	M1	2	12	C4	release
78.15	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.476	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.234	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
93.234	n/a	RESPONSE	M1	1	07	G3	press
93.236	n/a	RESPONSE	M1	1	19	G4	press
93.761	n/a	RESPONSE	M1	1	04	E3	press
93.765	n/a	RESPONSE	M1	1	16	E4	press
93.847	n/a	RESPONSE	M1	1	19	G4	release
93.851	n/a	RESPONSE	M1	1	07	G3	release
94.0	n/a	RESPONSE	M1	1	16	E4	release
94.031	n/a	RESPONSE	M1	1	04	E3	release
94.257	n/a	RESPONSE	M1	1	04	E3	press
94.282	n/a	RESPONSE	M1	1	16	E4	press
94.717	n/a	RESPONSE	M1	1	16	E4	release
94.771	n/a	RESPONSE	M1	1	04	E3	release
94.781	n/a	RESPONSE	M1	1	17	F4	press
94.796	n/a	RESPONSE	M1	1	05	F3	press
95.232	n/a	RESPONSE	M1	1	02	D3	press
95.235	n/a	RESPONSE	M1	1	05	F3	release
95.312	n/a	RESPONSE	M1	1	14	D4	press
95.326	n/a	RESPONSE	M1	1	17	F4	release
95.509	n/a	RESPONSE	M1	1	02	D3	release
95.584	n/a	RESPONSE	M1	1	14	D4	release
95.765	n/a	RESPONSE	M1	1	02	D3	press
95.796	n/a	RESPONSE	M1	1	14	D4	press
96.197	n/a	RESPONSE	M1	1	02	D3	release
96.268	n/a	RESPONSE	M1	1	14	D4	release
96.64	n/a	RESPONSE	M1	1	00	C3	press
96.765	n/a	RESPONSE	M1	1	12	C4	press
97.055	n/a	RESPONSE	M1	1	00	C3	release
97.098	n/a	RESPONSE	M1	1	12	C4	release
97.21	n/a	RESPONSE	M1	1	04	E3	press
97.225	n/a	RESPONSE	M1	1	16	E4	press
97.596	n/a	RESPONSE	M1	1	07	G3	press
97.625	n/a	RESPONSE	M1	1	04	E3	release
97.64	n/a	RESPONSE	M1	1	16	E4	release
97.655	n/a	RESPONSE	M1	1	19	G4	press
98.405	n/a	RESPONSE	M1	1	19	G4	release
98.544	n/a	RESPONSE	M1	1	07	G3	release
98.55	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.309	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.634	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.392	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
121.222	n/a	RESPONSE	M1	2	07	G3	press
121.238	n/a	RESPONSE	M1	2	19	G4	press
121.816	n/a	RESPONSE	M1	2	04	E3	press
121.831	n/a	RESPONSE	M1	2	16	E4	press
121.875	n/a	RESPONSE	M1	2	07	G3	release
121.89	n/a	RESPONSE	M1	2	19	G4	release
122.045	n/a	RESPONSE	M1	2	04	E3	release
122.071	n/a	RESPONSE	M1	2	16	E4	release
122.279	n/a	RESPONSE	M1	2	04	E3	press
122.281	n/a	RESPONSE	M1	2	16	E4	press
122.614	n/a	RESPONSE	M1	2	16	E4	release
122.63	n/a	RESPONSE	M1	2	04	E3	release
122.774	n/a	RESPONSE	M1	2	17	F4	press
122.782	n/a	RESPONSE	M1	2	05	F3	press
