onset	duration	trial_type	braille_stimulus	targets	response_count
2.014	2.008	CUE_6_DOT	n/a	n/a	n/a
7.014	1.008	FIXCROSS	n/a	n/a	n/a
8.031	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
13.064	1.008	FIXCROSS	n/a	n/a	n/a
14.081	5.008	6_DOT_DETECTION	CKBPD	0	n/a
19.114	1.008	FIXCROSS	n/a	n/a	n/a
20.131	5.008	6_DOT_DETECTION	#TAK#	2	n/a
21.496	n/a	RESPONSE	n/a	n/a	1/2
23.84	n/a	RESPONSE	n/a	n/a	2/2
25.164	1.008	FIXCROSS	n/a	n/a	n/a
26.181	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
30.48	n/a	RESPONSE	n/a	n/a	1/1
30.976	n/a	RESPONSE	n/a	n/a	2/1
31.214	1.008	FIXCROSS	n/a	n/a	n/a
32.231	5.008	6_DOT_DETECTION	LDEAC	0	n/a
37.264	1.008	FIXCROSS	n/a	n/a	n/a
38.281	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
43.314	1.008	FIXCROSS	n/a	n/a	n/a
44.331	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
48.176	n/a	RESPONSE	n/a	n/a	1/1
49.365	1.008	FIXCROSS	n/a	n/a	n/a
50.381	5.008	6_DOT_DETECTION	K#SET	1	n/a
54.8	n/a	RESPONSE	n/a	n/a	1/1
57.423	2.008	CUE_REST	n/a	n/a	n/a
62.423	1.008	FIXCROSS	n/a	n/a	n/a
68.473	1.008	FIXCROSS	n/a	n/a	n/a
75.531	2.008	CUE_6_DOT	n/a	n/a	n/a
80.531	1.008	FIXCROSS	n/a	n/a	n/a
81.548	5.008	6_DOT_DETECTION	DLPOO	0	n/a
86.581	1.008	FIXCROSS	n/a	n/a	n/a
87.598	5.008	6_DOT_DETECTION	LDABD	0	n/a
92.631	1.008	FIXCROSS	n/a	n/a	n/a
93.648	5.008	6_DOT_DETECTION	OSA#U	1	n/a
97.32	n/a	RESPONSE	n/a	n/a	1/1
98.681	1.008	FIXCROSS	n/a	n/a	n/a
99.698	5.008	6_DOT_DETECTION	LEK##	2	n/a
103.496	n/a	RESPONSE	n/a	n/a	1/2
104.056	n/a	RESPONSE	n/a	n/a	2/2
104.731	1.008	FIXCROSS	n/a	n/a	n/a
105.748	5.008	6_DOT_DETECTION	#TAM#	2	n/a
