onset	duration	trial_type	braille_stimulus	targets	response_count
2.015	2.008	CUE_REST	n/a	n/a	n/a
7.015	1.008	FIXCROSS	n/a	n/a	n/a
13.065	1.008	FIXCROSS	n/a	n/a	n/a
21.123	2.008	CUE_6_DOT	n/a	n/a	n/a
26.123	1.008	FIXCROSS	n/a	n/a	n/a
27.14	5.008	6_DOT_DETECTION	ALCSD	0	n/a
32.173	1.008	FIXCROSS	n/a	n/a	n/a
33.19	5.008	6_DOT_DETECTION	TBLTL	0	n/a
38.223	1.008	FIXCROSS	n/a	n/a	n/a
39.24	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
41.256	n/a	RESPONSE	n/a	n/a	1/1
44.273	1.008	FIXCROSS	n/a	n/a	n/a
45.29	5.008	6_DOT_DETECTION	T#BYŁ	1	n/a
46.72	n/a	RESPONSE	n/a	n/a	1/1
50.323	1.008	FIXCROSS	n/a	n/a	n/a
51.34	5.008	6_DOT_DETECTION	YUUIC	0	n/a
56.373	1.008	FIXCROSS	n/a	n/a	n/a
57.389	5.009	6_DOT_DETECTION	OLPDT	0	n/a
61.88	n/a	RESPONSE	n/a	n/a	1/0
62.423	1.008	FIXCROSS	n/a	n/a	n/a
63.44	5.008	6_DOT_DETECTION	LUB#L	1	n/a
66.12	n/a	RESPONSE	n/a	n/a	1/1
67.04	n/a	RESPONSE	n/a	n/a	2/1
68.473	1.008	FIXCROSS	n/a	n/a	n/a
69.49	5.008	6_DOT_DETECTION	##BUS	2	n/a
70.456	n/a	RESPONSE	n/a	n/a	1/2
71.536	n/a	RESPONSE	n/a	n/a	2/2
76.031	2.008	CUE_REST	n/a	n/a	n/a
82.531	1.008	FIXCROSS	n/a	n/a	n/a
88.581	1.008	FIXCROSS	n/a	n/a	n/a
95.64	2.008	CUE_6_DOT	n/a	n/a	n/a
100.64	1.008	FIXCROSS	n/a	n/a	n/a
101.656	5.009	6_DOT_DETECTION	PLDYŁ	0	n/a
105.016	n/a	RESPONSE	n/a	n/a	1/0
106.69	1.008	FIXCROSS	n/a	n/a	n/a
107.706	5.008	6_DOT_DETECTION	EKDDK	0	n/a
112.74	1.008	FIXCROSS	n/a	n/a	n/a
113.756	5.008	6_DOT_DETECTION	BEL#A	1	n/a
116.24	n/a	RESPONSE	n/a	n/a	1/1
118.79	1.008	FIXCROSS	n/a	n/a	n/a
119.806	5.009	6_DOT_DETECTION	MYŁ##	2	n/a
122.92	n/a	RESPONSE	n/a	n/a	1/2
123.856	n/a	RESPONSE	n/a	n/a	2/2
124.84	1.008	FIXCROSS	n/a	n/a	n/a
125.856	5.008	6_DOT_DETECTION	#PSA#	2	n/a
127.616	n/a	RESPONSE	n/a	n/a	1/2
129.52	n/a	RESPONSE	n/a	n/a	2/2
130.89	1.008	FIXCROSS	n/a	n/a	n/a
131.906	5.008	6_DOT_DETECTION	LKCKY	0	n/a
135.36	n/a	RESPONSE	n/a	n/a	1/0
136.94	1.008	FIXCROSS	n/a	n/a	n/a
137.956	5.008	6_DOT_DETECTION	##TYK	2	n/a
139.016	n/a	RESPONSE	n/a	n/a	1/2
139.8	n/a	RESPONSE	n/a	n/a	2/2
142.99	1.008	FIXCROSS	n/a	n/a	n/a
144.006	5.009	6_DOT_DETECTION	L#MSY	1	n/a
146.096	n/a	RESPONSE	n/a	n/a	1/1
150.548	2.008	CUE_REST	n/a	n/a	n/a
155.048	1.008	FIXCROSS	n/a	n/a	n/a
161.098	1.008	FIXCROSS	n/a	n/a	n/a
168.665	2.008	CUE_6_DOT	n/a	n/a	n/a
175.165	1.008	FIXCROSS	n/a	n/a	n/a
176.181	5.008	6_DOT_DETECTION	MEM##	2	n/a
179.24	n/a	RESPONSE	n/a	n/a	1/2
180.36	n/a	RESPONSE	n/a	n/a	2/2
181.215	1.008	FIXCROSS	n/a	n/a	n/a
182.231	5.008	6_DOT_DETECTION	##MAP	2	n/a
