onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.082	CUE_START	n/a	n/a	n/a	n/a	n/a
14.083	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.842	6.324	CUE_LISTEN	M3	1	n/a	n/a	n/a
28.166	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.925	6.317	CUE_PLAYBACK_BOTH_HANDS	M3	1	n/a	n/a	n/a
37.618	n/a	RESPONSE	M3	1	00	C3	press
37.645	n/a	RESPONSE	M3	1	12	C4	press
38.244	n/a	RESPONSE	M3	1	07	G3	press
38.284	n/a	RESPONSE	M3	1	14	D4	press
38.351	n/a	RESPONSE	M3	1	00	C3	release
38.907	n/a	RESPONSE	M3	1	04	E3	press
38.91	n/a	RESPONSE	M3	1	16	E4	press
38.95	n/a	RESPONSE	M3	1	12	C4	release
39.001	n/a	RESPONSE	M3	1	14	D4	release
39.012	n/a	RESPONSE	M3	1	07	G3	release
39.584	n/a	RESPONSE	M3	1	07	G3	press
39.615	n/a	RESPONSE	M3	1	12	C4	press
39.656	n/a	RESPONSE	M3	1	16	E4	release
39.708	n/a	RESPONSE	M3	1	04	E3	release
40.078	n/a	RESPONSE	M3	1	12	C4	release
40.11	n/a	RESPONSE	M3	1	07	G3	release
40.321	n/a	RESPONSE	M3	1	12	C4	press
40.325	n/a	RESPONSE	M3	1	00	C3	press
40.974	n/a	RESPONSE	M3	1	07	G3	press
41.007	n/a	RESPONSE	M3	1	14	D4	press
41.066	n/a	RESPONSE	M3	1	00	C3	release
41.087	n/a	RESPONSE	M3	1	12	C4	release
41.618	n/a	RESPONSE	M3	1	16	E4	press
41.621	n/a	RESPONSE	M3	1	04	E3	press
41.681	n/a	RESPONSE	M3	1	14	D4	release
41.684	n/a	RESPONSE	M3	1	07	G3	release
42.241	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.265	n/a	RESPONSE	M3	1	07	G3	press
42.267	n/a	RESPONSE	M3	1	12	C4	press
42.296	n/a	RESPONSE	M3	1	16	E4	release
42.347	n/a	RESPONSE	M3	1	04	E3	release
43.008	n/a	RESPONSE	M3	1	07	G3	release
43.051	n/a	RESPONSE	M3	1	12	C4	release
50.0	6.317	CUE_LISTEN	M3	2	n/a	n/a	n/a
56.316	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.075	6.325	CUE_PLAYBACK_BOTH_HANDS	M3	2	n/a	n/a	n/a
67.116	n/a	RESPONSE	M3	2	00	C3	press
67.13	n/a	RESPONSE	M3	2	17	F4	press
67.668	n/a	RESPONSE	M3	2	17	F4	release
67.682	n/a	RESPONSE	M3	2	00	C3	release
68.088	n/a	RESPONSE	M3	2	00	C3	press
68.112	n/a	RESPONSE	M3	2	16	E4	press
68.694	n/a	RESPONSE	M3	2	07	G3	press
68.715	n/a	RESPONSE	M3	2	17	F4	press
68.786	n/a	RESPONSE	M3	2	00	C3	release
68.788	n/a	RESPONSE	M3	2	16	E4	release
69.298	n/a	RESPONSE	M3	2	04	E3	press
69.301	n/a	RESPONSE	M3	2	19	G4	press
69.371	n/a	RESPONSE	M3	2	17	F4	release
69.374	n/a	RESPONSE	M3	2	07	G3	release
69.885	n/a	RESPONSE	M3	2	07	G3	press
70.095	n/a	RESPONSE	M3	2	04	E3	release
70.206	n/a	RESPONSE	M3	2	19	G4	release
70.357	n/a	RESPONSE	M3	2	07	G3	release
70.4	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.44	n/a	RESPONSE	M3	2	00	C3	press
70.442	n/a	RESPONSE	M3	2	17	F4	press
71.051	n/a	RESPONSE	M3	2	07	G3	press
71.062	n/a	RESPONSE	M3	2	19	G4	press
71.164	n/a	RESPONSE	M3	2	00	C3	release
71.325	n/a	RESPONSE	M3	2	17	F4	release
71.456	n/a	RESPONSE	M3	2	19	G4	release
71.547	n/a	RESPONSE	M3	2	07	G3	release
71.658	n/a	RESPONSE	M3	2	16	E4	press
71.661	n/a	RESPONSE	M3	2	00	C3	press
72.194	n/a	RESPONSE	M3	2	17	F4	press
72.212	n/a	RESPONSE	M3	2	07	G3	press
72.274	n/a	RESPONSE	M3	2	16	E4	release
72.317	n/a	RESPONSE	M3	2	00	C3	release
72.796	n/a	RESPONSE	M3	2	19	G4	press
72.807	n/a	RESPONSE	M3	2	04	E3	press
72.868	n/a	RESPONSE	M3	2	17	F4	release
72.871	n/a	RESPONSE	M3	2	07	G3	release
73.381	n/a	RESPONSE	M3	2	07	G3	press
73.532	n/a	RESPONSE	M3	2	04	E3	release
74.004	n/a	RESPONSE	M3	2	19	G4	release
74.115	n/a	RESPONSE	M3	2	07	G3	release
78.158	6.317	CUE_LISTEN	M3	1	n/a	n/a	n/a
84.475	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.233	6.317	CUE_PLAYBACK_BOTH_HANDS	M3	1	n/a	n/a	n/a
92.728	n/a	RESPONSE	M3	1	00	C3	press
92.75	n/a	RESPONSE	M3	1	19	G4	press
93.178	n/a	RESPONSE	M3	1	07	G3	press
93.19	n/a	RESPONSE	M3	1	21	A4	press
93.271	n/a	RESPONSE	M3	1	19	G4	release
93.304	n/a	RESPONSE	M3	1	00	C3	release
93.684	n/a	RESPONSE	M3	1	19	G4	press
93.715	n/a	RESPONSE	M3	1	04	E3	press
