onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.028	5.008	LEXICAL_DECISION	PSEUDOWORD	LOKYD	n/a	n/a
12.12	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.061	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.078	5.008	LEXICAL_DECISION	PSEUDOWORD	SAKMY	n/a	n/a
21.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.128	5.008	LEXICAL_DECISION	WORD	KASA	n/a	n/a
27.616	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.161	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.178	5.008	LEXICAL_DECISION	WORD	KŁA	n/a	n/a
35.28	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
39.211	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.228	5.008	LEXICAL_DECISION	WORD	KOMU	n/a	n/a
44.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	DMSTY	n/a	n/a
57.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.319	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	TMIA	n/a	n/a
65.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.37	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	##Ł	n/a	n/a
74.12	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.42	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	#U#	n/a	n/a
81.136	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.47	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	6-DOT	A#L#O	n/a	n/a
89.776	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.528	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
