onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.012	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.012	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.028	5.009	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
13.175	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.062	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.079	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
20.559	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.112	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.129	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
28.801	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.162	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.179	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
36.509	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.212	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.229	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
44.527	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.27	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.27	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.287	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
59.966	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.32	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.337	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
67.547	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.37	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.387	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
75.031	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.42	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.437	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
81.665	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.47	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.487	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
92.899	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.529	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.529	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.546	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
105.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.578	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.596	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
114.05	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
116.629	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.646	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
122.051	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
124.678	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.696	5.008	LEXICAL_DECISION	WORD	SŁUP	n/a	n/a
129.714	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
132.729	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.746	5.008	LEXICAL_DECISION	WORD	KIT	n/a	n/a
137.687	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
142.287	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
146.787	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
147.803	5.009	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
152.515	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
154.837	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
155.854	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
160.077	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
162.887	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
163.904	5.008	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
168.217	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
170.937	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
171.954	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
176.595	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
178.987	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
180.004	5.008	6_DOT_DETECTION	NO_6-DOT	KDB	n/a	n/a
183.739	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.546	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
195.046	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
196.062	5.008	LEXICAL_DECISION	WORD	TEMU	n/a	n/a
200.418	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
203.096	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
204.112	5.008	LEXICAL_DECISION	PSEUDOWORD	DET	n/a	n/a
208.486	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
211.146	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
