onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.085	CUE_START	n/a	n/a	n/a	n/a	n/a
14.086	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.845	6.315	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.16	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.919	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.566	n/a	RESPONSE	M1	1	19	G4	press
37.105	n/a	RESPONSE	M1	1	16	E4	press
37.131	n/a	RESPONSE	M1	1	19	G4	release
37.522	n/a	RESPONSE	M1	1	16	E4	release
37.637	n/a	RESPONSE	M1	1	16	E4	press
38.151	n/a	RESPONSE	M1	1	17	F4	press
38.226	n/a	RESPONSE	M1	1	16	E4	release
38.664	n/a	RESPONSE	M1	1	14	D4	press
38.736	n/a	RESPONSE	M1	1	17	F4	release
39.147	n/a	RESPONSE	M1	1	14	D4	release
39.195	n/a	RESPONSE	M1	1	14	D4	press
39.75	n/a	RESPONSE	M1	1	12	C4	press
39.864	n/a	RESPONSE	M1	1	14	D4	release
39.99	n/a	RESPONSE	M1	1	16	E4	press
40.094	n/a	RESPONSE	M1	1	12	C4	release
40.291	n/a	RESPONSE	M1	1	19	G4	press
40.341	n/a	RESPONSE	M1	1	16	E4	release
41.832	n/a	RESPONSE	M1	1	19	G4	release
42.244	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
50.002	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.319	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.077	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.842	n/a	RESPONSE	M1	2	19	G4	press
65.385	n/a	RESPONSE	M1	2	16	E4	press
65.504	n/a	RESPONSE	M1	2	19	G4	release
65.835	n/a	RESPONSE	M1	2	16	E4	release
65.896	n/a	RESPONSE	M1	2	16	E4	press
66.407	n/a	RESPONSE	M1	2	17	F4	press
66.469	n/a	RESPONSE	M1	2	16	E4	release
66.904	n/a	RESPONSE	M1	2	14	D4	press
66.964	n/a	RESPONSE	M1	2	17	F4	release
67.29	n/a	RESPONSE	M1	2	14	D4	release
67.395	n/a	RESPONSE	M1	2	14	D4	press
67.885	n/a	RESPONSE	M1	2	12	C4	press
68.035	n/a	RESPONSE	M1	2	14	D4	release
68.102	n/a	RESPONSE	M1	2	16	E4	press
68.202	n/a	RESPONSE	M1	2	12	C4	release
68.388	n/a	RESPONSE	M1	2	12	C4	press
68.482	n/a	RESPONSE	M1	2	16	E4	release
69.442	n/a	RESPONSE	M1	2	12	C4	release
70.394	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.152	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.477	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.236	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
92.801	n/a	RESPONSE	M1	1	19	G4	press
92.812	n/a	RESPONSE	M1	1	07	G3	press
93.275	n/a	RESPONSE	M1	1	04	E3	press
93.288	n/a	RESPONSE	M1	1	16	E4	press
93.306	n/a	RESPONSE	M1	1	07	G3	release
93.368	n/a	RESPONSE	M1	1	19	G4	release
93.741	n/a	RESPONSE	M1	1	04	E3	release
93.75	n/a	RESPONSE	M1	1	16	E4	release
93.801	n/a	RESPONSE	M1	1	04	E3	press
93.804	n/a	RESPONSE	M1	1	16	E4	press
94.304	n/a	RESPONSE	M1	1	17	F4	press
94.315	n/a	RESPONSE	M1	1	04	E3	release
94.318	n/a	RESPONSE	M1	1	05	F3	press
94.32	n/a	RESPONSE	M1	1	16	E4	release
94.789	n/a	RESPONSE	M1	1	02	D3	press
94.8	n/a	RESPONSE	M1	1	14	D4	press
94.851	n/a	RESPONSE	M1	1	05	F3	release
94.865	n/a	RESPONSE	M1	1	17	F4	release
95.184	n/a	RESPONSE	M1	1	14	D4	release
95.215	n/a	RESPONSE	M1	1	02	D3	release
95.286	n/a	RESPONSE	M1	1	14	D4	press
95.289	n/a	RESPONSE	M1	1	02	D3	press
95.729	n/a	RESPONSE	M1	1	02	D3	release
95.78	n/a	RESPONSE	M1	1	00	C3	press
95.801	n/a	RESPONSE	M1	1	12	C4	press
95.902	n/a	RESPONSE	M1	1	14	D4	release
96.064	n/a	RESPONSE	M1	1	16	E4	press
96.085	n/a	RESPONSE	M1	1	04	E3	press
96.088	n/a	RESPONSE	M1	1	05	F3	press
96.118	n/a	RESPONSE	M1	1	12	C4	release
96.229	n/a	RESPONSE	M1	1	00	C3	release
96.27	n/a	RESPONSE	M1	1	07	G3	press
96.301	n/a	RESPONSE	M1	1	12	C4	press
96.352	n/a	RESPONSE	M1	1	04	E3	release
96.374	n/a	RESPONSE	M1	1	19	G4	press
96.385	n/a	RESPONSE	M1	1	16	E4	release
96.762	n/a	RESPONSE	M1	1	05	F3	release
97.102	n/a	RESPONSE	M1	1	12	C4	release
97.306	n/a	RESPONSE	M1	1	19	G4	release
97.526	n/a	RESPONSE	M1	1	07	G3	release
98.552	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.311	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.628	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.386	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
120.955	n/a	RESPONSE	M1	2	07	G3	press
120.958	n/a	RESPONSE	M1	2	19	G4	press
121.478	n/a	RESPONSE	M1	2	04	E3	press
121.499	n/a	RESPONSE	M1	2	16	E4	press
121.51	n/a	RESPONSE	M1	2	07	G3	release
121.541	n/a	RESPONSE	M1	2	19	G4	release
122.032	n/a	RESPONSE	M1	2	04	E3	release
122.094	n/a	RESPONSE	M1	2	04	E3	press
122.625	n/a	RESPONSE	M1	2	17	F4	press
122.649	n/a	RESPONSE	M1	2	05	F3	press
122.658	n/a	RESPONSE	M1	2	16	E4	release
122.669	n/a	RESPONSE	M1	2	04	E3	release
123.16	n/a	RESPONSE	M1	2	02	D3	press
123.171	n/a	RESPONSE	M1	2	14	D4	press
123.212	n/a	RESPONSE	M1	2	05	F3	release
123.234	n/a	RESPONSE	M1	2	17	F4	release
123.645	n/a	RESPONSE	M1	2	02	D3	release
123.666	n/a	RESPONSE	M1	2	14	D4	release
123.72	n/a	RESPONSE	M1	2	14	D4	press
123.739	n/a	RESPONSE	M1	2	02	D3	press
124.282	n/a	RESPONSE	M1	2	02	D3	release
124.301	n/a	RESPONSE	M1	2	00	C3	press
124.332	n/a	RESPONSE	M1	2	12	C4	press
124.474	n/a	RESPONSE	M1	2	14	D4	release
125.405	n/a	RESPONSE	M1	2	04	E3	press
125.426	n/a	RESPONSE	M1	2	16	E4	press
125.438	n/a	RESPONSE	M1	2	12	C4	release
125.519	n/a	RESPONSE	M1	2	00	C3	release
125.8	n/a	RESPONSE	M1	2	12	C4	press
125.811	n/a	RESPONSE	M1	2	00	C3	press
125.822	n/a	RESPONSE	M1	2	16	E4	release
125.874	n/a	RESPONSE	M1	2	04	E3	release
126.711	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
126.874	n/a	RESPONSE	M1	2	00	C3	release
127.648	n/a	RESPONSE	M1	2	12	C4	release
134.469	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
140.786	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.544	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
149.214	n/a	RESPONSE	M1	1	19	G4	press
149.744	n/a	RESPONSE	M1	1	16	E4	press
149.833	n/a	RESPONSE	M1	1	19	G4	release
150.206	n/a	RESPONSE	M1	1	16	E4	release
150.26	n/a	RESPONSE	M1	1	16	E4	press
150.798	n/a	RESPONSE	M1	1	17	F4	press
150.858	n/a	RESPONSE	M1	1	16	E4	release
151.319	n/a	RESPONSE	M1	1	14	D4	press
151.38	n/a	RESPONSE	M1	1	17	F4	release
151.791	n/a	RESPONSE	M1	1	14	D4	release
151.843	n/a	RESPONSE	M1	1	14	D4	press
152.364	n/a	RESPONSE	M1	1	12	C4	press
152.488	n/a	RESPONSE	M1	1	14	D4	release
152.596	n/a	RESPONSE	M1	1	16	E4	press
152.698	n/a	RESPONSE	M1	1	12	C4	release
152.889	n/a	RESPONSE	M1	1	19	G4	press
152.98	n/a	RESPONSE	M1	1	16	E4	release
154.071	n/a	RESPONSE	M1	1	19	G4	release
154.861	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
162.619	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
168.944	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
176.703	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
177.223	n/a	RESPONSE	M1	2	19	G4	press
177.754	n/a	RESPONSE	M1	2	16	E4	press
177.801	n/a	RESPONSE	M1	2	19	G4	release
178.2	n/a	RESPONSE	M1	2	16	E4	release
178.248	n/a	RESPONSE	M1	2	16	E4	press
178.774	n/a	RESPONSE	M1	2	17	F4	press
178.823	n/a	RESPONSE	M1	2	16	E4	release
179.311	n/a	RESPONSE	M1	2	14	D4	press
179.383	n/a	RESPONSE	M1	2	17	F4	release
179.758	n/a	RESPONSE	M1	2	14	D4	release
179.813	n/a	RESPONSE	M1	2	14	D4	press
180.328	n/a	RESPONSE	M1	2	12	C4	press
180.454	n/a	RESPONSE	M1	2	14	D4	release
180.555	n/a	RESPONSE	M1	2	16	E4	press
180.626	n/a	RESPONSE	M1	2	12	C4	release
180.84	n/a	RESPONSE	M1	2	12	C4	press
180.979	n/a	RESPONSE	M1	2	16	E4	release
182.483	n/a	RESPONSE	M1	2	12	C4	release
183.019	7.767	FIXCROSS	n/a	n/a	n/a	n/a	n/a
190.786	6.308	CUE_LISTEN	M1	1	n/a	n/a	n/a
197.094	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
204.853	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
205.368	n/a	RESPONSE	M1	1	19	G4	press
205.379	n/a	RESPONSE	M1	1	07	G3	press
205.89	n/a	RESPONSE	M1	1	04	E3	press
205.893	n/a	RESPONSE	M1	1	16	E4	press
205.923	n/a	RESPONSE	M1	1	07	G3	release
205.944	n/a	RESPONSE	M1	1	19	G4	release
