onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.088	CUE_START	n/a	n/a	n/a	n/a	n/a
14.088	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.848	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.163	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.922	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
37.019	n/a	RESPONSE	M1	1	19	G4	press
37.46	n/a	RESPONSE	M1	1	19	G4	release
37.544	n/a	RESPONSE	M1	1	16	E4	press
37.82	n/a	RESPONSE	M1	1	16	E4	release
38.165	n/a	RESPONSE	M1	1	14	D4	press
38.306	n/a	RESPONSE	M1	1	14	D4	release
39.615	n/a	RESPONSE	M1	1	16	E4	press
39.834	n/a	RESPONSE	M1	1	16	E4	release
40.181	n/a	RESPONSE	M1	1	17	F4	press
40.496	n/a	RESPONSE	M1	1	17	F4	release
40.656	n/a	RESPONSE	M1	1	14	D4	press
40.85	n/a	RESPONSE	M1	1	14	D4	release
41.104	n/a	RESPONSE	M1	1	14	D4	press
41.353	n/a	RESPONSE	M1	1	14	D4	release
41.474	n/a	RESPONSE	M1	1	12	C4	press
41.758	n/a	RESPONSE	M1	1	12	C4	release
41.809	n/a	RESPONSE	M1	1	16	E4	press
42.015	n/a	RESPONSE	M1	1	16	E4	release
42.126	n/a	RESPONSE	M1	1	19	G4	press
42.238	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.495	n/a	RESPONSE	M1	1	19	G4	release
49.997	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.322	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.08	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
65.191	n/a	RESPONSE	M1	2	19	G4	press
65.495	n/a	RESPONSE	M1	2	19	G4	release
65.675	n/a	RESPONSE	M1	2	16	E4	press
65.994	n/a	RESPONSE	M1	2	16	E4	release
66.159	n/a	RESPONSE	M1	2	16	E4	press
66.449	n/a	RESPONSE	M1	2	16	E4	release
66.646	n/a	RESPONSE	M1	2	17	F4	press
67.005	n/a	RESPONSE	M1	2	17	F4	release
67.158	n/a	RESPONSE	M1	2	14	D4	press
67.448	n/a	RESPONSE	M1	2	14	D4	release
67.588	n/a	RESPONSE	M1	2	14	D4	press
67.863	n/a	RESPONSE	M1	2	14	D4	release
68.003	n/a	RESPONSE	M1	2	12	C4	press
68.278	n/a	RESPONSE	M1	2	12	C4	release
68.306	n/a	RESPONSE	M1	2	16	E4	press
68.556	n/a	RESPONSE	M1	2	16	E4	release
68.559	n/a	RESPONSE	M1	2	12	C4	press
68.958	n/a	RESPONSE	M1	2	12	C4	release
70.397	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.155	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.472	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.23	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
93.039	n/a	RESPONSE	M1	1	00	C3	press
93.101	n/a	RESPONSE	M1	1	19	G4	press
93.455	n/a	RESPONSE	M1	1	19	G4	release
93.493	n/a	RESPONSE	M1	1	00	C3	release
93.689	n/a	RESPONSE	M1	1	04	E3	press
93.708	n/a	RESPONSE	M1	1	16	E4	press
94.482	n/a	RESPONSE	M1	1	04	E3	release
94.499	n/a	RESPONSE	M1	1	16	E4	release
94.609	n/a	RESPONSE	M1	1	04	E3	press
94.613	n/a	RESPONSE	M1	1	16	E4	press
94.859	n/a	RESPONSE	M1	1	16	E4	release
94.888	n/a	RESPONSE	M1	1	04	E3	release
95.11	n/a	RESPONSE	M1	1	17	F4	press
95.124	n/a	RESPONSE	M1	1	02	D3	press
95.455	n/a	RESPONSE	M1	1	17	F4	release
95.47	n/a	RESPONSE	M1	1	02	D3	release
95.678	n/a	RESPONSE	M1	1	05	F3	press
95.682	n/a	RESPONSE	M1	1	14	D4	press
95.942	n/a	RESPONSE	M1	1	14	D4	release
96.206	n/a	RESPONSE	M1	1	07	G3	press
96.246	n/a	RESPONSE	M1	1	14	D4	press
96.551	n/a	RESPONSE	M1	1	05	F3	release
96.583	n/a	RESPONSE	M1	1	14	D4	release
96.626	n/a	RESPONSE	M1	1	07	G3	release
96.863	n/a	RESPONSE	M1	1	07	G3	press
96.903	n/a	RESPONSE	M1	1	12	C4	press
97.206	n/a	RESPONSE	M1	1	12	C4	release
97.29	n/a	RESPONSE	M1	1	04	E3	press
97.319	n/a	RESPONSE	M1	1	16	E4	press
97.526	n/a	RESPONSE	M1	1	07	G3	release
97.556	n/a	RESPONSE	M1	1	16	E4	release
97.612	n/a	RESPONSE	M1	1	04	E3	release
97.681	n/a	RESPONSE	M1	1	00	C3	press
97.71	n/a	RESPONSE	M1	1	19	G4	press
98.125	n/a	RESPONSE	M1	1	19	G4	release
98.18	n/a	RESPONSE	M1	1	00	C3	release
98.555	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.314	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.63	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.389	6.342	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
121.238	n/a	RESPONSE	M1	2	00	C3	press
121.255	n/a	RESPONSE	M1	2	19	G4	press
121.632	n/a	RESPONSE	M1	2	19	G4	release
121.723	n/a	RESPONSE	M1	2	00	C3	release
121.792	n/a	RESPONSE	M1	2	04	E3	press
121.795	n/a	RESPONSE	M1	2	16	E4	press
122.056	n/a	RESPONSE	M1	2	16	E4	release
122.238	n/a	RESPONSE	M1	2	16	E4	press
122.524	n/a	RESPONSE	M1	2	16	E4	release
122.564	n/a	RESPONSE	M1	2	04	E3	release
122.858	n/a	RESPONSE	M1	2	02	D3	press
122.86	n/a	RESPONSE	M1	2	17	F4	press
123.236	n/a	RESPONSE	M1	2	17	F4	release
123.252	n/a	RESPONSE	M1	2	02	D3	release
123.398	n/a	RESPONSE	M1	2	05	F3	press
123.422	n/a	RESPONSE	M1	2	14	D4	press
123.708	n/a	RESPONSE	M1	2	14	D4	release
123.873	n/a	RESPONSE	M1	2	14	D4	press
124.166	n/a	RESPONSE	M1	2	14	D4	release
124.25	n/a	RESPONSE	M1	2	05	F3	release
124.378	n/a	RESPONSE	M1	2	07	G3	press
124.404	n/a	RESPONSE	M1	2	12	C4	press
124.668	n/a	RESPONSE	M1	2	12	C4	release
124.765	n/a	RESPONSE	M1	2	16	E4	press
124.768	n/a	RESPONSE	M1	2	04	E3	press
124.878	n/a	RESPONSE	M1	2	07	G3	release
125.044	n/a	RESPONSE	M1	2	16	E4	release
