onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.013	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.013	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.03	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
11.405	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.062	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.08	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
19.397	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
23.113	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.13	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
28.189	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.163	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.18	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
35.563	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.213	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.23	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
44.055	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.272	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.272	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.288	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
58.902	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.322	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.338	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
67.169	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.372	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.388	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
75.748	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.422	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.438	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
83.222	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.472	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.488	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
91.644	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
95.53	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.53	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.547	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
105.079	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
108.58	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.597	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
113.605	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
116.63	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.647	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
121.303	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.68	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.697	5.008	LEXICAL_DECISION	WORD	SŁUP	n/a	n/a
129.532	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
132.729	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.747	5.008	LEXICAL_DECISION	WORD	KIT	n/a	n/a
137.695	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
142.288	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
146.788	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
147.805	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
152.432	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
154.838	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
155.855	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
160.654	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
162.888	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
163.905	5.008	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
168.738	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
170.938	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
171.955	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
175.915	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
178.988	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
180.005	5.008	6_DOT_DETECTION	NO_6-DOT	KDB	n/a	n/a
183.385	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.547	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
195.047	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
196.064	5.008	LEXICAL_DECISION	WORD	TEMU	n/a	n/a
199.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
203.097	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
204.114	5.008	LEXICAL_DECISION	PSEUDOWORD	DET	n/a	n/a
207.07	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
211.146	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
212.164	5.008	LEXICAL_DECISION	WORD	SKOK	n/a	n/a
217.897	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
219.197	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
220.214	5.008	LEXICAL_DECISION	WORD	UKŁAD	n/a	n/a
