onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.018	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.018	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.034	5.008	LEXICAL_DECISION	PSEUDOWORD	BADO	n/a	n/a
14.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.068	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.084	5.008	LEXICAL_DECISION	WORD	DEBEL	n/a	n/a
20.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.118	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.134	5.008	LEXICAL_DECISION	WORD	OBAL	n/a	n/a
29.24	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.168	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.184	5.008	LEXICAL_DECISION	PSEUDOWORD	LAKO	n/a	n/a
36.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.217	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.234	5.008	LEXICAL_DECISION	WORD	OBCA	n/a	n/a
45.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.284	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.284	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.301	5.008	6_DOT_DETECTION	NO_6-DOT	PKUŁS	n/a	n/a
62.334	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.351	5.008	6_DOT_DETECTION	6-DOT	ETS##	n/a	n/a
67.84	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
70.384	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.401	5.008	6_DOT_DETECTION	6-DOT	#ALK#	n/a	n/a
75.44	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.435	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.451	5.008	6_DOT_DETECTION	NO_6-DOT	TSDRO	n/a	n/a
86.484	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.501	5.008	6_DOT_DETECTION	6-DOT	O#L#	n/a	n/a
90.944	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.543	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.543	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.56	5.008	LEXICAL_DECISION	WORD	BOLEC	n/a	n/a
107.984	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
108.593	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.61	5.008	LEXICAL_DECISION	PSEUDOWORD	DBAL	n/a	n/a
114.584	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
116.643	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.66	5.008	LEXICAL_DECISION	PSEUDOWORD	ABDEK	n/a	n/a
123.024	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.693	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.71	5.008	LEXICAL_DECISION	WORD	OCALA	n/a	n/a
132.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
132.743	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.76	5.008	LEXICAL_DECISION	PSEUDOWORD	BEBO	n/a	n/a
139.784	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
