onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.017	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.017	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.033	5.009	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
15.067	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
15.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
16.084	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
22.32	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
23.117	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.134	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
30.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.167	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.184	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
38.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.217	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.234	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
47.424	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.276	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.276	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.292	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
58.544	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.325	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.342	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.376	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.392	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
73.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.426	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.442	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.476	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.492	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.534	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.534	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.55	5.008	LEXICAL_DECISION	PSEUDOWORD	BYLU	n/a	n/a
108.504	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.584	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.6	5.008	LEXICAL_DECISION	PSEUDOWORD	OKCY	n/a	n/a
115.784	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
116.634	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.65	5.008	LEXICAL_DECISION	PSEUDOWORD	DOAST	n/a	n/a
124.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.684	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.7	5.008	LEXICAL_DECISION	WORD	SMOK	n/a	n/a
132.733	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.104	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
133.75	5.008	LEXICAL_DECISION	WORD	AKT	n/a	n/a
139.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
142.292	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
