onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_6_DOT	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
8.028	5.009	6_DOT_DETECTION	ALCSD	0	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
14.078	5.008	6_DOT_DETECTION	TBLTL	0	n/a
19.112	1.008	FIXCROSS	n/a	n/a	n/a
20.128	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
25.162	1.008	FIXCROSS	n/a	n/a	n/a
26.178	5.009	6_DOT_DETECTION	T#BYŁ	1	n/a
27.976	n/a	RESPONSE	n/a	n/a	1/1
31.212	1.008	FIXCROSS	n/a	n/a	n/a
32.228	5.009	6_DOT_DETECTION	YUUIC	0	n/a
33.536	n/a	RESPONSE	n/a	n/a	1/0
37.262	1.008	FIXCROSS	n/a	n/a	n/a
38.278	5.008	6_DOT_DETECTION	OLPDT	0	n/a
43.312	1.008	FIXCROSS	n/a	n/a	n/a
44.328	5.009	6_DOT_DETECTION	LUB#L	1	n/a
47.44	n/a	RESPONSE	n/a	n/a	1/1
49.362	1.008	FIXCROSS	n/a	n/a	n/a
50.378	5.008	6_DOT_DETECTION	##BUS	2	n/a
51.52	n/a	RESPONSE	n/a	n/a	1/2
57.42	2.008	CUE_REST	n/a	n/a	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
68.47	1.008	FIXCROSS	n/a	n/a	n/a
75.528	2.008	CUE_6_DOT	n/a	n/a	n/a
80.528	1.008	FIXCROSS	n/a	n/a	n/a
81.545	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
84.0	n/a	RESPONSE	n/a	n/a	1/0
86.578	1.009	FIXCROSS	n/a	n/a	n/a
87.595	5.008	6_DOT_DETECTION	EKDDK	0	n/a
92.628	1.008	FIXCROSS	n/a	n/a	n/a
93.644	5.009	6_DOT_DETECTION	BEL#A	1	n/a
98.678	1.008	FIXCROSS	n/a	n/a	n/a
99.694	5.009	6_DOT_DETECTION	MYŁ##	2	n/a
102.576	n/a	RESPONSE	n/a	n/a	1/2
104.728	1.008	FIXCROSS	n/a	n/a	n/a
105.744	5.009	6_DOT_DETECTION	#PSA#	2	n/a
107.136	n/a	RESPONSE	n/a	n/a	1/2
109.4	n/a	RESPONSE	n/a	n/a	2/2
110.778	1.008	FIXCROSS	n/a	n/a	n/a
111.794	5.009	6_DOT_DETECTION	LKCKY	0	n/a
116.828	1.008	FIXCROSS	n/a	n/a	n/a
117.845	5.008	6_DOT_DETECTION	##TYK	2	n/a
119.216	n/a	RESPONSE	n/a	n/a	1/2
122.878	1.008	FIXCROSS	n/a	n/a	n/a
123.895	5.008	6_DOT_DETECTION	L#MSY	1	n/a
130.437	2.008	CUE_REST	n/a	n/a	n/a
136.937	1.008	FIXCROSS	n/a	n/a	n/a
142.987	1.008	FIXCROSS	n/a	n/a	n/a
150.545	2.008	CUE_6_DOT	n/a	n/a	n/a
157.045	1.008	FIXCROSS	n/a	n/a	n/a
158.062	5.008	6_DOT_DETECTION	MEM##	2	n/a
160.6	n/a	RESPONSE	n/a	n/a	1/2
163.095	1.008	FIXCROSS	n/a	n/a	n/a
164.112	5.008	6_DOT_DETECTION	##MAP	2	n/a
165.32	n/a	RESPONSE	n/a	n/a	1/2
169.145	1.008	FIXCROSS	n/a	n/a	n/a
170.162	5.008	6_DOT_DETECTION	ETITU	0	n/a
175.195	1.008	FIXCROSS	n/a	n/a	n/a
176.212	5.008	6_DOT_DETECTION	BB#EU	1	n/a
178.12	n/a	RESPONSE	n/a	n/a	1/1
181.245	1.008	FIXCROSS	n/a	n/a	n/a
182.262	5.008	6_DOT_DETECTION	EASLS	0	n/a
187.295	1.008	FIXCROSS	n/a	n/a	n/a
188.312	5.008	6_DOT_DETECTION	#OKA#	2	n/a
189.52	n/a	RESPONSE	n/a	n/a	1/2
191.36	n/a	RESPONSE	n/a	n/a	2/2
193.345	1.008	FIXCROSS	n/a	n/a	n/a
194.361	5.009	6_DOT_DETECTION	##UDA	2	n/a
195.44	n/a	RESPONSE	n/a	n/a	1/2
199.395	1.008	FIXCROSS	n/a	n/a	n/a
200.411	5.009	6_DOT_DETECTION	PTEIŁ	0	n/a
206.953	2.008	CUE_REST	n/a	n/a	n/a
211.453	1.008	FIXCROSS	n/a	n/a	n/a
217.503	1.008	FIXCROSS	n/a	n/a	n/a
225.562	2.008	CUE_6_DOT	n/a	n/a	n/a
231.562	1.008	FIXCROSS	n/a	n/a	n/a
232.578	5.008	6_DOT_DETECTION	UPU#I	1	n/a
234.84	n/a	RESPONSE	n/a	n/a	1/1
237.612	1.008	FIXCROSS	n/a	n/a	n/a
238.628	5.008	6_DOT_DETECTION	PIUCD	0	n/a
243.662	1.008	FIXCROSS	n/a	n/a	n/a
244.678	5.008	6_DOT_DETECTION	DIP##	2	n/a
248.416	n/a	RESPONSE	n/a	n/a	1/2
249.712	1.008	FIXCROSS	n/a	n/a	n/a
250.728	5.008	6_DOT_DETECTION	#EKS#	2	n/a
252.599	n/a	RESPONSE	n/a	n/a	1/2
254.319	n/a	RESPONSE	n/a	n/a	2/2
255.762	1.008	FIXCROSS	n/a	n/a	n/a
256.778	5.008	6_DOT_DETECTION	AOKEB	0	n/a
261.812	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.008	6_DOT_DETECTION	KC#UT	1	n/a
264.336	n/a	RESPONSE	n/a	n/a	1/1
267.862	1.008	FIXCROSS	n/a	n/a	n/a
268.878	5.008	6_DOT_DETECTION	#BCCL	1	n/a
270.12	n/a	RESPONSE	n/a	n/a	1/1
273.912	1.008	FIXCROSS	n/a	n/a	n/a
274.928	5.008	6_DOT_DETECTION	#LIS#	2	n/a
275.896	n/a	RESPONSE	n/a	n/a	1/2
277.895	n/a	RESPONSE	n/a	n/a	2/2
281.97	2.008	CUE_REST	n/a	n/a	n/a
285.97	1.008	FIXCROSS	n/a	n/a	n/a
292.02	1.008	FIXCROSS	n/a	n/a	n/a
299.578	2.008	CUE_6_DOT	n/a	n/a	n/a
305.078	1.008	FIXCROSS	n/a	n/a	n/a
306.095	5.008	6_DOT_DETECTION	UTIŁT	0	n/a
311.128	1.008	FIXCROSS	n/a	n/a	n/a
312.145	5.008	6_DOT_DETECTION	YBP#L	1	n/a
315.279	n/a	RESPONSE	n/a	n/a	1/1
317.178	1.008	FIXCROSS	n/a	n/a	n/a
318.195	5.008	6_DOT_DETECTION	I#AE#	2	n/a
319.615	n/a	RESPONSE	n/a	n/a	1/2
321.335	n/a	RESPONSE	n/a	n/a	2/2
323.228	1.008	FIXCROSS	n/a	n/a	n/a
324.244	5.009	6_DOT_DETECTION	U#UDO	1	n/a
329.278	1.008	FIXCROSS	n/a	n/a	n/a
330.294	5.009	6_DOT_DETECTION	L#LAŁ	1	n/a
332.335	n/a	RESPONSE	n/a	n/a	1/1
335.328	1.008	FIXCROSS	n/a	n/a	n/a
336.345	5.008	6_DOT_DETECTION	SPA##	2	n/a
338.719	n/a	RESPONSE	n/a	n/a	1/2
341.378	1.008	FIXCROSS	n/a	n/a	n/a
342.395	5.008	6_DOT_DETECTION	#YUPA	1	n/a
343.575	n/a	RESPONSE	n/a	n/a	1/1
347.428	1.008	FIXCROSS	n/a	n/a	n/a
348.445	5.008	6_DOT_DETECTION	Y#ŁYK	1	n/a
349.495	n/a	RESPONSE	n/a	n/a	1/1
354.487	2.008	CUE_REST	n/a	n/a	n/a
360.487	1.008	FIXCROSS	n/a	n/a	n/a
366.537	1.008	FIXCROSS	n/a	n/a	n/a
373.595	2.008	CUE_6_DOT	n/a	n/a	n/a
378.595	1.008	FIXCROSS	n/a	n/a	n/a
379.612	5.008	6_DOT_DETECTION	DKALL	0	n/a
384.645	1.008	FIXCROSS	n/a	n/a	n/a
385.661	5.009	6_DOT_DETECTION	#KAS#	2	n/a
386.735	n/a	RESPONSE	n/a	n/a	1/2
389.151	n/a	RESPONSE	n/a	n/a	2/2
390.695	1.008	FIXCROSS	n/a	n/a	n/a
391.712	5.008	6_DOT_DETECTION	KTO#D	1	n/a
395.671	n/a	RESPONSE	n/a	n/a	1/1
396.745	1.008	FIXCROSS	n/a	n/a	n/a
397.762	5.008	6_DOT_DETECTION	##DAM	2	n/a
399.111	n/a	RESPONSE	n/a	n/a	1/2
402.795	1.008	FIXCROSS	n/a	n/a	n/a
403.812	5.008	6_DOT_DETECTION	SYMTI	0	n/a
408.845	1.008	FIXCROSS	n/a	n/a	n/a
409.862	5.008	6_DOT_DETECTION	MUŁ##	2	n/a
414.895	1.008	FIXCROSS	n/a	n/a	n/a
415.135	n/a	RESPONSE	n/a	n/a	1/2
415.911	5.009	6_DOT_DETECTION	KSSŁK	0	n/a
420.945	1.008	FIXCROSS	n/a	n/a	n/a
421.962	5.008	6_DOT_DETECTION	BUŁ#I	1	n/a
428.003	2.008	CUE_REST	n/a	n/a	n/a
435.003	1.008	FIXCROSS	n/a	n/a	n/a
441.053	1.008	FIXCROSS	n/a	n/a	n/a
