onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0648	1.0167	ISI	n/a	n/a	n/a	n/a
1.0815	0.5167	DISTRACTOR	1	1	J	Correct Rejection
1.5982	1.0167	ISI	n/a	n/a	n/a	n/a
2.6148	0.5167	TARGET	1	2	J	Hit
2.9433	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.1315	1.0167	ISI	n/a	n/a	n/a	n/a
4.1482	0.5167	TARGET	1	3	J	Hit
4.5749	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.6648	1.0167	ISI	n/a	n/a	n/a	n/a
5.6815	0.5167	DISTRACTOR	1	4	I	Correct Rejection
6.1982	1.0167	ISI	n/a	n/a	n/a	n/a
7.2149	0.5167	DISTRACTOR	1	5	F	Correct Rejection
7.7315	1.0167	ISI	n/a	n/a	n/a	n/a
8.7482	0.5167	TARGET	1	6	F	Hit
9.1658	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.2649	1.0167	ISI	n/a	n/a	n/a	n/a
10.2815	0.5167	TARGET	1	7	F	Hit
10.7334	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.7982	1.0167	ISI	n/a	n/a	n/a	n/a
11.8149	0.5167	DISTRACTOR	1	8	I	False Alarm
12.3316	1.0167	ISI	n/a	n/a	n/a	n/a
12.5409	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.3482	0.5167	TARGET	1	9	I	Hit
13.8649	1.0167	ISI	n/a	n/a	n/a	n/a
13.9006	n/a	RESPONSE	n/a	n/a	n/a	n/a
14.8816	0.5167	DISTRACTOR	1	10	J	Correct Rejection
15.3982	1.0167	ISI	n/a	n/a	n/a	n/a
16.4149	0.5167	DISTRACTOR	1	11	B	Correct Rejection
16.9316	1.0167	ISI	n/a	n/a	n/a	n/a
17.9483	0.5167	DISTRACTOR	1	12	F	Correct Rejection
18.4649	1.0167	ISI	n/a	n/a	n/a	n/a
19.4816	0.5167	DISTRACTOR	1	13	G	Correct Rejection
19.9983	1.0167	ISI	n/a	n/a	n/a	n/a
21.0149	0.5167	DISTRACTOR	1	14	F	False Alarm
21.4507	n/a	RESPONSE	n/a	n/a	n/a	n/a
21.5316	1.0167	ISI	n/a	n/a	n/a	n/a
22.5483	0.5167	DISTRACTOR	1	15	B	Correct Rejection
23.065	1.0167	ISI	n/a	n/a	n/a	n/a
24.0816	0.5167	DISTRACTOR	1	16	C	Correct Rejection
24.5983	1.0167	ISI	n/a	n/a	n/a	n/a
25.615	0.5167	TARGET	1	17	C	Hit
26.0096	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.1317	1.0167	ISI	n/a	n/a	n/a	n/a
27.1483	0.5167	DISTRACTOR	1	18	J	Correct Rejection
27.665	1.0167	ISI	n/a	n/a	n/a	n/a
28.6817	0.5167	TARGET	1	19	J	Hit
29.0168	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.1983	1.0167	ISI	n/a	n/a	n/a	n/a
30.215	0.5167	DISTRACTOR	1	20	G	Correct Rejection
30.7317	1.0167	ISI	n/a	n/a	n/a	n/a
31.7484	0.5167	DISTRACTOR	1	21	E	Correct Rejection
32.265	1.0167	ISI	n/a	n/a	n/a	n/a
33.2817	0.5167	DISTRACTOR	1	22	G	Correct Rejection
33.7984	1.0167	ISI	n/a	n/a	n/a	n/a
34.815	0.5167	DISTRACTOR	1	23	H	Correct Rejection
35.3317	1.0167	ISI	n/a	n/a	n/a	n/a
36.3484	0.5167	DISTRACTOR	1	24	A	Correct Rejection
36.8651	1.0167	ISI	n/a	n/a	n/a	n/a
37.8817	0.5167	DISTRACTOR	1	25	G	Correct Rejection
38.3984	1.0167	ISI	n/a	n/a	n/a	n/a
39.4151	0.5167	TARGET	1	26	G	Hit
39.8142	n/a	RESPONSE	n/a	n/a	n/a	n/a
39.9317	1.0167	ISI	n/a	n/a	n/a	n/a
40.9484	0.5167	DISTRACTOR	1	27	C	Correct Rejection
41.4651	1.0167	ISI	n/a	n/a	n/a	n/a
42.4818	0.5167	DISTRACTOR	1	28	I	Correct Rejection
42.9984	1.0167	ISI	n/a	n/a	n/a	n/a
44.0151	0.5167	DISTRACTOR	1	29	C	Correct Rejection
44.5318	1.0167	ISI	n/a	n/a	n/a	n/a
45.5485	0.5167	DISTRACTOR	1	30	J	Correct Rejection
46.0651	1.0167	ISI	n/a	n/a	n/a	n/a
47.0818	0.5167	DISTRACTOR	1	31	A	Correct Rejection
47.5985	1.0167	ISI	n/a	n/a	n/a	n/a
48.6151	0.5167	DISTRACTOR	1	32	B	Correct Rejection
49.1318	1.0167	ISI	n/a	n/a	n/a	n/a
50.1485	0.5167	DISTRACTOR	1	33	A	Correct Rejection
50.6652	1.0167	ISI	n/a	n/a	n/a	n/a
51.6818	0.5167	DISTRACTOR	1	34	I	Correct Rejection
52.1985	1.0167	ISI	n/a	n/a	n/a	n/a
53.2152	0.5167	DISTRACTOR	1	35	E	Correct Rejection
53.7318	1.0167	ISI	n/a	n/a	n/a	n/a
54.7485	0.5167	DISTRACTOR	1	36	H	Correct Rejection
55.2652	1.0167	ISI	n/a	n/a	n/a	n/a
56.2819	0.5167	TARGET	1	37	H	Hit
56.7985	1.0167	ISI	n/a	n/a	n/a	n/a
56.8179	n/a	RESPONSE	n/a	n/a	n/a	n/a
57.8152	0.5167	DISTRACTOR	1	38	B	Correct Rejection
58.3319	1.0167	ISI	n/a	n/a	n/a	n/a
59.3485	0.5167	DISTRACTOR	1	39	E	Correct Rejection
59.8652	1.0167	ISI	n/a	n/a	n/a	n/a
60.8819	0.5167	DISTRACTOR	1	40	D	Correct Rejection
61.3986	1.0167	ISI	n/a	n/a	n/a	n/a
62.4152	0.5167	DISTRACTOR	1	41	H	Correct Rejection
62.9319	1.0167	ISI	n/a	n/a	n/a	n/a
63.9486	0.5167	DISTRACTOR	1	42	I	Correct Rejection
64.4652	1.0167	ISI	n/a	n/a	n/a	n/a
65.4819	0.5167	DISTRACTOR	1	43	A	Correct Rejection
65.9986	1.0167	ISI	n/a	n/a	n/a	n/a
67.0153	0.5167	DISTRACTOR	1	44	G	Correct Rejection
67.5319	1.0167	ISI	n/a	n/a	n/a	n/a
68.5486	0.5167	TARGET	1	45	G	Hit
69.0653	1.0167	ISI	n/a	n/a	n/a	n/a
69.0709	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.082	0.5167	DISTRACTOR	1	46	F	Correct Rejection
70.5986	1.0167	ISI	n/a	n/a	n/a	n/a
71.6153	0.5167	DISTRACTOR	1	47	H	Correct Rejection
72.132	1.0167	ISI	n/a	n/a	n/a	n/a
73.1486	0.5167	DISTRACTOR	1	48	E	Correct Rejection
73.6653	1.0167	ISI	n/a	n/a	n/a	n/a
74.682	0.5167	DISTRACTOR	1	49	F	Correct Rejection
75.1987	1.0167	ISI	n/a	n/a	n/a	n/a
76.2153	0.5167	DISTRACTOR	1	50	I	Correct Rejection
76.732	1.1167	ISI	n/a	n/a	n/a	n/a
87.3384	n/a	RESPONSE	n/a	n/a	n/a	n/a
87.3987	1.0167	ISI	n/a	n/a	n/a	n/a
88.4154	0.5167	DISTRACTOR	2	1	J	Correct Rejection
88.9321	1.0167	ISI	n/a	n/a	n/a	n/a
89.9488	0.5167	DISTRACTOR	2	2	D	Correct Rejection
90.4654	1.0167	ISI	n/a	n/a	n/a	n/a
91.4821	0.5167	TARGET	2	3	J	Hit
91.8173	n/a	RESPONSE	n/a	n/a	n/a	n/a
91.9988	1.0167	ISI	n/a	n/a	n/a	n/a
93.0155	0.5167	DISTRACTOR	2	4	H	Correct Rejection
93.5321	1.0167	ISI	n/a	n/a	n/a	n/a
94.5488	0.5167	DISTRACTOR	2	5	C	Correct Rejection
95.0655	1.0167	ISI	n/a	n/a	n/a	n/a
96.0821	0.5167	TARGET	2	6	H	Hit
96.5988	1.0167	ISI	n/a	n/a	n/a	n/a
96.6001	n/a	RESPONSE	n/a	n/a	n/a	n/a
97.6155	0.5167	TARGET	2	7	C	Hit
