onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.014	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.014	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.031	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
13.856	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.064	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.081	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
22.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.114	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.131	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
28.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.164	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.181	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
38.056	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.214	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.231	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
44.856	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.273	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.273	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
59.896	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.322	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.92	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.373	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
74.496	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.423	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.88	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.473	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.49	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.896	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.531	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.531	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
