onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_6_DOT	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
8.03	5.008	6_DOT_DETECTION	ETMMP	0	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
13.155	n/a	RESPONSE	n/a	n/a	1/0
14.079	5.009	6_DOT_DETECTION	#MAM#	2	n/a
15.918	n/a	RESPONSE	n/a	n/a	1/2
19.113	1.008	FIXCROSS	n/a	n/a	n/a
20.13	5.008	6_DOT_DETECTION	#MUEI	1	n/a
25.163	1.008	FIXCROSS	n/a	n/a	n/a
26.18	5.008	6_DOT_DETECTION	#ODY#	2	n/a
29.98	n/a	RESPONSE	n/a	n/a	1/2
31.213	1.008	FIXCROSS	n/a	n/a	n/a
32.23	5.008	6_DOT_DETECTION	L#OPP	1	n/a
34.247	n/a	RESPONSE	n/a	n/a	1/1
37.263	1.008	FIXCROSS	n/a	n/a	n/a
38.28	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
43.313	1.008	FIXCROSS	n/a	n/a	n/a
44.33	5.008	6_DOT_DETECTION	TLE#A	1	n/a
47.888	n/a	RESPONSE	n/a	n/a	1/1
49.363	1.008	FIXCROSS	n/a	n/a	n/a
50.38	5.008	6_DOT_DETECTION	MIT##	2	n/a
54.099	n/a	RESPONSE	n/a	n/a	1/2
57.422	2.008	CUE_REST	n/a	n/a	n/a
62.422	1.008	FIXCROSS	n/a	n/a	n/a
68.471	1.009	FIXCROSS	n/a	n/a	n/a
75.53	2.008	CUE_6_DOT	n/a	n/a	n/a
80.53	1.008	FIXCROSS	n/a	n/a	n/a
81.546	5.008	6_DOT_DETECTION	O#CLC	1	n/a
86.58	1.008	FIXCROSS	n/a	n/a	n/a
87.596	5.009	6_DOT_DETECTION	CPCPO	0	n/a
92.63	1.008	FIXCROSS	n/a	n/a	n/a
93.646	5.008	6_DOT_DETECTION	CDYCS	0	n/a
98.68	1.008	FIXCROSS	n/a	n/a	n/a
99.697	5.008	6_DOT_DETECTION	#MAT#	2	n/a
101.214	n/a	RESPONSE	n/a	n/a	1/2
104.69	n/a	RESPONSE	n/a	n/a	2/2
104.73	1.008	FIXCROSS	n/a	n/a	n/a
105.747	5.008	6_DOT_DETECTION	ASA#S	1	n/a
108.683	n/a	RESPONSE	n/a	n/a	1/1
110.78	1.008	FIXCROSS	n/a	n/a	n/a
111.797	5.008	6_DOT_DETECTION	D#DOM	1	n/a
114.263	n/a	RESPONSE	n/a	n/a	1/1
116.83	1.008	FIXCROSS	n/a	n/a	n/a
117.847	5.008	6_DOT_DETECTION	#BYT#	2	n/a
119.433	n/a	RESPONSE	n/a	n/a	1/2
121.757	n/a	RESPONSE	n/a	n/a	2/2
122.88	1.008	FIXCROSS	n/a	n/a	n/a
123.897	5.008	6_DOT_DETECTION	B#KOS	1	n/a
125.768	n/a	RESPONSE	n/a	n/a	1/1
130.438	2.008	CUE_REST	n/a	n/a	n/a
136.938	1.008	FIXCROSS	n/a	n/a	n/a
142.988	1.008	FIXCROSS	n/a	n/a	n/a
150.547	2.008	CUE_6_DOT	n/a	n/a	n/a
157.047	1.008	FIXCROSS	n/a	n/a	n/a
158.063	5.008	6_DOT_DETECTION	KEBI#	1	n/a
162.007	n/a	RESPONSE	n/a	n/a	1/1
163.097	1.008	FIXCROSS	n/a	n/a	n/a
164.113	5.008	6_DOT_DETECTION	OSI##	2	n/a
167.054	n/a	RESPONSE	n/a	n/a	1/2
168.348	n/a	RESPONSE	n/a	n/a	2/2
169.147	1.008	FIXCROSS	n/a	n/a	n/a
170.163	5.008	6_DOT_DETECTION	ŁIOOI	0	n/a
175.197	1.008	FIXCROSS	n/a	n/a	n/a
176.213	5.008	6_DOT_DETECTION	YOIUC	0	n/a
181.247	1.008	FIXCROSS	n/a	n/a	n/a
182.263	5.008	6_DOT_DETECTION	YMEKP	0	n/a
187.297	1.008	FIXCROSS	n/a	n/a	n/a
188.313	5.008	6_DOT_DETECTION	LOS#O	1	n/a
192.105	n/a	RESPONSE	n/a	n/a	1/1
193.347	1.008	FIXCROSS	n/a	n/a	n/a
194.363	5.008	6_DOT_DETECTION	##ILU	2	n/a
195.803	n/a	RESPONSE	n/a	n/a	1/2
197.277	n/a	RESPONSE	n/a	n/a	2/2
199.397	1.008	FIXCROSS	n/a	n/a	n/a
200.413	5.008	6_DOT_DETECTION	PLLIU	0	n/a
206.955	2.008	CUE_REST	n/a	n/a	n/a
211.455	1.008	FIXCROSS	n/a	n/a	n/a
217.505	1.008	FIXCROSS	n/a	n/a	n/a
225.564	2.008	CUE_6_DOT	n/a	n/a	n/a
231.564	1.008	FIXCROSS	n/a	n/a	n/a
232.58	5.008	6_DOT_DETECTION	Ł#TYM	1	n/a
234.994	n/a	RESPONSE	n/a	n/a	1/1
237.614	1.008	FIXCROSS	n/a	n/a	n/a
238.63	5.008	6_DOT_DETECTION	KOŁ#Y	1	n/a
243.047	n/a	RESPONSE	n/a	n/a	1/1
243.664	1.008	FIXCROSS	n/a	n/a	n/a
244.68	5.008	6_DOT_DETECTION	OYPTK	0	n/a
246.404	n/a	RESPONSE	n/a	n/a	1/0
249.714	1.008	FIXCROSS	n/a	n/a	n/a
250.73	5.008	6_DOT_DETECTION	YSPIU	0	n/a
255.764	1.008	FIXCROSS	n/a	n/a	n/a
256.78	5.008	6_DOT_DETECTION	##CŁO	2	n/a
259.128	n/a	RESPONSE	n/a	n/a	1/2
260.462	n/a	RESPONSE	n/a	n/a	2/2
261.814	1.008	FIXCROSS	n/a	n/a	n/a
262.83	5.008	6_DOT_DETECTION	##ŁUT	2	n/a
264.889	n/a	RESPONSE	n/a	n/a	1/2
266.307	n/a	RESPONSE	n/a	n/a	2/2
267.864	1.008	FIXCROSS	n/a	n/a	n/a
268.88	5.008	6_DOT_DETECTION	#TŁO#	2	n/a
270.373	n/a	RESPONSE	n/a	n/a	1/2
273.381	n/a	RESPONSE	n/a	n/a	2/2
273.914	1.008	FIXCROSS	n/a	n/a	n/a
274.93	5.009	6_DOT_DETECTION	##ŁUP	2	n/a
276.092	n/a	RESPONSE	n/a	n/a	1/2
278.098	n/a	RESPONSE	n/a	n/a	2/2
281.972	2.008	CUE_REST	n/a	n/a	n/a
285.972	1.008	FIXCROSS	n/a	n/a	n/a
292.021	1.009	FIXCROSS	n/a	n/a	n/a
299.58	2.008	CUE_6_DOT	n/a	n/a	n/a
305.08	1.008	FIXCROSS	n/a	n/a	n/a
306.097	5.008	6_DOT_DETECTION	TŁSDB	0	n/a
311.13	1.008	FIXCROSS	n/a	n/a	n/a
312.147	5.008	6_DOT_DETECTION	D#BYK	1	n/a
314.076	n/a	RESPONSE	n/a	n/a	1/1
315.898	n/a	RESPONSE	n/a	n/a	2/1
317.18	1.008	FIXCROSS	n/a	n/a	n/a
318.196	5.009	6_DOT_DETECTION	AALC#	1	n/a
