onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.089	CUE_START	n/a	n/a	n/a	n/a	n/a
14.089	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.849	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.923	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.79	n/a	RESPONSE	M1	1	12	C4	press
37.193	n/a	RESPONSE	M1	1	14	D4	press
37.297	n/a	RESPONSE	M1	1	12	C4	release
37.596	n/a	RESPONSE	M1	1	16	E4	press
37.667	n/a	RESPONSE	M1	1	14	D4	release
38.066	n/a	RESPONSE	M1	1	12	C4	press
38.1	n/a	RESPONSE	M1	1	16	E4	release
38.374	n/a	RESPONSE	M1	1	12	C4	release
38.513	n/a	RESPONSE	M1	1	12	C4	press
38.936	n/a	RESPONSE	M1	1	14	D4	press
39.036	n/a	RESPONSE	M1	1	12	C4	release
39.358	n/a	RESPONSE	M1	1	16	E4	press
39.432	n/a	RESPONSE	M1	1	14	D4	release
39.804	n/a	RESPONSE	M1	1	12	C4	press
39.906	n/a	RESPONSE	M1	1	16	E4	release
40.442	n/a	RESPONSE	M1	1	16	E4	press
40.517	n/a	RESPONSE	M1	1	12	C4	release
40.89	n/a	RESPONSE	M1	1	17	F4	press
40.95	n/a	RESPONSE	M1	1	16	E4	release
41.341	n/a	RESPONSE	M1	1	19	G4	press
41.372	n/a	RESPONSE	M1	1	17	F4	release
42.193	n/a	RESPONSE	M1	1	19	G4	release
42.214	n/a	RESPONSE	M1	1	16	E4	press
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.616	n/a	RESPONSE	M1	1	17	F4	press
42.687	n/a	RESPONSE	M1	1	16	E4	release
43.048	n/a	RESPONSE	M1	1	19	G4	press
43.15	n/a	RESPONSE	M1	1	17	F4	release
43.821	n/a	RESPONSE	M1	1	19	G4	release
49.998	6.317	CUE_LISTEN	        M1	2	n/a	n/a	n/a
56.314	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.073	6.325	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
64.661	n/a	RESPONSE	        M1	2	19	G4	press
64.934	n/a	RESPONSE	        M1	2	21	A4	press
65.213	n/a	RESPONSE	        M1	2	21	A4	release
65.504	n/a	RESPONSE	        M1	2	19	G4	release
65.716	n/a	RESPONSE	        M1	2	19	G4	press
66.017	n/a	RESPONSE	        M1	2	21	A4	press
66.048	n/a	RESPONSE	        M1	2	19	G4	release
