onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_6_DOT	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
8.033	5.009	6_DOT_DETECTION	ALCSD	0	n/a
12.12	n/a	RESPONSE	n/a	n/a	1/0
13.067	1.008	FIXCROSS	n/a	n/a	n/a
14.084	5.008	6_DOT_DETECTION	TBLTL	0	n/a
16.424	n/a	RESPONSE	n/a	n/a	1/0
17.84	n/a	RESPONSE	n/a	n/a	2/0
19.117	1.008	FIXCROSS	n/a	n/a	n/a
20.134	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
22.264	n/a	RESPONSE	n/a	n/a	1/1
24.24	n/a	RESPONSE	n/a	n/a	2/1
25.167	1.008	FIXCROSS	n/a	n/a	n/a
26.184	5.008	6_DOT_DETECTION	T#BYŁ	1	n/a
28.224	n/a	RESPONSE	n/a	n/a	1/1
29.84	n/a	RESPONSE	n/a	n/a	2/1
31.217	1.008	FIXCROSS	n/a	n/a	n/a
32.234	5.008	6_DOT_DETECTION	YUUIC	0	n/a
33.88	n/a	RESPONSE	n/a	n/a	1/0
37.267	1.008	FIXCROSS	n/a	n/a	n/a
38.284	5.008	6_DOT_DETECTION	OLPDT	0	n/a
39.624	n/a	RESPONSE	n/a	n/a	1/0
41.304	n/a	RESPONSE	n/a	n/a	2/0
43.317	1.008	FIXCROSS	n/a	n/a	n/a
44.334	5.008	6_DOT_DETECTION	LUB#L	1	n/a
45.8	n/a	RESPONSE	n/a	n/a	1/1
47.744	n/a	RESPONSE	n/a	n/a	2/1
49.367	1.008	FIXCROSS	n/a	n/a	n/a
50.384	5.008	6_DOT_DETECTION	##BUS	2	n/a
51.664	n/a	RESPONSE	n/a	n/a	1/2
57.425	2.008	CUE_REST	n/a	n/a	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
68.475	1.008	FIXCROSS	n/a	n/a	n/a
75.534	2.008	CUE_6_DOT	n/a	n/a	n/a
80.534	1.008	FIXCROSS	n/a	n/a	n/a
81.55	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
85.296	n/a	RESPONSE	n/a	n/a	1/0
86.584	1.008	FIXCROSS	n/a	n/a	n/a
87.6	5.008	6_DOT_DETECTION	EKDDK	0	n/a
90.24	n/a	RESPONSE	n/a	n/a	1/0
92.634	1.008	FIXCROSS	n/a	n/a	n/a
93.65	5.008	6_DOT_DETECTION	BEL#A	1	n/a
96.0	n/a	RESPONSE	n/a	n/a	1/1
97.296	n/a	RESPONSE	n/a	n/a	2/1
98.684	1.008	FIXCROSS	n/a	n/a	n/a
99.7	5.008	6_DOT_DETECTION	MYŁ##	2	n/a
101.16	n/a	RESPONSE	n/a	n/a	1/2
102.736	n/a	RESPONSE	n/a	n/a	2/2
104.734	1.008	FIXCROSS	n/a	n/a	n/a
105.75	5.008	6_DOT_DETECTION	#PSA#	2	n/a
106.736	n/a	RESPONSE	n/a	n/a	1/2
108.336	n/a	RESPONSE	n/a	n/a	2/2
110.216	n/a	RESPONSE	n/a	n/a	3/2
110.784	1.008	FIXCROSS	n/a	n/a	n/a
111.8	5.008	6_DOT_DETECTION	LKCKY	0	n/a
112.96	n/a	RESPONSE	n/a	n/a	1/0
115.816	n/a	RESPONSE	n/a	n/a	2/0
116.834	1.008	FIXCROSS	n/a	n/a	n/a
117.85	5.008	6_DOT_DETECTION	##TYK	2	n/a
118.96	n/a	RESPONSE	n/a	n/a	1/2
120.056	n/a	RESPONSE	n/a	n/a	2/2
122.884	1.008	FIXCROSS	n/a	n/a	n/a
123.9	5.008	6_DOT_DETECTION	L#MSY	1	n/a
126.28	n/a	RESPONSE	n/a	n/a	1/1
128.056	n/a	RESPONSE	n/a	n/a	2/1
130.442	2.008	CUE_REST	n/a	n/a	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
142.992	1.008	FIXCROSS	n/a	n/a	n/a
150.55	2.008	CUE_6_DOT	n/a	n/a	n/a
157.05	1.008	FIXCROSS	n/a	n/a	n/a
158.067	5.008	6_DOT_DETECTION	MEM##	2	n/a
160.8	n/a	RESPONSE	n/a	n/a	1/2
162.24	n/a	RESPONSE	n/a	n/a	2/2
163.1	1.008	FIXCROSS	n/a	n/a	n/a
164.117	5.008	6_DOT_DETECTION	##MAP	2	n/a
165.096	n/a	RESPONSE	n/a	n/a	1/2
167.496	n/a	RESPONSE	n/a	n/a	2/2
169.15	1.008	FIXCROSS	n/a	n/a	n/a
170.167	5.008	6_DOT_DETECTION	ETITU	0	n/a
172.576	n/a	RESPONSE	n/a	n/a	1/0
174.08	n/a	RESPONSE	n/a	n/a	2/0
175.2	1.008	FIXCROSS	n/a	n/a	n/a
176.217	5.008	6_DOT_DETECTION	BB#EU	1	n/a
178.136	n/a	RESPONSE	n/a	n/a	1/1
181.25	1.008	FIXCROSS	n/a	n/a	n/a
182.267	5.008	6_DOT_DETECTION	EASLS	0	n/a
184.736	n/a	RESPONSE	n/a	n/a	1/0
186.256	n/a	RESPONSE	n/a	n/a	2/0
