onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.01	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.01	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.027	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
12.36	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.06	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.077	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
20.624	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.11	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.127	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
27.744	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.16	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.177	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
36.92	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.21	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.227	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
45.32	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
58.464	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.318	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.369	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
74.024	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.418	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.468	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.264	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
95.528	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.528	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.544	5.008	LEXICAL_DECISION	PSEUDOWORD	BYLU	n/a	n/a
105.704	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.577	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.594	5.008	LEXICAL_DECISION	PSEUDOWORD	OKCY	n/a	n/a
113.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
