onset	duration	trial_type	braille_stimulus	targets	response_count
2.01	2.008	CUE_6_DOT	n/a	n/a	n/a
7.01	1.008	FIXCROSS	n/a	n/a	n/a
8.027	5.008	6_DOT_DETECTION	ETMMP	0	n/a
13.06	1.008	FIXCROSS	n/a	n/a	n/a
14.077	5.008	6_DOT_DETECTION	#MAM#	2	n/a
17.933	n/a	RESPONSE	n/a	n/a	1/2
19.11	1.008	FIXCROSS	n/a	n/a	n/a
20.127	5.008	6_DOT_DETECTION	#MUEI	1	n/a
25.16	1.008	FIXCROSS	n/a	n/a	n/a
26.177	5.008	6_DOT_DETECTION	#ODY#	2	n/a
29.78	n/a	RESPONSE	n/a	n/a	1/2
31.21	1.008	FIXCROSS	n/a	n/a	n/a
32.226	5.009	6_DOT_DETECTION	L#OPP	1	n/a
35.89	n/a	RESPONSE	n/a	n/a	1/1
37.26	1.008	FIXCROSS	n/a	n/a	n/a
37.643	n/a	RESPONSE	n/a	n/a	2/1
38.277	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
43.31	1.008	FIXCROSS	n/a	n/a	n/a
44.327	5.009	6_DOT_DETECTION	TLE#A	1	n/a
46.699	n/a	RESPONSE	n/a	n/a	1/1
49.36	1.008	FIXCROSS	n/a	n/a	n/a
50.376	5.009	6_DOT_DETECTION	MIT##	2	n/a
51.455	n/a	RESPONSE	n/a	n/a	1/2
53.111	n/a	RESPONSE	n/a	n/a	2/2
54.26	n/a	RESPONSE	n/a	n/a	3/2
57.419	2.008	CUE_REST	n/a	n/a	n/a
62.419	1.008	FIXCROSS	n/a	n/a	n/a
68.468	1.009	FIXCROSS	n/a	n/a	n/a
75.527	2.008	CUE_6_DOT	n/a	n/a	n/a
80.527	1.008	FIXCROSS	n/a	n/a	n/a
81.544	5.008	6_DOT_DETECTION	O#CLC	1	n/a
83.674	n/a	RESPONSE	n/a	n/a	1/1
86.577	1.008	FIXCROSS	n/a	n/a	n/a
87.594	5.008	6_DOT_DETECTION	CPCPO	0	n/a
92.627	1.008	FIXCROSS	n/a	n/a	n/a
93.644	5.008	6_DOT_DETECTION	CDYCS	0	n/a
98.677	1.008	FIXCROSS	n/a	n/a	n/a
99.694	5.008	6_DOT_DETECTION	#MAT#	2	n/a
103.688	n/a	RESPONSE	n/a	n/a	1/2
104.727	1.008	FIXCROSS	n/a	n/a	n/a
105.744	5.008	6_DOT_DETECTION	ASA#S	1	n/a
108.98	n/a	RESPONSE	n/a	n/a	1/1
110.777	1.008	FIXCROSS	n/a	n/a	n/a
111.794	5.008	6_DOT_DETECTION	D#DOM	1	n/a
113.806	n/a	RESPONSE	n/a	n/a	1/1
116.827	1.008	FIXCROSS	n/a	n/a	n/a
117.843	5.009	6_DOT_DETECTION	#BYT#	2	n/a
119.703	n/a	RESPONSE	n/a	n/a	1/2
121.348	n/a	RESPONSE	n/a	n/a	2/2
122.604	n/a	RESPONSE	n/a	n/a	3/2
122.877	1.008	FIXCROSS	n/a	n/a	n/a
123.894	5.008	6_DOT_DETECTION	B#KOS	1	n/a
125.958	n/a	RESPONSE	n/a	n/a	1/1
130.436	2.008	CUE_REST	n/a	n/a	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
142.986	1.008	FIXCROSS	n/a	n/a	n/a
150.544	2.008	CUE_6_DOT	n/a	n/a	n/a
157.044	1.008	FIXCROSS	n/a	n/a	n/a
158.061	5.008	6_DOT_DETECTION	KEBI#	1	n/a
161.627	n/a	RESPONSE	n/a	n/a	1/1
163.094	1.008	FIXCROSS	n/a	n/a	n/a
164.111	5.008	6_DOT_DETECTION	OSI##	2	n/a
167.182	n/a	RESPONSE	n/a	n/a	1/2
168.107	n/a	RESPONSE	n/a	n/a	2/2
169.144	1.008	FIXCROSS	n/a	n/a	n/a
170.161	5.008	6_DOT_DETECTION	ŁIOOI	0	n/a
175.194	1.008	FIXCROSS	n/a	n/a	n/a
176.21	5.009	6_DOT_DETECTION	YOIUC	0	n/a
181.244	1.008	FIXCROSS	n/a	n/a	n/a
182.26	5.009	6_DOT_DETECTION	YMEKP	0	n/a
187.294	1.008	FIXCROSS	n/a	n/a	n/a
188.311	5.008	6_DOT_DETECTION	LOS#O	1	n/a
192.22	n/a	RESPONSE	n/a	n/a	1/1
193.344	1.008	FIXCROSS	n/a	n/a	n/a
194.361	5.008	6_DOT_DETECTION	##ILU	2	n/a
196.517	n/a	RESPONSE	n/a	n/a	1/2
199.394	1.008	FIXCROSS	n/a	n/a	n/a
200.41	5.009	6_DOT_DETECTION	PLLIU	0	n/a
206.952	2.008	CUE_REST	n/a	n/a	n/a
211.452	1.008	FIXCROSS	n/a	n/a	n/a
217.502	1.008	FIXCROSS	n/a	n/a	n/a
225.561	2.008	CUE_6_DOT	n/a	n/a	n/a
231.561	1.008	FIXCROSS	n/a	n/a	n/a
232.578	5.008	6_DOT_DETECTION	Ł#TYM	1	n/a
234.304	n/a	RESPONSE	n/a	n/a	1/1
236.085	n/a	RESPONSE	n/a	n/a	2/1
237.611	1.008	FIXCROSS	n/a	n/a	n/a
238.628	5.008	6_DOT_DETECTION	KOŁ#Y	1	n/a
241.529	n/a	RESPONSE	n/a	n/a	1/1
242.797	n/a	RESPONSE	n/a	n/a	2/1
243.661	1.008	FIXCROSS	n/a	n/a	n/a
244.677	5.009	6_DOT_DETECTION	OYPTK	0	n/a
247.353	n/a	RESPONSE	n/a	n/a	1/0
248.812	n/a	RESPONSE	n/a	n/a	2/0
249.711	1.008	FIXCROSS	n/a	n/a	n/a
250.728	5.008	6_DOT_DETECTION	YSPIU	0	n/a
252.387	n/a	RESPONSE	n/a	n/a	1/0
255.761	1.008	FIXCROSS	n/a	n/a	n/a
256.777	5.008	6_DOT_DETECTION	##CŁO	2	n/a
257.998	n/a	RESPONSE	n/a	n/a	1/2
258.978	n/a	RESPONSE	n/a	n/a	2/2
261.182	n/a	RESPONSE	n/a	n/a	3/2
261.811	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.008	6_DOT_DETECTION	##ŁUT	2	n/a
