onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_REST	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
21.121	2.008	CUE_6_DOT	n/a	n/a	n/a
26.121	1.008	FIXCROSS	n/a	n/a	n/a
27.138	5.008	6_DOT_DETECTION	K#OBU	1	n/a
32.171	1.008	FIXCROSS	n/a	n/a	n/a
33.187	5.009	6_DOT_DETECTION	##BYM	2	n/a
38.221	1.008	FIXCROSS	n/a	n/a	n/a
39.237	5.009	6_DOT_DETECTION	#MOI#	2	n/a
44.271	1.008	FIXCROSS	n/a	n/a	n/a
45.287	5.009	6_DOT_DETECTION	PBC#O	1	n/a
50.321	1.008	FIXCROSS	n/a	n/a	n/a
51.338	5.008	6_DOT_DETECTION	#CSDŁ	1	n/a
56.371	1.008	FIXCROSS	n/a	n/a	n/a
57.388	5.008	6_DOT_DETECTION	TMPLP	0	n/a
62.421	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.008	6_DOT_DETECTION	PIK#S	1	n/a
68.471	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	##PUK	2	n/a
76.029	2.008	CUE_REST	n/a	n/a	n/a
82.529	1.008	FIXCROSS	n/a	n/a	n/a
88.579	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.654	5.008	6_DOT_DETECTION	#PYL#	2	n/a
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.704	5.009	6_DOT_DETECTION	#LOB#	2	n/a
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.754	5.009	6_DOT_DETECTION	KKBDB	0	n/a
118.788	1.008	FIXCROSS	n/a	n/a	n/a
119.804	5.009	6_DOT_DETECTION	#MOC#	2	n/a
124.838	1.008	FIXCROSS	n/a	n/a	n/a
125.854	5.009	6_DOT_DETECTION	OYOEL	0	n/a
130.888	1.008	FIXCROSS	n/a	n/a	n/a
131.905	5.008	6_DOT_DETECTION	UICCI	0	n/a
136.938	1.008	FIXCROSS	n/a	n/a	n/a
137.954	5.009	6_DOT_DETECTION	YYSAT	0	n/a
142.988	1.008	FIXCROSS	n/a	n/a	n/a
144.005	5.008	6_DOT_DETECTION	ŁEB##	2	n/a
150.546	2.008	CUE_REST	n/a	n/a	n/a
155.046	1.008	FIXCROSS	n/a	n/a	n/a
161.096	1.008	FIXCROSS	n/a	n/a	n/a
168.655	2.008	CUE_6_DOT	n/a	n/a	n/a
175.155	1.008	FIXCROSS	n/a	n/a	n/a
