onset	duration	trial_type	braille_stimulus	targets	response_count
2.014	2.008	CUE_6_DOT	n/a	n/a	n/a
7.014	1.008	FIXCROSS	n/a	n/a	n/a
8.03	5.008	6_DOT_DETECTION	POD##	2	n/a
13.064	1.008	FIXCROSS	n/a	n/a	n/a
14.08	5.008	6_DOT_DETECTION	SSTMT	0	n/a
19.114	1.008	FIXCROSS	n/a	n/a	n/a
19.712	n/a	RESPONSE	n/a	n/a	1/0
20.13	5.008	6_DOT_DETECTION	##KOT	2	n/a
24.739	n/a	RESPONSE	n/a	n/a	1/2
25.164	1.008	FIXCROSS	n/a	n/a	n/a
26.18	5.009	6_DOT_DETECTION	OCPPC	0	n/a
31.214	1.008	FIXCROSS	n/a	n/a	n/a
32.23	5.008	6_DOT_DETECTION	AKT##	2	n/a
37.264	1.008	FIXCROSS	n/a	n/a	n/a
38.28	5.008	6_DOT_DETECTION	ODŁSE	0	n/a
43.314	1.008	FIXCROSS	n/a	n/a	n/a
44.33	5.008	6_DOT_DETECTION	#LMCI	1	n/a
49.364	1.008	FIXCROSS	n/a	n/a	n/a
50.38	5.009	6_DOT_DETECTION	##MYK	2	n/a
51.292	n/a	RESPONSE	n/a	n/a	1/2
53.588	n/a	RESPONSE	n/a	n/a	2/2
57.422	2.008	CUE_REST	n/a	n/a	n/a
62.422	1.008	FIXCROSS	n/a	n/a	n/a
68.472	1.008	FIXCROSS	n/a	n/a	n/a
75.53	2.008	CUE_6_DOT	n/a	n/a	n/a
80.53	1.008	FIXCROSS	n/a	n/a	n/a
81.547	5.008	6_DOT_DETECTION	KUŁ##	2	n/a
86.58	1.008	FIXCROSS	n/a	n/a	n/a
87.597	5.008	6_DOT_DETECTION	OALDO	0	n/a
90.767	n/a	RESPONSE	n/a	n/a	1/0
92.63	1.008	FIXCROSS	n/a	n/a	n/a
93.647	5.008	6_DOT_DETECTION	#TLI#	2	n/a
96.626	n/a	RESPONSE	n/a	n/a	1/2
98.68	1.008	FIXCROSS	n/a	n/a	n/a
99.697	5.008	6_DOT_DETECTION	KAAE#	1	n/a
104.73	1.008	FIXCROSS	n/a	n/a	n/a
105.747	5.008	6_DOT_DETECTION	#DLA#	2	n/a
108.847	n/a	RESPONSE	n/a	n/a	1/2
110.78	1.008	FIXCROSS	n/a	n/a	n/a
111.797	5.008	6_DOT_DETECTION	KCCDB	0	n/a
