onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.124	2.008	CUE_6_DOT	n/a	n/a	n/a
26.124	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.008	6_DOT_DETECTION	ETMMP	0	n/a
30.176	n/a	RESPONSE	n/a	n/a	1/0
32.174	1.008	FIXCROSS	n/a	n/a	n/a
33.191	5.008	6_DOT_DETECTION	#MAM#	2	n/a
34.936	n/a	RESPONSE	n/a	n/a	1/2
36.48	n/a	RESPONSE	n/a	n/a	2/2
38.224	1.008	FIXCROSS	n/a	n/a	n/a
39.24	5.009	6_DOT_DETECTION	#MUEI	1	n/a
41.2	n/a	RESPONSE	n/a	n/a	1/1
44.274	1.008	FIXCROSS	n/a	n/a	n/a
45.29	5.009	6_DOT_DETECTION	#ODY#	2	n/a
47.2	n/a	RESPONSE	n/a	n/a	1/2
48.96	n/a	RESPONSE	n/a	n/a	2/2
50.324	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.008	6_DOT_DETECTION	L#OPP	1	n/a
53.6	n/a	RESPONSE	n/a	n/a	1/1
55.296	n/a	RESPONSE	n/a	n/a	2/1
56.374	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
62.424	1.008	FIXCROSS	n/a	n/a	n/a
63.44	5.017	6_DOT_DETECTION	TLE#A	1	n/a
66.72	n/a	RESPONSE	n/a	n/a	1/1
68.483	1.008	FIXCROSS	n/a	n/a	n/a
69.499	5.008	6_DOT_DETECTION	MIT##	2	n/a
72.4	n/a	RESPONSE	n/a	n/a	1/2
72.84	n/a	RESPONSE	n/a	n/a	2/2
76.041	2.008	CUE_REST	n/a	n/a	n/a
82.541	1.008	FIXCROSS	n/a	n/a	n/a
88.591	1.008	FIXCROSS	n/a	n/a	n/a
95.65	2.008	CUE_6_DOT	n/a	n/a	n/a
100.65	1.008	FIXCROSS	n/a	n/a	n/a
101.666	5.008	6_DOT_DETECTION	O#CLC	1	n/a
106.7	1.008	FIXCROSS	n/a	n/a	n/a
107.716	5.009	6_DOT_DETECTION	CPCPO	0	n/a
111.096	n/a	RESPONSE	n/a	n/a	1/0
112.75	1.008	FIXCROSS	n/a	n/a	n/a
113.766	5.008	6_DOT_DETECTION	CDYCS	0	n/a
118.8	1.008	FIXCROSS	n/a	n/a	n/a
119.816	5.008	6_DOT_DETECTION	#MAT#	2	n/a
121.456	n/a	RESPONSE	n/a	n/a	1/2
123.32	n/a	RESPONSE	n/a	n/a	2/2
124.849	1.008	FIXCROSS	n/a	n/a	n/a
125.866	5.008	6_DOT_DETECTION	ASA#S	1	n/a
