onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.086	CUE_START	n/a	n/a	n/a	n/a	n/a
14.086	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.846	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.161	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.92	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
37.199	n/a	RESPONSE	M1	1	19	G4	press
37.619	n/a	RESPONSE	M1	1	19	G4	release
37.751	n/a	RESPONSE	M1	1	16	E4	press
38.162	n/a	RESPONSE	M1	1	16	E4	release
38.263	n/a	RESPONSE	M1	1	16	E4	press
38.647	n/a	RESPONSE	M1	1	16	E4	release
38.746	n/a	RESPONSE	M1	1	17	F4	press
39.158	n/a	RESPONSE	M1	1	17	F4	release
39.278	n/a	RESPONSE	M1	1	14	D4	press
39.629	n/a	RESPONSE	M1	1	14	D4	release
39.762	n/a	RESPONSE	M1	1	14	D4	press
40.174	n/a	RESPONSE	M1	1	14	D4	release
40.316	n/a	RESPONSE	M1	1	12	C4	press
40.609	n/a	RESPONSE	M1	1	12	C4	release
40.653	n/a	RESPONSE	M1	1	16	E4	press
40.939	n/a	RESPONSE	M1	1	16	E4	release
41.043	n/a	RESPONSE	M1	1	19	G4	press
42.067	n/a	RESPONSE	M1	1	19	G4	release
42.236	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.995	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.32	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.078	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.87	n/a	RESPONSE	M1	2	19	G4	press
64.878	n/a	RESPONSE	M1	2	07	G3	press
65.251	n/a	RESPONSE	M1	2	07	G3	release
65.272	n/a	RESPONSE	M1	2	19	G4	release
65.443	n/a	RESPONSE	M1	2	04	E3	press
65.464	n/a	RESPONSE	M1	2	16	E4	press
65.826	n/a	RESPONSE	M1	2	16	E4	release
65.927	n/a	RESPONSE	M1	2	16	E4	press
66.24	n/a	RESPONSE	M1	2	04	E3	release
66.272	n/a	RESPONSE	M1	2	16	E4	release
67.102	n/a	RESPONSE	M1	2	17	F4	press
67.453	n/a	RESPONSE	M1	2	17	F4	release
67.607	n/a	RESPONSE	M1	2	14	D4	press
67.946	n/a	RESPONSE	M1	2	14	D4	release
68.087	n/a	RESPONSE	M1	2	14	D4	press
68.468	n/a	RESPONSE	M1	2	14	D4	release
68.64	n/a	RESPONSE	M1	2	12	C4	press
68.741	n/a	RESPONSE	M1	2	16	E4	press
68.842	n/a	RESPONSE	M1	2	12	C4	release
69.263	n/a	RESPONSE	M1	2	16	E4	release
69.504	n/a	RESPONSE	M1	2	16	E4	press
69.862	n/a	RESPONSE	M1	2	16	E4	release
69.992	n/a	RESPONSE	M1	2	12	C4	press
70.395	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.572	n/a	RESPONSE	M1	2	12	C4	release
78.153	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.478	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.236	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
93.152	n/a	RESPONSE	M1	1	19	G4	press
93.164	n/a	RESPONSE	M1	1	07	G3	press
93.536	n/a	RESPONSE	M1	1	07	G3	release
93.55	n/a	RESPONSE	M1	1	19	G4	release
93.708	n/a	RESPONSE	M1	1	04	E3	press
93.721	n/a	RESPONSE	M1	1	16	E4	press
94.121	n/a	RESPONSE	M1	1	16	E4	release
94.213	n/a	RESPONSE	M1	1	16	E4	press
94.543	n/a	RESPONSE	M1	1	04	E3	release
94.566	n/a	RESPONSE	M1	1	16	E4	release
94.716	n/a	RESPONSE	M1	1	17	F4	press
94.737	n/a	RESPONSE	M1	1	05	F3	press
95.071	n/a	RESPONSE	M1	1	17	F4	release
95.08	n/a	RESPONSE	M1	1	05	F3	release
95.231	n/a	RESPONSE	M1	1	02	D3	press
95.234	n/a	RESPONSE	M1	1	14	D4	press
95.553	n/a	RESPONSE	M1	1	14	D4	release
95.624	n/a	RESPONSE	M1	1	02	D3	release
95.696	n/a	RESPONSE	M1	1	02	D3	press
95.698	n/a	RESPONSE	M1	1	14	D4	press
96.03	n/a	RESPONSE	M1	1	02	D3	release
96.032	n/a	RESPONSE	M1	1	14	D4	release
96.272	n/a	RESPONSE	M1	1	00	C3	press
96.284	n/a	RESPONSE	M1	1	12	C4	press
96.534	n/a	RESPONSE	M1	1	12	C4	release
96.566	n/a	RESPONSE	M1	1	00	C3	release
96.607	n/a	RESPONSE	M1	1	04	E3	press
96.638	n/a	RESPONSE	M1	1	16	E4	press
96.892	n/a	RESPONSE	M1	1	16	E4	release
97.081	n/a	RESPONSE	M1	1	04	E3	release
97.162	n/a	RESPONSE	M1	1	07	G3	press
97.183	n/a	RESPONSE	M1	1	19	G4	press
97.974	n/a	RESPONSE	M1	1	19	G4	release
98.146	n/a	RESPONSE	M1	1	07	G3	release
98.553	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.312	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.628	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.387	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
121.161	n/a	RESPONSE	M1	2	07	G3	press
121.172	n/a	RESPONSE	M1	2	19	G4	press
121.533	n/a	RESPONSE	M1	2	19	G4	release
121.541	n/a	RESPONSE	M1	2	07	G3	release
121.938	n/a	RESPONSE	M1	2	04	E3	press
121.97	n/a	RESPONSE	M1	2	16	E4	press
122.311	n/a	RESPONSE	M1	2	16	E4	release
122.436	n/a	RESPONSE	M1	2	16	E4	press
122.762	n/a	RESPONSE	M1	2	04	E3	release
122.771	n/a	RESPONSE	M1	2	16	E4	release
122.943	n/a	RESPONSE	M1	2	17	F4	press
122.956	n/a	RESPONSE	M1	2	05	F3	press
123.374	n/a	RESPONSE	M1	2	17	F4	release
123.386	n/a	RESPONSE	M1	2	05	F3	release
123.587	n/a	RESPONSE	M1	2	02	D3	press
123.598	n/a	RESPONSE	M1	2	14	D4	press
123.95	n/a	RESPONSE	M1	2	14	D4	release
123.952	n/a	RESPONSE	M1	2	02	D3	release
124.073	n/a	RESPONSE	M1	2	14	D4	press
124.076	n/a	RESPONSE	M1	2	02	D3	press
124.375	n/a	RESPONSE	M1	2	02	D3	release
124.377	n/a	RESPONSE	M1	2	14	D4	release
124.577	n/a	RESPONSE	M1	2	00	C3	press
124.598	n/a	RESPONSE	M1	2	12	C4	press
124.9	n/a	RESPONSE	M1	2	12	C4	release
124.913	n/a	RESPONSE	M1	2	00	C3	release
125.002	n/a	RESPONSE	M1	2	04	E3	press
125.043	n/a	RESPONSE	M1	2	16	E4	press
125.284	n/a	RESPONSE	M1	2	04	E3	release
125.306	n/a	RESPONSE	M1	2	16	E4	release
125.458	n/a	RESPONSE	M1	2	00	C3	press
125.501	n/a	RESPONSE	M1	2	12	C4	press
125.962	n/a	RESPONSE	M1	2	00	C3	release
126.003	n/a	RESPONSE	M1	2	12	C4	release
126.712	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
134.47	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
140.787	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.545	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
149.343	n/a	RESPONSE	M1	1	19	G4	press
149.77	n/a	RESPONSE	M1	1	19	G4	release
149.855	n/a	RESPONSE	M1	1	16	E4	press
150.22	n/a	RESPONSE	M1	1	16	E4	release
150.363	n/a	RESPONSE	M1	1	16	E4	press
150.718	n/a	RESPONSE	M1	1	16	E4	release
150.82	n/a	RESPONSE	M1	1	17	F4	press
151.248	n/a	RESPONSE	M1	1	17	F4	release
151.37	n/a	RESPONSE	M1	1	14	D4	press
151.702	n/a	RESPONSE	M1	1	14	D4	release
151.825	n/a	RESPONSE	M1	1	14	D4	press
152.187	n/a	RESPONSE	M1	1	14	D4	release
152.325	n/a	RESPONSE	M1	1	12	C4	press
152.568	n/a	RESPONSE	M1	1	12	C4	release
152.598	n/a	RESPONSE	M1	1	16	E4	press
152.82	n/a	RESPONSE	M1	1	16	E4	release
152.877	n/a	RESPONSE	M1	1	19	G4	press
153.6	n/a	RESPONSE	M1	1	19	G4	release
154.862	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
162.62	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
