onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.028	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
11.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.061	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.078	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
21.536	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.128	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
29.04	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.161	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.178	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
38.256	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.211	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.228	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
46.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.278	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.27	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
58.056	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.319	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.16	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.37	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
73.4	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.42	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
81.496	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.47	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.528	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
