onset	duration	trial_type	braille_stimulus	targets	response_count
2.01	2.008	CUE_6_DOT	n/a	n/a	n/a
7.01	1.008	FIXCROSS	n/a	n/a	n/a
8.027	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
9.76	n/a	RESPONSE	n/a	n/a	1/1
13.06	1.008	FIXCROSS	n/a	n/a	n/a
14.077	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
19.11	1.008	FIXCROSS	n/a	n/a	n/a
20.127	5.008	6_DOT_DETECTION	TEK##	2	n/a
22.496	n/a	RESPONSE	n/a	n/a	1/2
23.36	n/a	RESPONSE	n/a	n/a	2/2
25.16	1.008	FIXCROSS	n/a	n/a	n/a
26.177	5.008	6_DOT_DETECTION	O#LAS	1	n/a
28.136	n/a	RESPONSE	n/a	n/a	1/1
31.21	1.008	FIXCROSS	n/a	n/a	n/a
32.227	5.008	6_DOT_DETECTION	KOP#M	1	n/a
34.68	n/a	RESPONSE	n/a	n/a	1/1
35.44	n/a	RESPONSE	n/a	n/a	2/1
37.26	1.008	FIXCROSS	n/a	n/a	n/a
38.277	5.008	6_DOT_DETECTION	SB#OL	1	n/a
40.2	n/a	RESPONSE	n/a	n/a	1/1
43.31	1.008	FIXCROSS	n/a	n/a	n/a
44.327	5.008	6_DOT_DETECTION	##KAT	2	n/a
45.856	n/a	RESPONSE	n/a	n/a	1/2
47.16	n/a	RESPONSE	n/a	n/a	2/2
49.36	1.008	FIXCROSS	n/a	n/a	n/a
50.377	5.008	6_DOT_DETECTION	DTIDI	0	n/a
57.419	2.008	CUE_REST	n/a	n/a	n/a
62.419	1.008	FIXCROSS	n/a	n/a	n/a
68.469	1.008	FIXCROSS	n/a	n/a	n/a
75.527	2.008	CUE_6_DOT	n/a	n/a	n/a
80.527	1.008	FIXCROSS	n/a	n/a	n/a
81.544	5.008	6_DOT_DETECTION	BUT##	2	n/a
84.32	n/a	RESPONSE	n/a	n/a	1/2
85.496	n/a	RESPONSE	n/a	n/a	2/2
86.577	1.008	FIXCROSS	n/a	n/a	n/a
87.594	5.008	6_DOT_DETECTION	APD#C	1	n/a
90.576	n/a	RESPONSE	n/a	n/a	1/1
92.627	1.008	FIXCROSS	n/a	n/a	n/a
93.643	5.009	6_DOT_DETECTION	EUBEC	0	n/a
98.677	1.008	FIXCROSS	n/a	n/a	n/a
99.693	5.009	6_DOT_DETECTION	KMŁKM	0	n/a
104.727	1.008	FIXCROSS	n/a	n/a	n/a
105.744	5.008	6_DOT_DETECTION	#PSU#	2	n/a
106.88	n/a	RESPONSE	n/a	n/a	1/2
109.32	n/a	RESPONSE	n/a	n/a	2/2
110.777	1.008	FIXCROSS	n/a	n/a	n/a
111.794	5.008	6_DOT_DETECTION	PMSKK	0	n/a
116.827	1.008	FIXCROSS	n/a	n/a	n/a
117.844	5.008	6_DOT_DETECTION	T#BUD	1	n/a
120.256	n/a	RESPONSE	n/a	n/a	1/1
122.877	1.008	FIXCROSS	n/a	n/a	n/a
123.894	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
124.936	n/a	RESPONSE	n/a	n/a	1/1
130.436	2.008	CUE_REST	n/a	n/a	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
142.986	1.008	FIXCROSS	n/a	n/a	n/a
150.544	2.008	CUE_6_DOT	n/a	n/a	n/a
157.044	1.008	FIXCROSS	n/a	n/a	n/a
158.06	5.009	6_DOT_DETECTION	A#ŁAP	1	n/a
159.736	n/a	RESPONSE	n/a	n/a	1/1
163.094	1.008	FIXCROSS	n/a	n/a	n/a
164.111	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
166.856	n/a	RESPONSE	n/a	n/a	1/2
168.32	n/a	RESPONSE	n/a	n/a	2/2
169.144	1.008	FIXCROSS	n/a	n/a	n/a
170.161	5.008	6_DOT_DETECTION	TOK##	2	n/a
172.776	n/a	RESPONSE	n/a	n/a	1/2
173.96	n/a	RESPONSE	n/a	n/a	2/2
175.194	1.008	FIXCROSS	n/a	n/a	n/a
176.211	5.008	6_DOT_DETECTION	DBA#C	1	n/a
178.576	n/a	RESPONSE	n/a	n/a	1/1
181.244	1.008	FIXCROSS	n/a	n/a	n/a
182.261	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
187.294	1.008	FIXCROSS	n/a	n/a	n/a
188.311	5.008	6_DOT_DETECTION	BLCLK	0	n/a
193.344	1.008	FIXCROSS	n/a	n/a	n/a
194.361	5.008	6_DOT_DETECTION	ESY##	2	n/a
197.68	n/a	RESPONSE	n/a	n/a	1/2
198.336	n/a	RESPONSE	n/a	n/a	2/2
199.394	1.008	FIXCROSS	n/a	n/a	n/a
200.411	5.008	6_DOT_DETECTION	STO#E	1	n/a
203.12	n/a	RESPONSE	n/a	n/a	1/1
206.952	2.008	CUE_REST	n/a	n/a	n/a
211.453	1.008	FIXCROSS	n/a	n/a	n/a
217.503	1.008	FIXCROSS	n/a	n/a	n/a
225.561	2.008	CUE_6_DOT	n/a	n/a	n/a
231.561	1.008	FIXCROSS	n/a	n/a	n/a
232.578	5.008	6_DOT_DETECTION	#ULE#	2	n/a
233.76	n/a	RESPONSE	n/a	n/a	1/2
236.616	n/a	RESPONSE	n/a	n/a	2/2
237.611	1.008	FIXCROSS	n/a	n/a	n/a
238.628	5.008	6_DOT_DETECTION	#SAD#	2	n/a
239.8	n/a	RESPONSE	n/a	n/a	1/2
242.256	n/a	RESPONSE	n/a	n/a	2/2
243.661	1.008	FIXCROSS	n/a	n/a	n/a
244.678	5.008	6_DOT_DETECTION	AŁDLK	0	n/a
249.711	1.008	FIXCROSS	n/a	n/a	n/a
250.727	5.009	6_DOT_DETECTION	##PYŁ	2	n/a
251.96	n/a	RESPONSE	n/a	n/a	1/2
255.761	1.008	FIXCROSS	n/a	n/a	n/a
256.778	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
261.811	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.008	6_DOT_DETECTION	ŁY#SE	1	n/a
266.336	n/a	RESPONSE	n/a	n/a	1/1
