onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.083	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.843	6.324	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.167	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.925	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.463	n/a	RESPONSE	M1	1	19	G4	press
36.938	n/a	RESPONSE	M1	1	19	G4	release
36.968	n/a	RESPONSE	M1	1	16	E4	press
37.319	n/a	RESPONSE	M1	1	16	E4	release
37.484	n/a	RESPONSE	M1	1	16	E4	press
37.957	n/a	RESPONSE	M1	1	17	F4	press
37.972	n/a	RESPONSE	M1	1	16	E4	release
38.428	n/a	RESPONSE	M1	1	14	D4	press
38.436	n/a	RESPONSE	M1	1	17	F4	release
38.716	n/a	RESPONSE	M1	1	14	D4	release
38.923	n/a	RESPONSE	M1	1	14	D4	press
39.24	n/a	RESPONSE	M1	1	14	D4	release
39.449	n/a	RESPONSE	M1	1	12	C4	press
39.744	n/a	RESPONSE	M1	1	16	E4	press
39.796	n/a	RESPONSE	M1	1	14	D4	press
39.837	n/a	RESPONSE	M1	1	12	C4	release
39.958	n/a	RESPONSE	M1	1	14	D4	release
40.069	n/a	RESPONSE	M1	1	19	G4	press
40.703	n/a	RESPONSE	M1	1	16	E4	release
40.862	n/a	RESPONSE	M1	1	19	G4	release
42.242	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
50.0	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.317	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.075	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.622	n/a	RESPONSE	M1	2	19	G4	press
65.133	n/a	RESPONSE	M1	2	16	E4	press
65.174	n/a	RESPONSE	M1	2	19	G4	release
65.456	n/a	RESPONSE	M1	2	16	E4	release
65.647	n/a	RESPONSE	M1	2	16	E4	press
66.133	n/a	RESPONSE	M1	2	17	F4	press
66.157	n/a	RESPONSE	M1	2	16	E4	release
66.599	n/a	RESPONSE	M1	2	14	D4	press
66.619	n/a	RESPONSE	M1	2	17	F4	release
66.869	n/a	RESPONSE	M1	2	14	D4	release
67.094	n/a	RESPONSE	M1	2	14	D4	press
67.42	n/a	RESPONSE	M1	2	14	D4	release
67.569	n/a	RESPONSE	M1	2	12	C4	press
67.778	n/a	RESPONSE	M1	2	16	E4	press
67.822	n/a	RESPONSE	M1	2	12	C4	release
68.058	n/a	RESPONSE	M1	2	12	C4	press
68.087	n/a	RESPONSE	M1	2	16	E4	release
69.264	n/a	RESPONSE	M1	2	12	C4	release
70.392	7.767	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.159	6.317	CUE_LISTEN	M2	1	n/a	n/a	n/a
84.475	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.234	6.325	CUE_PLAYBACK_BOTH_HANDS	M2	1	n/a	n/a	n/a
92.773	n/a	RESPONSE	M2	1	24	C5	press
92.775	n/a	RESPONSE	M2	1	00	C3	press
92.785	n/a	RESPONSE	M2	1	07	G3	press
93.357	n/a	RESPONSE	M2	1	19	G4	press
93.588	n/a	RESPONSE	M2	1	24	C5	release
93.719	n/a	RESPONSE	M2	1	19	G4	release
93.84	n/a	RESPONSE	M2	1	19	G4	press
93.932	n/a	RESPONSE	M2	1	07	G3	release
93.993	n/a	RESPONSE	M2	1	00	C3	release
94.144	n/a	RESPONSE	M2	1	19	G4	release
94.197	n/a	RESPONSE	M2	1	07	G3	press
94.227	n/a	RESPONSE	M2	1	00	C3	press
94.258	n/a	RESPONSE	M2	1	19	G4	press
94.759	n/a	RESPONSE	M2	1	17	F4	press
94.89	n/a	RESPONSE	M2	1	19	G4	release
95.032	n/a	RESPONSE	M2	1	00	C3	release
95.053	n/a	RESPONSE	M2	1	07	G3	release
95.314	n/a	RESPONSE	M2	1	07	G3	press
95.336	n/a	RESPONSE	M2	1	16	E4	press
95.387	n/a	RESPONSE	M2	1	00	C3	press
95.448	n/a	RESPONSE	M2	1	17	F4	release
95.879	n/a	RESPONSE	M2	1	17	F4	press
95.96	n/a	RESPONSE	M2	1	16	E4	release
96.052	n/a	RESPONSE	M2	1	07	G3	release
96.063	n/a	RESPONSE	M2	1	00	C3	release
96.388	n/a	RESPONSE	M2	1	07	G3	press
96.39	n/a	RESPONSE	M2	1	19	G4	press
96.407	n/a	RESPONSE	M2	1	00	C3	press
96.46	n/a	RESPONSE	M2	1	17	F4	release
97.569	n/a	RESPONSE	M2	1	19	G4	release
97.826	n/a	RESPONSE	M2	1	00	C3	release
98.47	n/a	RESPONSE	M2	1	07	G3	release
98.559	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.317	6.317	CUE_LISTEN	M2	2	n/a	n/a	n/a
112.634	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.392	6.317	CUE_PLAYBACK_BOTH_HANDS	M2	2	n/a	n/a	n/a
121.038	n/a	RESPONSE	M2	2	00	C3	press
121.048	n/a	RESPONSE	M2	2	24	C5	press
121.059	n/a	RESPONSE	M2	2	07	G3	press
121.542	n/a	RESPONSE	M2	2	19	G4	press
121.732	n/a	RESPONSE	M2	2	24	C5	release
121.836	n/a	RESPONSE	M2	2	19	G4	release
121.914	n/a	RESPONSE	M2	2	00	C3	release
121.917	n/a	RESPONSE	M2	2	07	G3	release
122.057	n/a	RESPONSE	M2	2	00	C3	press
122.059	n/a	RESPONSE	M2	2	07	G3	press
122.069	n/a	RESPONSE	M2	2	19	G4	press
122.57	n/a	RESPONSE	M2	2	17	F4	press
122.702	n/a	RESPONSE	M2	2	19	G4	release
122.853	n/a	RESPONSE	M2	2	00	C3	release
122.864	n/a	RESPONSE	M2	2	07	G3	release
123.096	n/a	RESPONSE	M2	2	07	G3	press
123.107	n/a	RESPONSE	M2	2	00	C3	press
123.12	n/a	RESPONSE	M2	2	16	E4	press
