onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.084	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.844	6.315	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.16	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.918	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.438	n/a	RESPONSE	M1	1	14	D4	press
36.999	n/a	RESPONSE	M1	1	14	D4	release
37.11	n/a	RESPONSE	M1	1	14	D4	press
37.484	n/a	RESPONSE	M1	1	14	D4	release
37.743	n/a	RESPONSE	M1	1	14	D4	press
37.974	n/a	RESPONSE	M1	1	14	D4	release
38.765	n/a	RESPONSE	M1	1	16	E4	press
39.173	n/a	RESPONSE	M1	1	16	E4	release
39.416	n/a	RESPONSE	M1	1	12	C4	press
39.734	n/a	RESPONSE	M1	1	12	C4	release
40.069	n/a	RESPONSE	M1	1	12	C4	press
40.409	n/a	RESPONSE	M1	1	12	C4	release
40.802	n/a	RESPONSE	M1	1	16	E4	press
41.036	n/a	RESPONSE	M1	1	16	E4	release
41.452	n/a	RESPONSE	M1	1	16	E4	press
41.825	n/a	RESPONSE	M1	1	16	E4	release
42.036	n/a	RESPONSE	M1	1	12	C4	press
42.243	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.379	n/a	RESPONSE	M1	1	12	C4	release
42.584	n/a	RESPONSE	M1	1	12	C4	press
42.996	n/a	RESPONSE	M1	1	12	C4	release
43.238	n/a	RESPONSE	M1	1	14	D4	press
43.879	n/a	RESPONSE	M1	1	11	B3	press
43.93	n/a	RESPONSE	M1	1	14	D4	release
44.302	n/a	RESPONSE	M1	1	11	B3	release
50.001	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.318	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.076	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.65	n/a	RESPONSE	M1	2	16	E4	press
65.042	n/a	RESPONSE	M1	2	16	E4	release
65.303	n/a	RESPONSE	M1	2	11	B3	press
65.687	n/a	RESPONSE	M1	2	11	B3	release
65.905	n/a	RESPONSE	M1	2	11	B3	press
