onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_6_DOT	n/a	n/a	n/a
7.011	1.008	FIXCROSS	n/a	n/a	n/a
8.028	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
11.536	n/a	RESPONSE	n/a	n/a	1/1
13.061	1.008	FIXCROSS	n/a	n/a	n/a
14.077	5.009	6_DOT_DETECTION	ITŁEM	0	n/a
19.111	1.008	FIXCROSS	n/a	n/a	n/a
20.128	5.008	6_DOT_DETECTION	TEK##	2	n/a
23.216	n/a	RESPONSE	n/a	n/a	1/2
25.161	1.008	FIXCROSS	n/a	n/a	n/a
26.178	5.008	6_DOT_DETECTION	O#LAS	1	n/a
28.456	n/a	RESPONSE	n/a	n/a	1/1
31.211	1.008	FIXCROSS	n/a	n/a	n/a
32.228	5.008	6_DOT_DETECTION	KOP#M	1	n/a
35.36	n/a	RESPONSE	n/a	n/a	1/1
37.261	1.008	FIXCROSS	n/a	n/a	n/a
38.278	5.008	6_DOT_DETECTION	SB#OL	1	n/a
41.856	n/a	RESPONSE	n/a	n/a	1/1
43.296	n/a	RESPONSE	n/a	n/a	2/1
43.311	1.008	FIXCROSS	n/a	n/a	n/a
44.328	5.008	6_DOT_DETECTION	##KAT	2	n/a
45.92	n/a	RESPONSE	n/a	n/a	1/2
49.361	1.008	FIXCROSS	n/a	n/a	n/a
50.378	5.008	6_DOT_DETECTION	DTIDI	0	n/a
57.419	2.008	CUE_REST	n/a	n/a	n/a
62.419	1.008	FIXCROSS	n/a	n/a	n/a
68.469	1.008	FIXCROSS	n/a	n/a	n/a
75.528	2.008	CUE_6_DOT	n/a	n/a	n/a
80.528	1.008	FIXCROSS	n/a	n/a	n/a
81.544	5.008	6_DOT_DETECTION	BUT##	2	n/a
85.536	n/a	RESPONSE	n/a	n/a	1/2
86.578	1.008	FIXCROSS	n/a	n/a	n/a
87.594	5.008	6_DOT_DETECTION	APD#C	1	n/a
90.96	n/a	RESPONSE	n/a	n/a	1/1
92.628	1.008	FIXCROSS	n/a	n/a	n/a
93.644	5.008	6_DOT_DETECTION	EUBEC	0	n/a
98.678	1.008	FIXCROSS	n/a	n/a	n/a
99.694	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
103.336	n/a	RESPONSE	n/a	n/a	1/0
104.728	1.008	FIXCROSS	n/a	n/a	n/a
105.744	5.008	6_DOT_DETECTION	#PSU#	2	n/a
107.336	n/a	RESPONSE	n/a	n/a	1/2
110.376	n/a	RESPONSE	n/a	n/a	2/2
110.778	1.008	FIXCROSS	n/a	n/a	n/a
111.794	5.008	6_DOT_DETECTION	PMSKK	0	n/a
116.828	1.008	FIXCROSS	n/a	n/a	n/a
117.844	5.008	6_DOT_DETECTION	T#BUD	1	n/a
120.36	n/a	RESPONSE	n/a	n/a	1/1
122.878	1.008	FIXCROSS	n/a	n/a	n/a
123.895	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
126.36	n/a	RESPONSE	n/a	n/a	1/1
130.436	2.008	CUE_REST	n/a	n/a	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
142.986	1.008	FIXCROSS	n/a	n/a	n/a
150.545	2.008	CUE_6_DOT	n/a	n/a	n/a
157.045	1.008	FIXCROSS	n/a	n/a	n/a
158.061	5.009	6_DOT_DETECTION	A#ŁAP	1	n/a
160.4	n/a	RESPONSE	n/a	n/a	1/1
163.095	1.008	FIXCROSS	n/a	n/a	n/a
164.111	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
167.32	n/a	RESPONSE	n/a	n/a	1/2
168.696	n/a	RESPONSE	n/a	n/a	2/2
169.145	1.008	FIXCROSS	n/a	n/a	n/a
170.161	5.008	6_DOT_DETECTION	TOK##	2	n/a
173.44	n/a	RESPONSE	n/a	n/a	1/2
174.616	n/a	RESPONSE	n/a	n/a	2/2
175.195	1.008	FIXCROSS	n/a	n/a	n/a
176.211	5.008	6_DOT_DETECTION	DBA#C	1	n/a
179.28	n/a	RESPONSE	n/a	n/a	1/1
181.245	1.008	FIXCROSS	n/a	n/a	n/a
182.261	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
187.295	1.008	FIXCROSS	n/a	n/a	n/a
188.311	5.008	6_DOT_DETECTION	BLCLK	0	n/a
193.345	1.008	FIXCROSS	n/a	n/a	n/a
194.361	5.008	6_DOT_DETECTION	ESY##	2	n/a
197.64	n/a	RESPONSE	n/a	n/a	1/2
198.616	n/a	RESPONSE	n/a	n/a	2/2
199.395	1.008	FIXCROSS	n/a	n/a	n/a
200.412	5.008	6_DOT_DETECTION	STO#E	1	n/a
203.4	n/a	RESPONSE	n/a	n/a	1/1
206.953	2.008	CUE_REST	n/a	n/a	n/a
211.453	1.008	FIXCROSS	n/a	n/a	n/a
217.503	1.008	FIXCROSS	n/a	n/a	n/a
225.562	2.008	CUE_6_DOT	n/a	n/a	n/a
231.562	1.008	FIXCROSS	n/a	n/a	n/a
232.578	5.008	6_DOT_DETECTION	#ULE#	2	n/a
237.612	1.008	FIXCROSS	n/a	n/a	n/a
238.628	5.008	6_DOT_DETECTION	#SAD#	2	n/a
241.736	n/a	RESPONSE	n/a	n/a	1/2
243.662	1.008	FIXCROSS	n/a	n/a	n/a
244.678	5.008	6_DOT_DETECTION	AŁDLK	0	n/a
246.896	n/a	RESPONSE	n/a	n/a	1/0
249.712	1.008	FIXCROSS	n/a	n/a	n/a
250.728	5.009	6_DOT_DETECTION	##PYŁ	2	n/a
252.176	n/a	RESPONSE	n/a	n/a	1/2
253.96	n/a	RESPONSE	n/a	n/a	2/2
255.762	1.008	FIXCROSS	n/a	n/a	n/a
256.778	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
261.176	n/a	RESPONSE	n/a	n/a	1/0
261.812	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.008	6_DOT_DETECTION	ŁY#SE	1	n/a
266.136	n/a	RESPONSE	n/a	n/a	1/1
267.862	1.008	FIXCROSS	n/a	n/a	n/a
268.878	5.008	6_DOT_DETECTION	CIKUE	0	n/a
273.912	1.008	FIXCROSS	n/a	n/a	n/a
274.928	5.008	6_DOT_DETECTION	P#ŁUY	1	n/a
277.856	n/a	RESPONSE	n/a	n/a	1/1
280.096	n/a	RESPONSE	n/a	n/a	2/1
281.97	2.008	CUE_REST	n/a	n/a	n/a
285.97	1.008	FIXCROSS	n/a	n/a	n/a
292.02	1.008	FIXCROSS	n/a	n/a	n/a
299.578	2.008	CUE_6_DOT	n/a	n/a	n/a
305.078	1.008	FIXCROSS	n/a	n/a	n/a
306.095	5.008	6_DOT_DETECTION	LLACB	0	n/a
309.896	n/a	RESPONSE	n/a	n/a	1/0
311.128	1.008	FIXCROSS	n/a	n/a	n/a
312.145	5.008	6_DOT_DETECTION	OAICU	0	n/a
317.178	1.008	FIXCROSS	n/a	n/a	n/a
318.195	5.008	6_DOT_DETECTION	#MIS#	2	n/a
321.256	n/a	RESPONSE	n/a	n/a	1/2
322.672	n/a	RESPONSE	n/a	n/a	2/2
323.228	1.008	FIXCROSS	n/a	n/a	n/a
324.245	5.008	6_DOT_DETECTION	ŁCDCA	0	n/a
329.278	1.008	FIXCROSS	n/a	n/a	n/a
330.295	5.008	6_DOT_DETECTION	Y#LEK	1	n/a
331.976	n/a	RESPONSE	n/a	n/a	1/1
333.216	n/a	RESPONSE	n/a	n/a	2/1
335.329	1.008	FIXCROSS	n/a	n/a	n/a
336.345	5.008	6_DOT_DETECTION	TAK#P	1	n/a
339.552	n/a	RESPONSE	n/a	n/a	1/1
341.379	1.008	FIXCROSS	n/a	n/a	n/a
342.395	5.008	6_DOT_DETECTION	LSC##	2	n/a
345.472	n/a	RESPONSE	n/a	n/a	1/2
346.736	n/a	RESPONSE	n/a	n/a	2/2
347.429	1.008	FIXCROSS	n/a	n/a	n/a
348.445	5.008	6_DOT_DETECTION	BSEBL	0	n/a
354.487	2.008	CUE_REST	n/a	n/a	n/a
360.487	1.008	FIXCROSS	n/a	n/a	n/a
366.537	1.008	FIXCROSS	n/a	n/a	n/a
373.595	2.008	CUE_6_DOT	n/a	n/a	n/a
378.595	1.008	FIXCROSS	n/a	n/a	n/a
