onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_6_DOT	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
8.029	5.008	6_DOT_DETECTION	USLLM	0	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
14.079	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
17.52	n/a	RESPONSE	n/a	n/a	1/1
19.112	1.008	FIXCROSS	n/a	n/a	n/a
20.129	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
21.736	n/a	RESPONSE	n/a	n/a	1/1
25.162	1.008	FIXCROSS	n/a	n/a	n/a
26.179	5.008	6_DOT_DETECTION	BAT##	2	n/a
29.376	n/a	RESPONSE	n/a	n/a	1/2
31.08	n/a	RESPONSE	n/a	n/a	2/2
31.212	1.008	FIXCROSS	n/a	n/a	n/a
32.229	5.008	6_DOT_DETECTION	LACIC	0	n/a
37.262	1.008	FIXCROSS	n/a	n/a	n/a
38.279	5.008	6_DOT_DETECTION	I#YUK	1	n/a
40.056	n/a	RESPONSE	n/a	n/a	1/1
41.56	n/a	RESPONSE	n/a	n/a	2/1
43.312	1.008	FIXCROSS	n/a	n/a	n/a
44.329	5.008	6_DOT_DETECTION	IDY#K	1	n/a
47.24	n/a	RESPONSE	n/a	n/a	1/1
49.362	1.008	FIXCROSS	n/a	n/a	n/a
50.379	5.008	6_DOT_DETECTION	I#TUL	1	n/a
52.496	n/a	RESPONSE	n/a	n/a	1/1
57.42	2.008	CUE_REST	n/a	n/a	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
68.47	1.008	FIXCROSS	n/a	n/a	n/a
75.529	2.008	CUE_6_DOT	n/a	n/a	n/a
80.529	1.008	FIXCROSS	n/a	n/a	n/a
81.546	5.008	6_DOT_DETECTION	#CYK#	2	n/a
83.24	n/a	RESPONSE	n/a	n/a	1/2
85.176	n/a	RESPONSE	n/a	n/a	2/2
86.579	1.008	FIXCROSS	n/a	n/a	n/a
87.596	5.008	6_DOT_DETECTION	BOI##	2	n/a
90.216	n/a	RESPONSE	n/a	n/a	1/2
92.376	n/a	RESPONSE	n/a	n/a	2/2
92.629	1.008	FIXCROSS	n/a	n/a	n/a
93.646	5.008	6_DOT_DETECTION	PM#LA	1	n/a
95.6	n/a	RESPONSE	n/a	n/a	1/1
98.679	1.008	FIXCROSS	n/a	n/a	n/a
99.696	5.008	6_DOT_DETECTION	O#KUP	1	n/a
101.36	n/a	RESPONSE	n/a	n/a	1/1
104.729	1.008	FIXCROSS	n/a	n/a	n/a
105.746	5.008	6_DOT_DETECTION	#PSY#	2	n/a
107.4	n/a	RESPONSE	n/a	n/a	1/2
109.536	n/a	RESPONSE	n/a	n/a	2/2
110.776	n/a	RESPONSE	n/a	n/a	3/2
110.779	1.008	FIXCROSS	n/a	n/a	n/a
111.796	5.008	6_DOT_DETECTION	IE##T	2	n/a
113.84	n/a	RESPONSE	n/a	n/a	1/2
115.12	n/a	RESPONSE	n/a	n/a	2/2
116.829	1.008	FIXCROSS	n/a	n/a	n/a
117.846	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
119.08	n/a	RESPONSE	n/a	n/a	1/2
120.64	n/a	RESPONSE	n/a	n/a	2/2
122.879	1.008	FIXCROSS	n/a	n/a	n/a
123.896	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
130.437	2.008	CUE_REST	n/a	n/a	n/a
136.937	1.008	FIXCROSS	n/a	n/a	n/a
142.987	1.008	FIXCROSS	n/a	n/a	n/a
150.546	2.008	CUE_6_DOT	n/a	n/a	n/a
157.046	1.008	FIXCROSS	n/a	n/a	n/a
158.062	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
163.096	1.008	FIXCROSS	n/a	n/a	n/a
164.112	5.008	6_DOT_DETECTION	PAS##	2	n/a
167.32	n/a	RESPONSE	n/a	n/a	1/2
168.68	n/a	RESPONSE	n/a	n/a	2/2
169.146	1.008	FIXCROSS	n/a	n/a	n/a
170.162	5.008	6_DOT_DETECTION	#SIŁ#	2	n/a
172.28	n/a	RESPONSE	n/a	n/a	1/2
174.896	n/a	RESPONSE	n/a	n/a	2/2
175.196	1.008	FIXCROSS	n/a	n/a	n/a
176.212	5.008	6_DOT_DETECTION	#SOS#	2	n/a
177.936	n/a	RESPONSE	n/a	n/a	1/2
180.656	n/a	RESPONSE	n/a	n/a	2/2
181.246	1.008	FIXCROSS	n/a	n/a	n/a
182.262	5.009	6_DOT_DETECTION	##TOM	2	n/a
183.68	n/a	RESPONSE	n/a	n/a	1/2
184.96	n/a	RESPONSE	n/a	n/a	2/2
187.296	1.008	FIXCROSS	n/a	n/a	n/a
188.312	5.008	6_DOT_DETECTION	LLCSO	0	n/a
193.346	1.008	FIXCROSS	n/a	n/a	n/a
194.362	5.008	6_DOT_DETECTION	LUD#A	1	n/a
197.6	n/a	RESPONSE	n/a	n/a	1/1
199.396	1.008	FIXCROSS	n/a	n/a	n/a
200.412	5.008	6_DOT_DETECTION	##ALE	2	n/a
201.8	n/a	RESPONSE	n/a	n/a	1/2
206.954	2.008	CUE_REST	n/a	n/a	n/a
211.454	1.008	FIXCROSS	n/a	n/a	n/a
217.504	1.008	FIXCROSS	n/a	n/a	n/a
225.562	2.008	CUE_6_DOT	n/a	n/a	n/a
231.562	1.008	FIXCROSS	n/a	n/a	n/a
232.579	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
237.612	1.008	FIXCROSS	n/a	n/a	n/a
238.629	5.008	6_DOT_DETECTION	LIP##	2	n/a
241.4	n/a	RESPONSE	n/a	n/a	1/2
242.936	n/a	RESPONSE	n/a	n/a	2/2
243.662	1.008	FIXCROSS	n/a	n/a	n/a
244.679	5.008	6_DOT_DETECTION	TOP#C	1	n/a
247.72	n/a	RESPONSE	n/a	n/a	1/1
249.712	1.008	FIXCROSS	n/a	n/a	n/a
250.729	5.008	6_DOT_DETECTION	ŁL#BM	1	n/a
253.056	n/a	RESPONSE	n/a	n/a	1/1
255.763	1.008	FIXCROSS	n/a	n/a	n/a
256.779	5.008	6_DOT_DETECTION	##ŁOM	2	n/a
258.056	n/a	RESPONSE	n/a	n/a	1/2
259.6	n/a	RESPONSE	n/a	n/a	2/2
261.813	1.008	FIXCROSS	n/a	n/a	n/a
262.829	5.008	6_DOT_DETECTION	U#TŁA	1	n/a
265.04	n/a	RESPONSE	n/a	n/a	1/1
267.863	1.008	FIXCROSS	n/a	n/a	n/a
268.879	5.009	6_DOT_DETECTION	##BAS	2	n/a
270.256	n/a	RESPONSE	n/a	n/a	1/2
271.6	n/a	RESPONSE	n/a	n/a	2/2
273.913	1.008	FIXCROSS	n/a	n/a	n/a
274.929	5.008	6_DOT_DETECTION	PMSPB	0	n/a
281.971	2.008	CUE_REST	n/a	n/a	n/a
285.971	1.008	FIXCROSS	n/a	n/a	n/a
292.021	1.008	FIXCROSS	n/a	n/a	n/a
299.579	2.008	CUE_6_DOT	n/a	n/a	n/a
305.079	1.008	FIXCROSS	n/a	n/a	n/a
306.096	5.008	6_DOT_DETECTION	KOD#S	1	n/a
309.856	n/a	RESPONSE	n/a	n/a	1/1
311.129	1.008	FIXCROSS	n/a	n/a	n/a
312.146	5.008	6_DOT_DETECTION	IIOLD	0	n/a
317.179	1.008	FIXCROSS	n/a	n/a	n/a
318.196	5.008	6_DOT_DETECTION	LUK#C	1	n/a
321.24	n/a	RESPONSE	n/a	n/a	1/1
323.229	1.008	FIXCROSS	n/a	n/a	n/a
324.246	5.008	6_DOT_DETECTION	ICE#D	1	n/a
327.12	n/a	RESPONSE	n/a	n/a	1/1
329.279	1.008	FIXCROSS	n/a	n/a	n/a
330.296	5.008	6_DOT_DETECTION	DB#A#	2	n/a
332.776	n/a	RESPONSE	n/a	n/a	1/2
334.04	n/a	RESPONSE	n/a	n/a	2/2
335.329	1.008	FIXCROSS	n/a	n/a	n/a
336.346	5.008	6_DOT_DETECTION	AKŁKŁ	0	n/a
341.379	1.008	FIXCROSS	n/a	n/a	n/a
342.396	5.008	6_DOT_DETECTION	ŁBTŁB	0	n/a
347.429	1.008	FIXCROSS	n/a	n/a	n/a
348.446	5.008	6_DOT_DETECTION	IŁPDU	0	n/a
354.488	2.008	CUE_REST	n/a	n/a	n/a
360.488	1.008	FIXCROSS	n/a	n/a	n/a
366.538	1.008	FIXCROSS	n/a	n/a	n/a
373.596	2.008	CUE_6_DOT	n/a	n/a	n/a
378.596	1.008	FIXCROSS	n/a	n/a	n/a
379.613	5.008	6_DOT_DETECTION	LDCCE	0	n/a
384.646	1.008	FIXCROSS	n/a	n/a	n/a
385.663	5.008	6_DOT_DETECTION	UM#LD	1	n/a
388.272	n/a	RESPONSE	n/a	n/a	1/1
390.696	1.008	FIXCROSS	n/a	n/a	n/a
391.713	5.008	6_DOT_DETECTION	ŁYYŁT	0	n/a
396.746	1.008	FIXCROSS	n/a	n/a	n/a
397.763	5.008	6_DOT_DETECTION	AŁUAI	0	n/a
402.796	1.008	FIXCROSS	n/a	n/a	n/a
403.813	5.008	6_DOT_DETECTION	KUL##	2	n/a
406.792	n/a	RESPONSE	n/a	n/a	1/2
408.056	n/a	RESPONSE	n/a	n/a	2/2
408.846	1.008	FIXCROSS	n/a	n/a	n/a
409.863	5.008	6_DOT_DETECTION	MTCUE	0	n/a
414.896	1.008	FIXCROSS	n/a	n/a	n/a
415.913	5.008	6_DOT_DETECTION	ŁLTŁP	0	n/a
420.946	1.008	FIXCROSS	n/a	n/a	n/a
421.963	5.008	6_DOT_DETECTION	L#OSY	1	n/a
423.752	n/a	RESPONSE	n/a	n/a	1/1
428.005	2.008	CUE_REST	n/a	n/a	n/a
435.005	1.008	FIXCROSS	n/a	n/a	n/a
441.055	1.008	FIXCROSS	n/a	n/a	n/a
