onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.086	CUE_START	n/a	n/a	n/a	n/a	n/a
14.087	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.846	6.316	CUE_LISTEN	M3	1	n/a	n/a	n/a
28.162	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.92	6.325	CUE_PLAYBACK_BOTH_HANDS	M3	1	n/a	n/a	n/a
37.494	n/a	RESPONSE	M3	1	00	C3	press
37.529	n/a	RESPONSE	M3	1	12	C4	press
38.026	n/a	RESPONSE	M3	1	07	G3	press
38.073	n/a	RESPONSE	M3	1	14	D4	press
38.22	n/a	RESPONSE	M3	1	00	C3	release
38.266	n/a	RESPONSE	M3	1	12	C4	release
38.632	n/a	RESPONSE	M3	1	04	E3	press
38.634	n/a	RESPONSE	M3	1	16	E4	press
38.758	n/a	RESPONSE	M3	1	14	D4	release
38.77	n/a	RESPONSE	M3	1	07	G3	release
39.188	n/a	RESPONSE	M3	1	07	G3	press
39.213	n/a	RESPONSE	M3	1	12	C4	press
39.405	n/a	RESPONSE	M3	1	16	E4	release
39.495	n/a	RESPONSE	M3	1	04	E3	release
39.586	n/a	RESPONSE	M3	1	12	C4	release
39.693	n/a	RESPONSE	M3	1	07	G3	release
39.818	n/a	RESPONSE	M3	1	00	C3	press
39.892	n/a	RESPONSE	M3	1	12	C4	press
40.456	n/a	RESPONSE	M3	1	07	G3	press
40.493	n/a	RESPONSE	M3	1	14	D4	press
40.583	n/a	RESPONSE	M3	1	00	C3	release
40.636	n/a	RESPONSE	M3	1	12	C4	release
41.023	n/a	RESPONSE	M3	1	04	E3	press
41.059	n/a	RESPONSE	M3	1	16	E4	press
41.15	n/a	RESPONSE	M3	1	07	G3	release
41.168	n/a	RESPONSE	M3	1	14	D4	release
41.675	n/a	RESPONSE	M3	1	07	G3	press
41.694	n/a	RESPONSE	M3	1	12	C4	press
41.889	n/a	RESPONSE	M3	1	16	E4	release
41.995	n/a	RESPONSE	M3	1	04	E3	release
42.245	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.364	n/a	RESPONSE	M3	1	07	G3	release
42.418	n/a	RESPONSE	M3	1	12	C4	release
50.004	6.317	CUE_LISTEN	M3	2	n/a	n/a	n/a
56.32	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.079	6.317	CUE_PLAYBACK_BOTH_HANDS	M3	2	n/a	n/a	n/a
64.915	n/a	RESPONSE	M3	2	00	C3	press
64.934	n/a	RESPONSE	M3	2	16	E4	press
65.443	n/a	RESPONSE	M3	2	17	F4	press
65.445	n/a	RESPONSE	M3	2	07	G3	press
65.55	n/a	RESPONSE	M3	2	00	C3	release
65.569	n/a	RESPONSE	M3	2	16	E4	release
65.986	n/a	RESPONSE	M3	2	19	G4	press
65.989	n/a	RESPONSE	M3	2	04	E3	press
66.102	n/a	RESPONSE	M3	2	17	F4	release
66.104	n/a	RESPONSE	M3	2	07	G3	release
66.512	n/a	RESPONSE	M3	2	07	G3	press
66.638	n/a	RESPONSE	M3	2	04	E3	release
67.098	n/a	RESPONSE	M3	2	00	C3	press
67.11	n/a	RESPONSE	M3	2	16	E4	press
67.145	n/a	RESPONSE	M3	2	19	G4	release
67.225	n/a	RESPONSE	M3	2	07	G3	release
67.654	n/a	RESPONSE	M3	2	17	F4	press
67.666	n/a	RESPONSE	M3	2	07	G3	press
67.746	n/a	RESPONSE	M3	2	16	E4	release
