onset	duration	trial_type	braille_stimulus	targets	response_count
2.019	2.008	CUE_REST	n/a	n/a	n/a
7.019	1.008	FIXCROSS	n/a	n/a	n/a
13.069	1.008	FIXCROSS	n/a	n/a	n/a
21.127	2.008	CUE_6_DOT	n/a	n/a	n/a
26.127	1.008	FIXCROSS	n/a	n/a	n/a
27.144	5.008	6_DOT_DETECTION	USLLM	0	n/a
32.177	1.008	FIXCROSS	n/a	n/a	n/a
33.194	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
37.056	n/a	RESPONSE	n/a	n/a	1/1
38.227	1.008	FIXCROSS	n/a	n/a	n/a
39.244	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
40.576	n/a	RESPONSE	n/a	n/a	1/1
44.277	1.008	FIXCROSS	n/a	n/a	n/a
45.294	5.008	6_DOT_DETECTION	BAT##	2	n/a
48.056	n/a	RESPONSE	n/a	n/a	1/2
49.016	n/a	RESPONSE	n/a	n/a	2/2
50.327	1.008	FIXCROSS	n/a	n/a	n/a
51.344	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.377	1.008	FIXCROSS	n/a	n/a	n/a
57.394	5.008	6_DOT_DETECTION	I#YUK	1	n/a
59.256	n/a	RESPONSE	n/a	n/a	1/1
60.936	n/a	RESPONSE	n/a	n/a	2/1
62.427	1.008	FIXCROSS	n/a	n/a	n/a
63.444	5.008	6_DOT_DETECTION	IDY#K	1	n/a
66.536	n/a	RESPONSE	n/a	n/a	1/1
67.72	n/a	RESPONSE	n/a	n/a	2/1
68.477	1.008	FIXCROSS	n/a	n/a	n/a
69.494	5.008	6_DOT_DETECTION	I#TUL	1	n/a
72.2	n/a	RESPONSE	n/a	n/a	1/1
76.036	2.008	CUE_REST	n/a	n/a	n/a
82.536	1.008	FIXCROSS	n/a	n/a	n/a
88.586	1.008	FIXCROSS	n/a	n/a	n/a
95.644	2.008	CUE_6_DOT	n/a	n/a	n/a
100.644	1.008	FIXCROSS	n/a	n/a	n/a
101.661	5.008	6_DOT_DETECTION	#CYK#	2	n/a
106.694	1.008	FIXCROSS	n/a	n/a	n/a
107.0	n/a	RESPONSE	n/a	n/a	1/2
107.711	5.008	6_DOT_DETECTION	BOI##	2	n/a
110.72	n/a	RESPONSE	n/a	n/a	1/2
111.696	n/a	RESPONSE	n/a	n/a	2/2
112.744	1.008	FIXCROSS	n/a	n/a	n/a
113.761	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.68	n/a	RESPONSE	n/a	n/a	1/1
118.794	1.008	FIXCROSS	n/a	n/a	n/a
119.811	5.008	6_DOT_DETECTION	O#KUP	1	n/a
122.04	n/a	RESPONSE	n/a	n/a	1/1
124.844	1.008	FIXCROSS	n/a	n/a	n/a
125.861	5.008	6_DOT_DETECTION	#PSY#	2	n/a
127.48	n/a	RESPONSE	n/a	n/a	1/2
129.656	n/a	RESPONSE	n/a	n/a	2/2
130.32	n/a	RESPONSE	n/a	n/a	3/2
130.894	1.008	FIXCROSS	n/a	n/a	n/a
131.911	5.008	6_DOT_DETECTION	IE##T	2	n/a
134.4	n/a	RESPONSE	n/a	n/a	1/2
135.056	n/a	RESPONSE	n/a	n/a	2/2
136.944	1.008	FIXCROSS	n/a	n/a	n/a
137.961	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
138.92	n/a	RESPONSE	n/a	n/a	1/2
139.68	n/a	RESPONSE	n/a	n/a	2/2
142.994	1.008	FIXCROSS	n/a	n/a	n/a
144.011	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
146.4	n/a	RESPONSE	n/a	n/a	1/0
147.92	n/a	RESPONSE	n/a	n/a	2/0
150.552	2.008	CUE_REST	n/a	n/a	n/a
155.052	1.008	FIXCROSS	n/a	n/a	n/a
161.102	1.008	FIXCROSS	n/a	n/a	n/a
168.661	2.008	CUE_6_DOT	n/a	n/a	n/a
175.161	1.008	FIXCROSS	n/a	n/a	n/a
176.178	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
181.211	1.008	FIXCROSS	n/a	n/a	n/a
182.228	5.008	6_DOT_DETECTION	PAS##	2	n/a
185.08	n/a	RESPONSE	n/a	n/a	1/2
186.24	n/a	RESPONSE	n/a	n/a	2/2
187.261	1.008	FIXCROSS	n/a	n/a	n/a
188.278	5.008	6_DOT_DETECTION	#SIŁ#	2	n/a
189.296	n/a	RESPONSE	n/a	n/a	1/2
193.311	1.008	FIXCROSS	n/a	n/a	n/a
194.328	5.008	6_DOT_DETECTION	#SOS#	2	n/a
195.76	n/a	RESPONSE	n/a	n/a	1/2
198.736	n/a	RESPONSE	n/a	n/a	2/2
199.361	1.008	FIXCROSS	n/a	n/a	n/a
200.378	5.008	6_DOT_DETECTION	##TOM	2	n/a
201.8	n/a	RESPONSE	n/a	n/a	1/2
203.176	n/a	RESPONSE	n/a	n/a	2/2
205.411	1.008	FIXCROSS	n/a	n/a	n/a
206.428	5.008	6_DOT_DETECTION	LLCSO	0	n/a
211.461	1.008	FIXCROSS	n/a	n/a	n/a
212.478	5.008	6_DOT_DETECTION	LUD#A	1	n/a
215.24	n/a	RESPONSE	n/a	n/a	1/1
217.511	1.008	FIXCROSS	n/a	n/a	n/a
218.528	5.008	6_DOT_DETECTION	##ALE	2	n/a
219.48	n/a	RESPONSE	n/a	n/a	1/2
220.48	n/a	RESPONSE	n/a	n/a	2/2
225.569	2.008	CUE_REST	n/a	n/a	n/a
229.569	1.008	FIXCROSS	n/a	n/a	n/a
235.619	1.008	FIXCROSS	n/a	n/a	n/a
243.678	2.008	CUE_6_DOT	n/a	n/a	n/a
249.678	1.008	FIXCROSS	n/a	n/a	n/a
250.694	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
255.728	1.008	FIXCROSS	n/a	n/a	n/a
256.744	5.008	6_DOT_DETECTION	LIP##	2	n/a
259.616	n/a	RESPONSE	n/a	n/a	1/2
261.778	1.008	FIXCROSS	n/a	n/a	n/a
262.794	5.008	6_DOT_DETECTION	TOP#C	1	n/a
265.296	n/a	RESPONSE	n/a	n/a	1/1
267.828	1.008	FIXCROSS	n/a	n/a	n/a
268.844	5.008	6_DOT_DETECTION	ŁL#BM	1	n/a
271.736	n/a	RESPONSE	n/a	n/a	1/1
273.878	1.008	FIXCROSS	n/a	n/a	n/a
274.894	5.008	6_DOT_DETECTION	##ŁOM	2	n/a
275.952	n/a	RESPONSE	n/a	n/a	1/2
