onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.08	CUE_START	n/a	n/a	n/a	n/a	n/a
14.081	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.84	6.324	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.922	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.577	n/a	RESPONSE	M1	1	12	C4	press
37.025	n/a	RESPONSE	M1	1	14	D4	press
37.227	n/a	RESPONSE	M1	1	12	C4	release
37.49	n/a	RESPONSE	M1	1	16	E4	press
37.609	n/a	RESPONSE	M1	1	14	D4	release
37.99	n/a	RESPONSE	M1	1	12	C4	press
38.112	n/a	RESPONSE	M1	1	16	E4	release
38.373	n/a	RESPONSE	M1	1	12	C4	release
38.544	n/a	RESPONSE	M1	1	12	C4	press
39.025	n/a	RESPONSE	M1	1	14	D4	press
39.178	n/a	RESPONSE	M1	1	12	C4	release
39.48	n/a	RESPONSE	M1	1	16	E4	press
39.584	n/a	RESPONSE	M1	1	14	D4	release
39.975	n/a	RESPONSE	M1	1	12	C4	press
40.143	n/a	RESPONSE	M1	1	16	E4	release
40.542	n/a	RESPONSE	M1	1	12	C4	release
40.779	n/a	RESPONSE	M1	1	16	E4	press
41.202	n/a	RESPONSE	M1	1	17	F4	press
41.28	n/a	RESPONSE	M1	1	16	E4	release
41.642	n/a	RESPONSE	M1	1	19	G4	press
41.682	n/a	RESPONSE	M1	1	17	F4	release
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.527	n/a	RESPONSE	M1	1	16	E4	press
42.547	n/a	RESPONSE	M1	1	19	G4	release
42.945	n/a	RESPONSE	M1	1	17	F4	press
43.017	n/a	RESPONSE	M1	1	16	E4	release
43.38	n/a	RESPONSE	M1	1	19	G4	press
43.42	n/a	RESPONSE	M1	1	17	F4	release
44.054	n/a	RESPONSE	M1	1	19	G4	release
49.997	6.317	CUE_LISTEN	        M1	2	n/a	n/a	n/a
56.314	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.072	6.325	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
64.618	n/a	RESPONSE	        M1	2	19	G4	press
64.898	n/a	RESPONSE	        M1	2	21	A4	press
64.999	n/a	RESPONSE	        M1	2	19	G4	release
65.19	n/a	RESPONSE	        M1	2	19	G4	press
65.292	n/a	RESPONSE	        M1	2	21	A4	release
65.493	n/a	RESPONSE	        M1	2	17	F4	press
65.674	n/a	RESPONSE	        M1	2	19	G4	release
65.785	n/a	RESPONSE	        M1	2	16	E4	press
65.867	n/a	RESPONSE	        M1	2	17	F4	release
66.329	n/a	RESPONSE	        M1	2	12	C4	press
66.409	n/a	RESPONSE	        M1	2	16	E4	release
66.67	n/a	RESPONSE	        M1	2	12	C4	release
66.892	n/a	RESPONSE	        M1	2	19	G4	press
67.183	n/a	RESPONSE	        M1	2	21	A4	press
67.264	n/a	RESPONSE	        M1	2	19	G4	release
67.485	n/a	RESPONSE	        M1	2	19	G4	press
67.587	n/a	RESPONSE	        M1	2	21	A4	release
