onset	duration	trial_type	braille_stimulus	targets	response_count
2.014	2.008	CUE_6_DOT	n/a	n/a	n/a
7.014	1.008	FIXCROSS	n/a	n/a	n/a
8.03	5.008	6_DOT_DETECTION	USLLM	0	n/a
13.064	1.008	FIXCROSS	n/a	n/a	n/a
14.08	5.009	6_DOT_DETECTION	BAŁ#Ł	1	n/a
16.536	n/a	RESPONSE	n/a	n/a	1/1
19.114	1.008	FIXCROSS	n/a	n/a	n/a
20.13	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
20.896	n/a	RESPONSE	n/a	n/a	1/1
25.164	1.008	FIXCROSS	n/a	n/a	n/a
26.18	5.008	6_DOT_DETECTION	BAT##	2	n/a
28.712	n/a	RESPONSE	n/a	n/a	1/2
30.216	n/a	RESPONSE	n/a	n/a	2/2
31.214	1.008	FIXCROSS	n/a	n/a	n/a
32.23	5.008	6_DOT_DETECTION	LACIC	0	n/a
37.264	1.008	FIXCROSS	n/a	n/a	n/a
38.28	5.008	6_DOT_DETECTION	I#YUK	1	n/a
40.232	n/a	RESPONSE	n/a	n/a	1/1
42.376	n/a	RESPONSE	n/a	n/a	2/1
43.314	1.008	FIXCROSS	n/a	n/a	n/a
44.33	5.008	6_DOT_DETECTION	IDY#K	1	n/a
47.176	n/a	RESPONSE	n/a	n/a	1/1
48.616	n/a	RESPONSE	n/a	n/a	2/1
49.364	1.008	FIXCROSS	n/a	n/a	n/a
50.38	5.009	6_DOT_DETECTION	I#TUL	1	n/a
51.896	n/a	RESPONSE	n/a	n/a	1/1
57.422	2.008	CUE_REST	n/a	n/a	n/a
62.422	1.008	FIXCROSS	n/a	n/a	n/a
68.472	1.008	FIXCROSS	n/a	n/a	n/a
75.53	2.008	CUE_6_DOT	n/a	n/a	n/a
80.53	1.008	FIXCROSS	n/a	n/a	n/a
81.547	5.008	6_DOT_DETECTION	#CYK#	2	n/a
82.672	n/a	RESPONSE	n/a	n/a	1/2
85.056	n/a	RESPONSE	n/a	n/a	2/2
86.58	1.008	FIXCROSS	n/a	n/a	n/a
86.776	n/a	RESPONSE	n/a	n/a	3/2
87.596	5.009	6_DOT_DETECTION	BOI##	2	n/a
90.232	n/a	RESPONSE	n/a	n/a	1/2
91.256	n/a	RESPONSE	n/a	n/a	2/2
92.63	1.008	FIXCROSS	n/a	n/a	n/a
93.647	5.008	6_DOT_DETECTION	PM#LA	1	n/a
