onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.086	CUE_START	n/a	n/a	n/a	n/a	n/a
7.586	n/a	RESPONSE	M1	n/a	07	G3	press
8.33	n/a	RESPONSE	M1	n/a	07	G3	release
14.087	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.846	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.162	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.92	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.768	n/a	RESPONSE	M1	1	19	G4	press
37.201	n/a	RESPONSE	M1	1	19	G4	release
37.272	n/a	RESPONSE	M1	1	16	E4	press
37.524	n/a	RESPONSE	M1	1	16	E4	release
37.775	n/a	RESPONSE	M1	1	16	E4	press
38.058	n/a	RESPONSE	M1	1	16	E4	release
38.237	n/a	RESPONSE	M1	1	17	F4	press
38.522	n/a	RESPONSE	M1	1	17	F4	release
38.705	n/a	RESPONSE	M1	1	14	D4	press
38.941	n/a	RESPONSE	M1	1	14	D4	release
39.205	n/a	RESPONSE	M1	1	14	D4	press
39.46	n/a	RESPONSE	M1	1	14	D4	release
39.714	n/a	RESPONSE	M1	1	12	C4	press
39.921	n/a	RESPONSE	M1	1	16	E4	press
40.05	n/a	RESPONSE	M1	1	12	C4	release
40.31	n/a	RESPONSE	M1	1	19	G4	press
40.371	n/a	RESPONSE	M1	1	16	E4	release
40.93	n/a	RESPONSE	M1	1	19	G4	release
42.237	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.995	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.32	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.079	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.912	n/a	RESPONSE	M1	2	19	G4	press
65.304	n/a	RESPONSE	M1	2	19	G4	release
65.405	n/a	RESPONSE	M1	2	16	E4	press
65.597	n/a	RESPONSE	M1	2	16	E4	release
65.877	n/a	RESPONSE	M1	2	16	E4	press
66.129	n/a	RESPONSE	M1	2	16	E4	release
66.34	n/a	RESPONSE	M1	2	17	F4	press
66.624	n/a	RESPONSE	M1	2	17	F4	release
66.772	n/a	RESPONSE	M1	2	14	D4	press
66.975	n/a	RESPONSE	M1	2	14	D4	release
67.246	n/a	RESPONSE	M1	2	14	D4	press
67.458	n/a	RESPONSE	M1	2	14	D4	release
67.678	n/a	RESPONSE	M1	2	12	C4	press
67.95	n/a	RESPONSE	M1	2	16	E4	press
67.952	n/a	RESPONSE	M1	2	12	C4	release
68.172	n/a	RESPONSE	M1	2	12	C4	press
68.195	n/a	RESPONSE	M1	2	16	E4	release
68.442	n/a	RESPONSE	M1	2	12	C4	release
70.395	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.154	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.479	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.237	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
93.066	n/a	RESPONSE	M1	1	07	G3	press
93.076	n/a	RESPONSE	M1	1	19	G4	press
93.437	n/a	RESPONSE	M1	1	19	G4	release
93.458	n/a	RESPONSE	M1	1	07	G3	release
93.521	n/a	RESPONSE	M1	1	04	E3	press
93.551	n/a	RESPONSE	M1	1	16	E4	press
93.745	n/a	RESPONSE	M1	1	16	E4	release
94.005	n/a	RESPONSE	M1	1	16	E4	press
94.235	n/a	RESPONSE	M1	1	16	E4	release
94.316	n/a	RESPONSE	M1	1	04	E3	release
94.43	n/a	RESPONSE	M1	1	05	F3	press
94.438	n/a	RESPONSE	M1	1	17	F4	press
94.72	n/a	RESPONSE	M1	1	05	F3	release
94.741	n/a	RESPONSE	M1	1	17	F4	release
94.902	n/a	RESPONSE	M1	1	02	D3	press
94.905	n/a	RESPONSE	M1	1	14	D4	press
95.105	n/a	RESPONSE	M1	1	14	D4	release
95.116	n/a	RESPONSE	M1	1	02	D3	release
95.347	n/a	RESPONSE	M1	1	02	D3	press
95.368	n/a	RESPONSE	M1	1	14	D4	press
95.561	n/a	RESPONSE	M1	1	14	D4	release
95.571	n/a	RESPONSE	M1	1	02	D3	release
95.822	n/a	RESPONSE	M1	1	00	C3	press
95.844	n/a	RESPONSE	M1	1	12	C4	press
95.865	n/a	RESPONSE	M1	1	02	D3	press
96.056	n/a	RESPONSE	M1	1	02	D3	release
96.137	n/a	RESPONSE	M1	1	16	E4	press
96.148	n/a	RESPONSE	M1	1	04	E3	press
96.25	n/a	RESPONSE	M1	1	12	C4	release
96.352	n/a	RESPONSE	M1	1	00	C3	release
96.363	n/a	RESPONSE	M1	1	19	G4	press
96.423	n/a	RESPONSE	M1	1	16	E4	release
96.447	n/a	RESPONSE	M1	1	07	G3	press
96.516	n/a	RESPONSE	M1	1	04	E3	release
97.018	n/a	RESPONSE	M1	1	07	G3	release
97.042	n/a	RESPONSE	M1	1	19	G4	release
98.554	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.312	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.629	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.387	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
121.152	n/a	RESPONSE	M1	2	07	G3	press
121.156	n/a	RESPONSE	M1	2	19	G4	press
121.627	n/a	RESPONSE	M1	2	07	G3	release
121.63	n/a	RESPONSE	M1	2	19	G4	release
121.702	n/a	RESPONSE	M1	2	04	E3	press
121.723	n/a	RESPONSE	M1	2	16	E4	press
121.925	n/a	RESPONSE	M1	2	16	E4	release
122.237	n/a	RESPONSE	M1	2	16	E4	press
122.498	n/a	RESPONSE	M1	2	16	E4	release
122.551	n/a	RESPONSE	M1	2	04	E3	release
122.773	n/a	RESPONSE	M1	2	05	F3	press
122.782	n/a	RESPONSE	M1	2	17	F4	press
123.203	n/a	RESPONSE	M1	2	05	F3	release
123.215	n/a	RESPONSE	M1	2	17	F4	release
123.296	n/a	RESPONSE	M1	2	14	D4	press
123.298	n/a	RESPONSE	M1	2	02	D3	press
123.498	n/a	RESPONSE	M1	2	14	D4	release
123.55	n/a	RESPONSE	M1	2	02	D3	release
123.831	n/a	RESPONSE	M1	2	02	D3	press
123.862	n/a	RESPONSE	M1	2	14	D4	press
124.085	n/a	RESPONSE	M1	2	02	D3	release
124.115	n/a	RESPONSE	M1	2	14	D4	release
124.407	n/a	RESPONSE	M1	2	00	C3	press
124.427	n/a	RESPONSE	M1	2	12	C4	press
124.718	n/a	RESPONSE	M1	2	04	E3	press
124.721	n/a	RESPONSE	M1	2	16	E4	press
124.783	n/a	RESPONSE	M1	2	12	C4	release
124.792	n/a	RESPONSE	M1	2	00	C3	release
124.974	n/a	RESPONSE	M1	2	04	E3	release
124.976	n/a	RESPONSE	M1	2	00	C3	press
125.008	n/a	RESPONSE	M1	2	12	C4	press
125.028	n/a	RESPONSE	M1	2	16	E4	release
125.488	n/a	RESPONSE	M1	2	00	C3	release
125.522	n/a	RESPONSE	M1	2	12	C4	release
126.712	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
134.47	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
140.787	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
