onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.019	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.019	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.036	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
14.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.068	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.086	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
22.664	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.119	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.136	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
30.76	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.169	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.186	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
39.024	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.219	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.236	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
47.304	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.277	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.277	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.294	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
58.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.327	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.344	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
65.8	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.377	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.394	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
73.84	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.427	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.444	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
81.336	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.477	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.494	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
91.016	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.536	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.536	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.552	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
107.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.586	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.602	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
115.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
116.636	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.652	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
124.016	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.686	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.702	5.008	LEXICAL_DECISION	WORD	SŁUP	n/a	n/a
132.28	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
132.736	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.752	5.008	LEXICAL_DECISION	WORD	KIT	n/a	n/a
139.96	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
142.294	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
146.794	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
147.811	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
149.136	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
154.844	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
155.861	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
158.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
162.894	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
163.911	5.008	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
165.616	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
170.944	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
171.961	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
174.28	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
178.994	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
