onset	duration	trial_type	braille_stimulus	targets	response_count
2.018	2.008	CUE_6_DOT	n/a	n/a	n/a
7.018	1.008	FIXCROSS	n/a	n/a	n/a
8.034	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
10.6	n/a	RESPONSE	n/a	n/a	1/1
13.068	1.008	FIXCROSS	n/a	n/a	n/a
14.084	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
16.88	n/a	RESPONSE	n/a	n/a	1/0
19.118	1.008	FIXCROSS	n/a	n/a	n/a
20.134	5.008	6_DOT_DETECTION	TEK##	2	n/a
21.696	n/a	RESPONSE	n/a	n/a	1/2
23.576	n/a	RESPONSE	n/a	n/a	2/2
25.096	n/a	RESPONSE	n/a	n/a	3/2
25.168	1.008	FIXCROSS	n/a	n/a	n/a
26.184	5.008	6_DOT_DETECTION	O#LAS	1	n/a
28.4	n/a	RESPONSE	n/a	n/a	1/1
31.218	1.008	FIXCROSS	n/a	n/a	n/a
32.234	5.008	6_DOT_DETECTION	KOP#M	1	n/a
35.736	n/a	RESPONSE	n/a	n/a	1/1
37.268	1.008	FIXCROSS	n/a	n/a	n/a
38.284	5.008	6_DOT_DETECTION	SB#OL	1	n/a
40.84	n/a	RESPONSE	n/a	n/a	1/1
43.318	1.008	FIXCROSS	n/a	n/a	n/a
44.334	5.008	6_DOT_DETECTION	##KAT	2	n/a
46.416	n/a	RESPONSE	n/a	n/a	1/2
47.84	n/a	RESPONSE	n/a	n/a	2/2
49.368	1.008	FIXCROSS	n/a	n/a	n/a
50.384	5.008	6_DOT_DETECTION	DTIDI	0	n/a
57.426	2.008	CUE_REST	n/a	n/a	n/a
62.426	1.008	FIXCROSS	n/a	n/a	n/a
68.476	1.008	FIXCROSS	n/a	n/a	n/a
75.535	2.008	CUE_6_DOT	n/a	n/a	n/a
80.535	1.008	FIXCROSS	n/a	n/a	n/a
81.551	5.009	6_DOT_DETECTION	BUT##	2	n/a
86.585	1.008	FIXCROSS	n/a	n/a	n/a
86.64	n/a	RESPONSE	n/a	n/a	1/2
87.601	5.008	6_DOT_DETECTION	APD#C	1	n/a
90.6	n/a	RESPONSE	n/a	n/a	1/1
92.635	1.008	FIXCROSS	n/a	n/a	n/a
93.651	5.008	6_DOT_DETECTION	EUBEC	0	n/a
98.685	1.008	FIXCROSS	n/a	n/a	n/a
99.701	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
104.735	1.008	FIXCROSS	n/a	n/a	n/a
105.751	5.008	6_DOT_DETECTION	#PSU#	2	n/a
107.28	n/a	RESPONSE	n/a	n/a	1/2
109.016	n/a	RESPONSE	n/a	n/a	2/2
110.785	1.008	FIXCROSS	n/a	n/a	n/a
111.801	5.008	6_DOT_DETECTION	PMSKK	0	n/a
116.835	1.008	FIXCROSS	n/a	n/a	n/a
117.851	5.008	6_DOT_DETECTION	T#BUD	1	n/a
120.72	n/a	RESPONSE	n/a	n/a	1/1
122.885	1.008	FIXCROSS	n/a	n/a	n/a
123.056	n/a	RESPONSE	n/a	n/a	2/1
123.901	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
125.48	n/a	RESPONSE	n/a	n/a	1/1
130.443	2.008	CUE_REST	n/a	n/a	n/a
136.943	1.008	FIXCROSS	n/a	n/a	n/a
142.993	1.008	FIXCROSS	n/a	n/a	n/a
150.552	2.008	CUE_6_DOT	n/a	n/a	n/a
157.052	1.008	FIXCROSS	n/a	n/a	n/a
158.068	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
160.12	n/a	RESPONSE	n/a	n/a	1/1
162.8	n/a	RESPONSE	n/a	n/a	2/1
163.102	1.008	FIXCROSS	n/a	n/a	n/a
164.118	5.009	6_DOT_DETECTION	TYŁ##	2	n/a
168.816	n/a	RESPONSE	n/a	n/a	1/2
169.152	1.008	FIXCROSS	n/a	n/a	n/a
170.168	5.008	6_DOT_DETECTION	TOK##	2	n/a
173.4	n/a	RESPONSE	n/a	n/a	1/2
175.202	1.008	FIXCROSS	n/a	n/a	n/a
175.376	n/a	RESPONSE	n/a	n/a	2/2
176.218	5.008	6_DOT_DETECTION	DBA#C	1	n/a
179.056	n/a	RESPONSE	n/a	n/a	1/1
181.252	1.008	FIXCROSS	n/a	n/a	n/a
182.268	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
187.302	1.008	FIXCROSS	n/a	n/a	n/a
188.318	5.009	6_DOT_DETECTION	BLCLK	0	n/a
193.352	1.008	FIXCROSS	n/a	n/a	n/a
194.368	5.008	6_DOT_DETECTION	ESY##	2	n/a
198.28	n/a	RESPONSE	n/a	n/a	1/2
199.402	1.008	FIXCROSS	n/a	n/a	n/a
200.418	5.008	6_DOT_DETECTION	STO#E	1	n/a
203.616	n/a	RESPONSE	n/a	n/a	1/1
206.96	2.008	CUE_REST	n/a	n/a	n/a
211.46	1.008	FIXCROSS	n/a	n/a	n/a
217.51	1.008	FIXCROSS	n/a	n/a	n/a
225.568	2.008	CUE_6_DOT	n/a	n/a	n/a
231.568	1.008	FIXCROSS	n/a	n/a	n/a
232.584	5.009	6_DOT_DETECTION	#ULE#	2	n/a
233.976	n/a	RESPONSE	n/a	n/a	1/2
236.672	n/a	RESPONSE	n/a	n/a	2/2
237.618	1.008	FIXCROSS	n/a	n/a	n/a
238.635	5.008	6_DOT_DETECTION	#SAD#	2	n/a
239.776	n/a	RESPONSE	n/a	n/a	1/2
243.032	n/a	RESPONSE	n/a	n/a	2/2
243.668	1.008	FIXCROSS	n/a	n/a	n/a
244.685	5.008	6_DOT_DETECTION	AŁDLK	0	n/a
249.718	1.008	FIXCROSS	n/a	n/a	n/a
250.735	5.008	6_DOT_DETECTION	##PYŁ	2	n/a
251.816	n/a	RESPONSE	n/a	n/a	1/2
253.576	n/a	RESPONSE	n/a	n/a	2/2
255.768	1.008	FIXCROSS	n/a	n/a	n/a
256.785	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
261.656	n/a	RESPONSE	n/a	n/a	1/0
261.818	1.008	FIXCROSS	n/a	n/a	n/a
262.835	5.008	6_DOT_DETECTION	ŁY#SE	1	n/a
265.216	n/a	RESPONSE	n/a	n/a	1/1
267.868	1.008	FIXCROSS	n/a	n/a	n/a
268.885	5.008	6_DOT_DETECTION	CIKUE	0	n/a
273.918	1.008	FIXCROSS	n/a	n/a	n/a
274.935	5.008	6_DOT_DETECTION	P#ŁUY	1	n/a
276.952	n/a	RESPONSE	n/a	n/a	1/1
281.977	2.008	CUE_REST	n/a	n/a	n/a
285.977	1.008	FIXCROSS	n/a	n/a	n/a
292.027	1.008	FIXCROSS	n/a	n/a	n/a
299.585	2.008	CUE_6_DOT	n/a	n/a	n/a
305.085	1.008	FIXCROSS	n/a	n/a	n/a
306.102	5.008	6_DOT_DETECTION	LLACB	0	n/a
311.135	1.008	FIXCROSS	n/a	n/a	n/a
312.152	5.008	6_DOT_DETECTION	OAICU	0	n/a
317.185	1.008	FIXCROSS	n/a	n/a	n/a
318.202	5.009	6_DOT_DETECTION	#MIS#	2	n/a
319.472	n/a	RESPONSE	n/a	n/a	1/2
322.736	n/a	RESPONSE	n/a	n/a	2/2
323.235	1.008	FIXCROSS	n/a	n/a	n/a
324.252	5.008	6_DOT_DETECTION	ŁCDCA	0	n/a
329.285	1.008	FIXCROSS	n/a	n/a	n/a
330.302	5.008	6_DOT_DETECTION	Y#LEK	1	n/a
332.896	n/a	RESPONSE	n/a	n/a	1/1
335.335	1.008	FIXCROSS	n/a	n/a	n/a
336.352	5.008	6_DOT_DETECTION	TAK#P	1	n/a
