onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_REST	n/a	n/a	n/a
7.011	1.008	FIXCROSS	n/a	n/a	n/a
13.061	1.008	FIXCROSS	n/a	n/a	n/a
21.12	2.008	CUE_6_DOT	n/a	n/a	n/a
26.12	1.008	FIXCROSS	n/a	n/a	n/a
27.136	5.008	6_DOT_DETECTION	ALCSD	0	n/a
32.17	1.008	FIXCROSS	n/a	n/a	n/a
33.186	5.008	6_DOT_DETECTION	TBLTL	0	n/a
38.22	1.008	FIXCROSS	n/a	n/a	n/a
39.236	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
40.656	n/a	RESPONSE	n/a	n/a	1/1
44.27	1.008	FIXCROSS	n/a	n/a	n/a
45.286	5.009	6_DOT_DETECTION	T#BYŁ	1	n/a
46.976	n/a	RESPONSE	n/a	n/a	1/1
50.32	1.008	FIXCROSS	n/a	n/a	n/a
51.336	5.009	6_DOT_DETECTION	YUUIC	0	n/a
56.37	1.008	FIXCROSS	n/a	n/a	n/a
57.386	5.008	6_DOT_DETECTION	OLPDT	0	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
63.436	5.009	6_DOT_DETECTION	LUB#L	1	n/a
65.976	n/a	RESPONSE	n/a	n/a	1/1
68.47	1.008	FIXCROSS	n/a	n/a	n/a
69.486	5.008	6_DOT_DETECTION	##BUS	2	n/a
70.8	n/a	RESPONSE	n/a	n/a	1/2
76.028	2.008	CUE_REST	n/a	n/a	n/a
82.528	1.008	FIXCROSS	n/a	n/a	n/a
88.578	1.008	FIXCROSS	n/a	n/a	n/a
95.636	2.008	CUE_6_DOT	n/a	n/a	n/a
100.636	1.008	FIXCROSS	n/a	n/a	n/a
101.653	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
104.44	n/a	RESPONSE	n/a	n/a	1/0
106.686	1.008	FIXCROSS	n/a	n/a	n/a
107.703	5.008	6_DOT_DETECTION	EKDDK	0	n/a
112.736	1.008	FIXCROSS	n/a	n/a	n/a
113.752	5.009	6_DOT_DETECTION	BEL#A	1	n/a
116.176	n/a	RESPONSE	n/a	n/a	1/1
118.786	1.008	FIXCROSS	n/a	n/a	n/a
119.803	5.008	6_DOT_DETECTION	MYŁ##	2	n/a
121.28	n/a	RESPONSE	n/a	n/a	1/2
122.04	n/a	RESPONSE	n/a	n/a	2/2
124.836	1.008	FIXCROSS	n/a	n/a	n/a
125.853	5.008	6_DOT_DETECTION	#PSA#	2	n/a
127.496	n/a	RESPONSE	n/a	n/a	1/2
129.2	n/a	RESPONSE	n/a	n/a	2/2
130.886	1.008	FIXCROSS	n/a	n/a	n/a
131.903	5.008	6_DOT_DETECTION	LKCKY	0	n/a
134.336	n/a	RESPONSE	n/a	n/a	1/0
136.936	1.008	FIXCROSS	n/a	n/a	n/a
137.952	5.009	6_DOT_DETECTION	##TYK	2	n/a
139.616	n/a	RESPONSE	n/a	n/a	1/2
140.496	n/a	RESPONSE	n/a	n/a	2/2
142.986	1.008	FIXCROSS	n/a	n/a	n/a
144.002	5.009	6_DOT_DETECTION	L#MSY	1	n/a
145.896	n/a	RESPONSE	n/a	n/a	1/1
146.896	n/a	RESPONSE	n/a	n/a	2/1
150.545	2.008	CUE_REST	n/a	n/a	n/a
155.045	1.008	FIXCROSS	n/a	n/a	n/a
161.095	1.008	FIXCROSS	n/a	n/a	n/a
168.653	2.008	CUE_6_DOT	n/a	n/a	n/a
175.153	1.008	FIXCROSS	n/a	n/a	n/a
176.169	5.009	6_DOT_DETECTION	MEM##	2	n/a
178.576	n/a	RESPONSE	n/a	n/a	1/2
181.203	1.008	FIXCROSS	n/a	n/a	n/a
182.22	5.008	6_DOT_DETECTION	##MAP	2	n/a
183.24	n/a	RESPONSE	n/a	n/a	1/2
184.016	n/a	RESPONSE	n/a	n/a	2/2
187.253	1.008	FIXCROSS	n/a	n/a	n/a
188.269	5.009	6_DOT_DETECTION	ETITU	0	n/a
193.303	1.008	FIXCROSS	n/a	n/a	n/a
194.32	5.008	6_DOT_DETECTION	BB#EU	1	n/a
196.216	n/a	RESPONSE	n/a	n/a	1/1
199.353	1.008	FIXCROSS	n/a	n/a	n/a
200.369	5.009	6_DOT_DETECTION	EASLS	0	n/a
205.403	1.008	FIXCROSS	n/a	n/a	n/a
206.42	5.008	6_DOT_DETECTION	#OKA#	2	n/a
207.6	n/a	RESPONSE	n/a	n/a	1/2
209.12	n/a	RESPONSE	n/a	n/a	2/2
211.453	1.008	FIXCROSS	n/a	n/a	n/a
212.47	5.008	6_DOT_DETECTION	##UDA	2	n/a
213.64	n/a	RESPONSE	n/a	n/a	1/2
217.503	1.008	FIXCROSS	n/a	n/a	n/a
218.519	5.009	6_DOT_DETECTION	PTEIŁ	0	n/a
225.561	2.008	CUE_REST	n/a	n/a	n/a
229.561	1.008	FIXCROSS	n/a	n/a	n/a
235.611	1.008	FIXCROSS	n/a	n/a	n/a
243.678	2.008	CUE_6_DOT	n/a	n/a	n/a
249.678	1.008	FIXCROSS	n/a	n/a	n/a
250.694	5.009	6_DOT_DETECTION	UPU#I	1	n/a
255.728	1.008	FIXCROSS	n/a	n/a	n/a
256.745	5.008	6_DOT_DETECTION	PIUCD	0	n/a
261.778	1.008	FIXCROSS	n/a	n/a	n/a
262.795	5.008	6_DOT_DETECTION	DIP##	2	n/a
264.495	n/a	RESPONSE	n/a	n/a	1/2
267.828	1.008	FIXCROSS	n/a	n/a	n/a
268.845	5.008	6_DOT_DETECTION	#EKS#	2	n/a
270.159	n/a	RESPONSE	n/a	n/a	1/2
271.399	n/a	RESPONSE	n/a	n/a	2/2
273.878	1.008	FIXCROSS	n/a	n/a	n/a
274.894	5.009	6_DOT_DETECTION	AOKEB	0	n/a
279.928	1.008	FIXCROSS	n/a	n/a	n/a
280.945	5.008	6_DOT_DETECTION	KC#UT	1	n/a
283.015	n/a	RESPONSE	n/a	n/a	1/1
285.978	1.008	FIXCROSS	n/a	n/a	n/a
286.995	5.008	6_DOT_DETECTION	#BCCL	1	n/a
288.575	n/a	RESPONSE	n/a	n/a	1/1
292.028	1.008	FIXCROSS	n/a	n/a	n/a
293.045	5.008	6_DOT_DETECTION	#LIS#	2	n/a
299.086	2.008	CUE_REST	n/a	n/a	n/a
305.086	1.008	FIXCROSS	n/a	n/a	n/a
311.136	1.008	FIXCROSS	n/a	n/a	n/a
318.695	2.008	CUE_6_DOT	n/a	n/a	n/a
324.195	1.008	FIXCROSS	n/a	n/a	n/a
325.211	5.008	6_DOT_DETECTION	UTIŁT	0	n/a
330.245	1.008	FIXCROSS	n/a	n/a	n/a
331.261	5.008	6_DOT_DETECTION	YBP#L	1	n/a
333.615	n/a	RESPONSE	n/a	n/a	1/1
336.295	1.008	FIXCROSS	n/a	n/a	n/a
337.311	5.008	6_DOT_DETECTION	I#AE#	2	n/a
338.655	n/a	RESPONSE	n/a	n/a	1/2
342.345	1.008	FIXCROSS	n/a	n/a	n/a
343.361	5.008	6_DOT_DETECTION	U#UDO	1	n/a
344.519	n/a	RESPONSE	n/a	n/a	1/1
348.395	1.008	FIXCROSS	n/a	n/a	n/a
349.411	5.008	6_DOT_DETECTION	L#LAŁ	1	n/a
350.655	n/a	RESPONSE	n/a	n/a	1/1
354.445	1.008	FIXCROSS	n/a	n/a	n/a
355.46	5.01	6_DOT_DETECTION	SPA##	2	n/a
357.639	n/a	RESPONSE	n/a	n/a	1/2
360.495	1.008	FIXCROSS	n/a	n/a	n/a
361.511	5.009	6_DOT_DETECTION	#YUPA	1	n/a
362.959	n/a	RESPONSE	n/a	n/a	1/1
366.545	1.008	FIXCROSS	n/a	n/a	n/a
367.561	5.008	6_DOT_DETECTION	Y#ŁYK	1	n/a
368.799	n/a	RESPONSE	n/a	n/a	1/1
373.603	2.008	CUE_REST	n/a	n/a	n/a
380.603	1.008	FIXCROSS	n/a	n/a	n/a
386.653	1.008	FIXCROSS	n/a	n/a	n/a
393.711	2.008	CUE_6_DOT	n/a	n/a	n/a
398.711	1.008	FIXCROSS	n/a	n/a	n/a
399.728	5.008	6_DOT_DETECTION	DKALL	0	n/a
404.761	1.008	FIXCROSS	n/a	n/a	n/a
405.778	5.008	6_DOT_DETECTION	#KAS#	2	n/a
410.811	1.008	FIXCROSS	n/a	n/a	n/a
411.827	5.009	6_DOT_DETECTION	KTO#D	1	n/a
416.861	1.008	FIXCROSS	n/a	n/a	n/a
417.878	5.008	6_DOT_DETECTION	##DAM	2	n/a
422.911	1.008	FIXCROSS	n/a	n/a	n/a
423.928	5.008	6_DOT_DETECTION	SYMTI	0	n/a
428.961	1.008	FIXCROSS	n/a	n/a	n/a
429.978	5.008	6_DOT_DETECTION	MUŁ##	2	n/a
432.815	n/a	RESPONSE	n/a	n/a	1/2
435.011	1.008	FIXCROSS	n/a	n/a	n/a
436.028	5.008	6_DOT_DETECTION	KSSŁK	0	n/a
441.061	1.008	FIXCROSS	n/a	n/a	n/a
442.078	5.008	6_DOT_DETECTION	BUŁ#I	1	n/a
444.599	n/a	RESPONSE	n/a	n/a	1/1
