onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_6_DOT	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
8.033	5.008	6_DOT_DETECTION	K#OBU	1	n/a
11.224	n/a	RESPONSE	n/a	n/a	1/1
13.066	1.008	FIXCROSS	n/a	n/a	n/a
14.083	5.008	6_DOT_DETECTION	##BYM	2	n/a
15.968	n/a	RESPONSE	n/a	n/a	1/2
19.116	1.008	FIXCROSS	n/a	n/a	n/a
20.132	5.009	6_DOT_DETECTION	#MOI#	2	n/a
24.178	n/a	RESPONSE	n/a	n/a	1/2
25.166	1.008	FIXCROSS	n/a	n/a	n/a
26.182	5.009	6_DOT_DETECTION	PBC#O	1	n/a
29.667	n/a	RESPONSE	n/a	n/a	1/1
31.216	1.008	FIXCROSS	n/a	n/a	n/a
32.233	5.008	6_DOT_DETECTION	#CSDŁ	1	n/a
35.012	n/a	RESPONSE	n/a	n/a	1/1
37.266	1.008	FIXCROSS	n/a	n/a	n/a
38.283	5.008	6_DOT_DETECTION	TMPLP	0	n/a
43.316	1.008	FIXCROSS	n/a	n/a	n/a
44.333	5.008	6_DOT_DETECTION	PIK#S	1	n/a
49.366	1.008	FIXCROSS	n/a	n/a	n/a
50.382	5.009	6_DOT_DETECTION	##PUK	2	n/a
51.608	n/a	RESPONSE	n/a	n/a	1/2
57.424	2.008	CUE_REST	n/a	n/a	n/a
62.424	1.008	FIXCROSS	n/a	n/a	n/a
68.474	1.008	FIXCROSS	n/a	n/a	n/a
75.533	2.008	CUE_6_DOT	n/a	n/a	n/a
80.533	1.008	FIXCROSS	n/a	n/a	n/a
81.549	5.008	6_DOT_DETECTION	#PYL#	2	n/a
86.382	n/a	RESPONSE	n/a	n/a	1/2
86.583	1.008	FIXCROSS	n/a	n/a	n/a
87.599	5.009	6_DOT_DETECTION	#LOB#	2	n/a
89.095	n/a	RESPONSE	n/a	n/a	1/2
92.268	n/a	RESPONSE	n/a	n/a	2/2
92.633	1.008	FIXCROSS	n/a	n/a	n/a
93.649	5.008	6_DOT_DETECTION	KKBDB	0	n/a
98.683	1.008	FIXCROSS	n/a	n/a	n/a
99.699	5.008	6_DOT_DETECTION	#MOC#	2	n/a
100.765	n/a	RESPONSE	n/a	n/a	1/2
104.315	n/a	RESPONSE	n/a	n/a	2/2
104.733	1.008	FIXCROSS	n/a	n/a	n/a
105.749	5.008	6_DOT_DETECTION	OYOEL	0	n/a
110.783	1.008	FIXCROSS	n/a	n/a	n/a
111.799	5.008	6_DOT_DETECTION	UICCI	0	n/a
116.833	1.008	FIXCROSS	n/a	n/a	n/a
117.849	5.008	6_DOT_DETECTION	YYSAT	0	n/a
119.857	n/a	RESPONSE	n/a	n/a	1/0
122.883	1.008	FIXCROSS	n/a	n/a	n/a
123.899	5.009	6_DOT_DETECTION	ŁEB##	2	n/a
127.325	n/a	RESPONSE	n/a	n/a	1/2
128.802	n/a	RESPONSE	n/a	n/a	2/2
130.441	2.008	CUE_REST	n/a	n/a	n/a
136.941	1.008	FIXCROSS	n/a	n/a	n/a
142.991	1.008	FIXCROSS	n/a	n/a	n/a
150.55	2.008	CUE_6_DOT	n/a	n/a	n/a
157.05	1.008	FIXCROSS	n/a	n/a	n/a
158.066	5.008	6_DOT_DETECTION	ILE#A	1	n/a
161.503	n/a	RESPONSE	n/a	n/a	1/1
163.1	1.008	FIXCROSS	n/a	n/a	n/a
164.116	5.008	6_DOT_DETECTION	#ULU#	2	n/a
165.519	n/a	RESPONSE	n/a	n/a	1/2
168.637	n/a	RESPONSE	n/a	n/a	2/2
169.15	1.008	FIXCROSS	n/a	n/a	n/a
170.166	5.008	6_DOT_DETECTION	OŁKKŁ	0	n/a
175.2	1.008	FIXCROSS	n/a	n/a	n/a
