onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.027	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
11.961	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.061	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.077	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
20.864	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.127	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
28.437	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.161	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.177	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
36.699	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.21	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.227	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
43.634	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
60.09	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.318	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
67.204	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.369	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
75.117	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.418	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
83.409	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.469	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
93.417	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.527	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
