onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.083	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.843	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.159	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.917	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.421	n/a	RESPONSE	M1	1	19	G4	press
36.773	n/a	RESPONSE	M1	1	19	G4	release
36.915	n/a	RESPONSE	M1	1	16	E4	press
37.278	n/a	RESPONSE	M1	1	16	E4	release
37.426	n/a	RESPONSE	M1	1	16	E4	press
37.778	n/a	RESPONSE	M1	1	16	E4	release
37.919	n/a	RESPONSE	M1	1	17	F4	press
38.18	n/a	RESPONSE	M1	1	17	F4	release
38.411	n/a	RESPONSE	M1	1	14	D4	press
38.783	n/a	RESPONSE	M1	1	14	D4	release
38.905	n/a	RESPONSE	M1	1	14	D4	press
39.226	n/a	RESPONSE	M1	1	14	D4	release
39.419	n/a	RESPONSE	M1	1	12	C4	press
39.571	n/a	RESPONSE	M1	1	16	E4	press
39.84	n/a	RESPONSE	M1	1	12	C4	release
40.011	n/a	RESPONSE	M1	1	19	G4	press
40.043	n/a	RESPONSE	M1	1	16	E4	release
41.044	n/a	RESPONSE	M1	1	19	G4	release
42.242	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
50.001	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.317	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.076	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.436	n/a	RESPONSE	M1	2	19	G4	press
64.761	n/a	RESPONSE	M1	2	19	G4	release
64.915	n/a	RESPONSE	M1	2	16	E4	press
65.285	n/a	RESPONSE	M1	2	16	E4	release
65.421	n/a	RESPONSE	M1	2	16	E4	press
65.751	n/a	RESPONSE	M1	2	16	E4	release
65.902	n/a	RESPONSE	M1	2	17	F4	press
66.165	n/a	RESPONSE	M1	2	17	F4	release
66.385	n/a	RESPONSE	M1	2	14	D4	press
66.716	n/a	RESPONSE	M1	2	14	D4	release
66.868	n/a	RESPONSE	M1	2	14	D4	press
67.15	n/a	RESPONSE	M1	2	14	D4	release
67.35	n/a	RESPONSE	M1	2	12	C4	press
67.634	n/a	RESPONSE	M1	2	12	C4	release
67.642	n/a	RESPONSE	M1	2	16	E4	press
67.945	n/a	RESPONSE	M1	2	16	E4	release
67.968	n/a	RESPONSE	M1	2	12	C4	press
68.866	n/a	RESPONSE	M1	2	12	C4	release
70.401	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.159	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.476	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.234	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
92.621	n/a	RESPONSE	M1	1	19	G4	press
92.655	n/a	RESPONSE	M1	1	07	G3	press
93.005	n/a	RESPONSE	M1	1	19	G4	release
93.011	n/a	RESPONSE	M1	1	07	G3	release
93.172	n/a	RESPONSE	M1	1	16	E4	press
93.225	n/a	RESPONSE	M1	1	04	E3	press
93.556	n/a	RESPONSE	M1	1	16	E4	release
93.7	n/a	RESPONSE	M1	1	16	E4	press
94.02	n/a	RESPONSE	M1	1	16	E4	release
94.036	n/a	RESPONSE	M1	1	04	E3	release
94.146	n/a	RESPONSE	M1	1	17	F4	press
94.156	n/a	RESPONSE	M1	1	05	F3	press
94.43	n/a	RESPONSE	M1	1	17	F4	release
94.501	n/a	RESPONSE	M1	1	05	F3	release
94.619	n/a	RESPONSE	M1	1	02	D3	press
94.624	n/a	RESPONSE	M1	1	14	D4	press
94.929	n/a	RESPONSE	M1	1	02	D3	release
94.946	n/a	RESPONSE	M1	1	14	D4	release
95.13	n/a	RESPONSE	M1	1	14	D4	press
95.144	n/a	RESPONSE	M1	1	02	D3	press
95.39	n/a	RESPONSE	M1	1	02	D3	release
95.414	n/a	RESPONSE	M1	1	14	D4	release
95.596	n/a	RESPONSE	M1	1	00	C3	press
95.619	n/a	RESPONSE	M1	1	12	C4	press
95.939	n/a	RESPONSE	M1	1	16	E4	press
95.941	n/a	RESPONSE	M1	1	04	E3	press
95.974	n/a	RESPONSE	M1	1	12	C4	release
96.022	n/a	RESPONSE	M1	1	00	C3	release
96.214	n/a	RESPONSE	M1	1	16	E4	release
96.236	n/a	RESPONSE	M1	1	04	E3	release
96.239	n/a	RESPONSE	M1	1	07	G3	press
96.27	n/a	RESPONSE	M1	1	19	G4	press
96.989	n/a	RESPONSE	M1	1	19	G4	release
97.15	n/a	RESPONSE	M1	1	07	G3	release
98.551	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.309	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.626	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.384	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
120.744	n/a	RESPONSE	M1	2	19	G4	press
120.756	n/a	RESPONSE	M1	2	07	G3	press
121.099	n/a	RESPONSE	M1	2	07	G3	release
121.11	n/a	RESPONSE	M1	2	19	G4	release
121.191	n/a	RESPONSE	M1	2	16	E4	press
121.2	n/a	RESPONSE	M1	2	04	E3	press
121.544	n/a	RESPONSE	M1	2	16	E4	release
121.552	n/a	RESPONSE	M1	2	04	E3	release
121.684	n/a	RESPONSE	M1	2	04	E3	press
121.686	n/a	RESPONSE	M1	2	16	E4	press
121.969	n/a	RESPONSE	M1	2	16	E4	release
122.002	n/a	RESPONSE	M1	2	04	E3	release
122.138	n/a	RESPONSE	M1	2	05	F3	press
122.14	n/a	RESPONSE	M1	2	17	F4	press
122.402	n/a	RESPONSE	M1	2	17	F4	release
122.439	n/a	RESPONSE	M1	2	05	F3	release
122.58	n/a	RESPONSE	M1	2	02	D3	press
122.59	n/a	RESPONSE	M1	2	14	D4	press
