onset	duration	trial_type	braille_stimulus	targets	response_count
2.018	2.008	CUE_6_DOT	n/a	n/a	n/a
7.018	1.008	FIXCROSS	n/a	n/a	n/a
8.035	5.008	6_DOT_DETECTION	USLLM	0	n/a
13.068	1.008	FIXCROSS	n/a	n/a	n/a
14.085	5.009	6_DOT_DETECTION	BAŁ#Ł	1	n/a
16.696	n/a	RESPONSE	n/a	n/a	1/1
19.118	1.008	FIXCROSS	n/a	n/a	n/a
20.135	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
21.24	n/a	RESPONSE	n/a	n/a	1/1
25.168	1.008	FIXCROSS	n/a	n/a	n/a
26.185	5.009	6_DOT_DETECTION	BAT##	2	n/a
29.096	n/a	RESPONSE	n/a	n/a	1/2
31.219	1.008	FIXCROSS	n/a	n/a	n/a
32.235	5.009	6_DOT_DETECTION	LACIC	0	n/a
37.269	1.008	FIXCROSS	n/a	n/a	n/a
38.285	5.008	6_DOT_DETECTION	I#YUK	1	n/a
40.76	n/a	RESPONSE	n/a	n/a	1/1
43.319	1.008	FIXCROSS	n/a	n/a	n/a
44.335	5.008	6_DOT_DETECTION	IDY#K	1	n/a
47.04	n/a	RESPONSE	n/a	n/a	1/1
49.369	1.008	FIXCROSS	n/a	n/a	n/a
50.385	5.008	6_DOT_DETECTION	I#TUL	1	n/a
52.216	n/a	RESPONSE	n/a	n/a	1/1
57.427	2.008	CUE_REST	n/a	n/a	n/a
62.427	1.008	FIXCROSS	n/a	n/a	n/a
68.477	1.008	FIXCROSS	n/a	n/a	n/a
75.535	2.008	CUE_6_DOT	n/a	n/a	n/a
80.535	1.008	FIXCROSS	n/a	n/a	n/a
81.552	5.008	6_DOT_DETECTION	#CYK#	2	n/a
82.72	n/a	RESPONSE	n/a	n/a	1/2
85.656	n/a	RESPONSE	n/a	n/a	2/2
86.585	1.008	FIXCROSS	n/a	n/a	n/a
87.602	5.008	6_DOT_DETECTION	BOI##	2	n/a
90.52	n/a	RESPONSE	n/a	n/a	1/2
92.635	1.008	FIXCROSS	n/a	n/a	n/a
93.652	5.008	6_DOT_DETECTION	PM#LA	1	n/a
96.08	n/a	RESPONSE	n/a	n/a	1/1
98.685	1.008	FIXCROSS	n/a	n/a	n/a
99.702	5.008	6_DOT_DETECTION	O#KUP	1	n/a
104.735	1.008	FIXCROSS	n/a	n/a	n/a
105.752	5.009	6_DOT_DETECTION	#PSY#	2	n/a
106.84	n/a	RESPONSE	n/a	n/a	1/2
109.736	n/a	RESPONSE	n/a	n/a	2/2
110.785	1.008	FIXCROSS	n/a	n/a	n/a
111.802	5.008	6_DOT_DETECTION	IE##T	2	n/a
114.52	n/a	RESPONSE	n/a	n/a	1/2
116.835	1.008	FIXCROSS	n/a	n/a	n/a
117.852	5.009	6_DOT_DETECTION	##ŁAT	2	n/a
119.056	n/a	RESPONSE	n/a	n/a	1/2
122.885	1.008	FIXCROSS	n/a	n/a	n/a
123.902	5.009	6_DOT_DETECTION	IEYYŁ	0	n/a
127.336	n/a	RESPONSE	n/a	n/a	1/0
130.444	2.008	CUE_REST	n/a	n/a	n/a
136.944	1.008	FIXCROSS	n/a	n/a	n/a
142.994	1.008	FIXCROSS	n/a	n/a	n/a
150.56	2.008	CUE_6_DOT	n/a	n/a	n/a
157.06	1.008	FIXCROSS	n/a	n/a	n/a
158.077	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
163.11	1.008	FIXCROSS	n/a	n/a	n/a
164.127	5.008	6_DOT_DETECTION	PAS##	2	n/a
166.976	n/a	RESPONSE	n/a	n/a	1/2
169.161	1.008	FIXCROSS	n/a	n/a	n/a
170.177	5.008	6_DOT_DETECTION	#SIŁ#	2	n/a
171.456	n/a	RESPONSE	n/a	n/a	1/2
173.6	n/a	RESPONSE	n/a	n/a	2/2
175.211	1.008	FIXCROSS	n/a	n/a	n/a
176.227	5.008	6_DOT_DETECTION	#SOS#	2	n/a
177.376	n/a	RESPONSE	n/a	n/a	1/2
179.576	n/a	RESPONSE	n/a	n/a	2/2
181.261	1.008	FIXCROSS	n/a	n/a	n/a
182.277	5.008	6_DOT_DETECTION	##TOM	2	n/a
183.48	n/a	RESPONSE	n/a	n/a	1/2
187.311	1.008	FIXCROSS	n/a	n/a	n/a
188.327	5.008	6_DOT_DETECTION	LLCSO	0	n/a
193.361	1.008	FIXCROSS	n/a	n/a	n/a
194.377	5.008	6_DOT_DETECTION	LUD#A	1	n/a
199.411	1.008	FIXCROSS	n/a	n/a	n/a
200.427	5.008	6_DOT_DETECTION	##ALE	2	n/a
201.64	n/a	RESPONSE	n/a	n/a	1/2
206.969	2.008	CUE_REST	n/a	n/a	n/a
211.469	1.008	FIXCROSS	n/a	n/a	n/a
217.519	1.008	FIXCROSS	n/a	n/a	n/a
225.577	2.009	CUE_6_DOT	n/a	n/a	n/a
231.577	1.008	FIXCROSS	n/a	n/a	n/a
232.594	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
237.627	1.008	FIXCROSS	n/a	n/a	n/a
238.644	5.008	6_DOT_DETECTION	LIP##	2	n/a
241.336	n/a	RESPONSE	n/a	n/a	1/2
243.677	1.008	FIXCROSS	n/a	n/a	n/a
244.694	5.017	6_DOT_DETECTION	TOP#C	1	n/a
247.816	n/a	RESPONSE	n/a	n/a	1/1
249.736	1.008	FIXCROSS	n/a	n/a	n/a
250.752	5.009	6_DOT_DETECTION	ŁL#BM	1	n/a
253.16	n/a	RESPONSE	n/a	n/a	1/1
255.786	1.008	FIXCROSS	n/a	n/a	n/a
256.802	5.008	6_DOT_DETECTION	##ŁOM	2	n/a
258.16	n/a	RESPONSE	n/a	n/a	1/2
261.836	1.008	FIXCROSS	n/a	n/a	n/a
262.852	5.008	6_DOT_DETECTION	U#TŁA	1	n/a
267.886	1.008	FIXCROSS	n/a	n/a	n/a
268.902	5.008	6_DOT_DETECTION	##BAS	2	n/a
270.16	n/a	RESPONSE	n/a	n/a	1/2
273.936	1.008	FIXCROSS	n/a	n/a	n/a
274.952	5.008	6_DOT_DETECTION	PMSPB	0	n/a
281.994	2.008	CUE_REST	n/a	n/a	n/a
285.994	1.008	FIXCROSS	n/a	n/a	n/a
292.044	1.008	FIXCROSS	n/a	n/a	n/a
299.602	2.008	CUE_6_DOT	n/a	n/a	n/a
305.103	1.008	FIXCROSS	n/a	n/a	n/a
306.119	5.008	6_DOT_DETECTION	KOD#S	1	n/a
308.632	n/a	RESPONSE	n/a	n/a	1/1
311.153	1.008	FIXCROSS	n/a	n/a	n/a
312.169	5.008	6_DOT_DETECTION	IIOLD	0	n/a
317.203	1.008	FIXCROSS	n/a	n/a	n/a
318.219	5.008	6_DOT_DETECTION	LUK#C	1	n/a
321.032	n/a	RESPONSE	n/a	n/a	1/1
323.253	1.008	FIXCROSS	n/a	n/a	n/a
324.269	5.008	6_DOT_DETECTION	ICE#D	1	n/a
327.296	n/a	RESPONSE	n/a	n/a	1/1
329.303	1.008	FIXCROSS	n/a	n/a	n/a
330.319	5.008	6_DOT_DETECTION	DB#A#	2	n/a
332.472	n/a	RESPONSE	n/a	n/a	1/2
333.976	n/a	RESPONSE	n/a	n/a	2/2
335.353	1.008	FIXCROSS	n/a	n/a	n/a
336.369	5.008	6_DOT_DETECTION	AKŁKŁ	0	n/a
341.403	1.008	FIXCROSS	n/a	n/a	n/a
342.419	5.008	6_DOT_DETECTION	ŁBTŁB	0	n/a
347.453	1.008	FIXCROSS	n/a	n/a	n/a
348.469	5.008	6_DOT_DETECTION	IŁPDU	0	n/a
