onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_6_DOT	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
8.029	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
14.079	5.008	6_DOT_DETECTION	CKBPD	0	n/a
18.32	n/a	RESPONSE	n/a	n/a	1/0
19.112	1.008	FIXCROSS	n/a	n/a	n/a
20.129	5.008	6_DOT_DETECTION	#TAK#	2	n/a
21.664	n/a	RESPONSE	n/a	n/a	1/2
24.064	n/a	RESPONSE	n/a	n/a	2/2
25.162	1.008	FIXCROSS	n/a	n/a	n/a
26.179	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
29.88	n/a	RESPONSE	n/a	n/a	1/1
31.212	1.008	FIXCROSS	n/a	n/a	n/a
32.229	5.008	6_DOT_DETECTION	LDEAC	0	n/a
37.262	1.008	FIXCROSS	n/a	n/a	n/a
38.279	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
43.312	1.008	FIXCROSS	n/a	n/a	n/a
44.328	5.009	6_DOT_DETECTION	ULI#Ł	1	n/a
47.96	n/a	RESPONSE	n/a	n/a	1/1
49.362	1.008	FIXCROSS	n/a	n/a	n/a
50.378	5.009	6_DOT_DETECTION	K#SET	1	n/a
52.184	n/a	RESPONSE	n/a	n/a	1/1
54.584	n/a	RESPONSE	n/a	n/a	2/1
57.421	2.008	CUE_REST	n/a	n/a	n/a
62.421	1.008	FIXCROSS	n/a	n/a	n/a
68.471	1.008	FIXCROSS	n/a	n/a	n/a
75.529	2.008	CUE_6_DOT	n/a	n/a	n/a
80.529	1.008	FIXCROSS	n/a	n/a	n/a
81.546	5.008	6_DOT_DETECTION	DLPOO	0	n/a
85.544	n/a	RESPONSE	n/a	n/a	1/0
86.579	1.008	FIXCROSS	n/a	n/a	n/a
87.596	5.008	6_DOT_DETECTION	LDABD	0	n/a
92.629	1.008	FIXCROSS	n/a	n/a	n/a
93.646	5.008	6_DOT_DETECTION	OSA#U	1	n/a
96.264	n/a	RESPONSE	n/a	n/a	1/1
97.48	n/a	RESPONSE	n/a	n/a	2/1
98.679	1.008	FIXCROSS	n/a	n/a	n/a
99.696	5.008	6_DOT_DETECTION	LEK##	2	n/a
102.44	n/a	RESPONSE	n/a	n/a	1/2
103.584	n/a	RESPONSE	n/a	n/a	2/2
104.729	1.008	FIXCROSS	n/a	n/a	n/a
105.746	5.008	6_DOT_DETECTION	#TAM#	2	n/a
107.424	n/a	RESPONSE	n/a	n/a	1/2
110.24	n/a	RESPONSE	n/a	n/a	2/2
110.779	1.008	FIXCROSS	n/a	n/a	n/a
111.796	5.008	6_DOT_DETECTION	ISUEP	0	n/a
116.704	n/a	RESPONSE	n/a	n/a	1/0
116.829	1.008	FIXCROSS	n/a	n/a	n/a
117.846	5.008	6_DOT_DETECTION	K#MYL	1	n/a
119.84	n/a	RESPONSE	n/a	n/a	1/1
122.879	1.008	FIXCROSS	n/a	n/a	n/a
122.96	n/a	RESPONSE	n/a	n/a	2/1
123.895	5.009	6_DOT_DETECTION	ADA#K	1	n/a
126.664	n/a	RESPONSE	n/a	n/a	1/1
130.437	2.008	CUE_REST	n/a	n/a	n/a
136.937	1.008	FIXCROSS	n/a	n/a	n/a
142.987	1.008	FIXCROSS	n/a	n/a	n/a
150.546	2.008	CUE_6_DOT	n/a	n/a	n/a
157.046	1.008	FIXCROSS	n/a	n/a	n/a
158.062	5.008	6_DOT_DETECTION	##BIŁ	2	n/a
160.2	n/a	RESPONSE	n/a	n/a	1/2
163.096	1.008	FIXCROSS	n/a	n/a	n/a
164.112	5.008	6_DOT_DETECTION	K#BUD	1	n/a
166.16	n/a	RESPONSE	n/a	n/a	1/1
169.146	1.008	FIXCROSS	n/a	n/a	n/a
170.162	5.009	6_DOT_DETECTION	SMPMY	0	n/a
174.12	n/a	RESPONSE	n/a	n/a	1/0
175.196	1.008	FIXCROSS	n/a	n/a	n/a
176.212	5.009	6_DOT_DETECTION	#DOBK	1	n/a
181.246	1.008	FIXCROSS	n/a	n/a	n/a
182.262	5.008	6_DOT_DETECTION	TUAIU	0	n/a
187.296	1.008	FIXCROSS	n/a	n/a	n/a
188.312	5.008	6_DOT_DETECTION	P#LOK	1	n/a
191.16	n/a	RESPONSE	n/a	n/a	1/1
193.346	1.008	FIXCROSS	n/a	n/a	n/a
194.362	5.008	6_DOT_DETECTION	#LAT#	2	n/a
196.256	n/a	RESPONSE	n/a	n/a	1/2
199.396	1.008	FIXCROSS	n/a	n/a	n/a
199.84	n/a	RESPONSE	n/a	n/a	2/2
200.412	5.008	6_DOT_DETECTION	IPUTI	0	n/a
206.954	2.008	CUE_REST	n/a	n/a	n/a
211.454	1.008	FIXCROSS	n/a	n/a	n/a
217.504	1.008	FIXCROSS	n/a	n/a	n/a
225.562	2.008	CUE_6_DOT	n/a	n/a	n/a
231.562	1.008	FIXCROSS	n/a	n/a	n/a
232.578	5.009	6_DOT_DETECTION	EBC##	2	n/a
235.64	n/a	RESPONSE	n/a	n/a	1/2
236.616	n/a	RESPONSE	n/a	n/a	2/2
237.612	1.008	FIXCROSS	n/a	n/a	n/a
238.629	5.008	6_DOT_DETECTION	KOYUA	0	n/a
243.662	1.008	FIXCROSS	n/a	n/a	n/a
244.679	5.008	6_DOT_DETECTION	C#PYK	1	n/a
246.216	n/a	RESPONSE	n/a	n/a	1/1
249.16	n/a	RESPONSE	n/a	n/a	2/1
249.712	1.008	FIXCROSS	n/a	n/a	n/a
250.729	5.009	6_DOT_DETECTION	TUB##	2	n/a
253.656	n/a	RESPONSE	n/a	n/a	1/2
255.576	n/a	RESPONSE	n/a	n/a	2/2
255.762	1.008	FIXCROSS	n/a	n/a	n/a
256.779	5.008	6_DOT_DETECTION	TCBMA	0	n/a
261.812	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.009	6_DOT_DETECTION	#SŁEM	1	n/a
265.416	n/a	RESPONSE	n/a	n/a	1/1
267.862	1.008	FIXCROSS	n/a	n/a	n/a
268.878	5.009	6_DOT_DETECTION	##UBM	2	n/a
270.4	n/a	RESPONSE	n/a	n/a	1/2
271.736	n/a	RESPONSE	n/a	n/a	2/2
273.912	1.008	FIXCROSS	n/a	n/a	n/a
274.929	5.008	6_DOT_DETECTION	MYL#C	1	n/a
278.36	n/a	RESPONSE	n/a	n/a	1/1
281.971	2.008	CUE_REST	n/a	n/a	n/a
285.971	1.008	FIXCROSS	n/a	n/a	n/a
292.021	1.008	FIXCROSS	n/a	n/a	n/a
299.579	2.008	CUE_6_DOT	n/a	n/a	n/a
305.079	1.008	FIXCROSS	n/a	n/a	n/a
306.096	5.008	6_DOT_DETECTION	DBPSO	0	n/a
310.215	n/a	RESPONSE	n/a	n/a	1/0
311.129	1.008	FIXCROSS	n/a	n/a	n/a
312.146	5.008	6_DOT_DETECTION	SU#A#	2	n/a
315.599	n/a	RESPONSE	n/a	n/a	1/2
317.039	n/a	RESPONSE	n/a	n/a	2/2
317.179	1.008	FIXCROSS	n/a	n/a	n/a
318.196	5.008	6_DOT_DETECTION	#C#AB	2	n/a
319.695	n/a	RESPONSE	n/a	n/a	1/2
322.495	n/a	RESPONSE	n/a	n/a	2/2
323.229	1.008	FIXCROSS	n/a	n/a	n/a
324.246	5.008	6_DOT_DETECTION	#TŁU#	2	n/a
325.999	n/a	RESPONSE	n/a	n/a	1/2
328.455	n/a	RESPONSE	n/a	n/a	2/2
329.279	1.008	FIXCROSS	n/a	n/a	n/a
330.296	5.008	6_DOT_DETECTION	#TYP#	2	n/a
331.839	n/a	RESPONSE	n/a	n/a	1/2
335.095	n/a	RESPONSE	n/a	n/a	2/2
335.329	1.008	FIXCROSS	n/a	n/a	n/a
336.345	5.009	6_DOT_DETECTION	MYL#M	1	n/a
339.775	n/a	RESPONSE	n/a	n/a	1/1
341.379	1.008	FIXCROSS	n/a	n/a	n/a
342.396	5.008	6_DOT_DETECTION	EE##I	2	n/a
345.415	n/a	RESPONSE	n/a	n/a	1/2
346.695	n/a	RESPONSE	n/a	n/a	2/2
347.429	1.008	FIXCROSS	n/a	n/a	n/a
348.446	5.008	6_DOT_DETECTION	##SET	2	n/a
350.159	n/a	RESPONSE	n/a	n/a	1/2
353.575	n/a	RESPONSE	n/a	n/a	2/2
354.488	2.008	CUE_REST	n/a	n/a	n/a
360.488	1.008	FIXCROSS	n/a	n/a	n/a
366.538	1.008	FIXCROSS	n/a	n/a	n/a
373.596	2.008	CUE_6_DOT	n/a	n/a	n/a
378.596	1.008	FIXCROSS	n/a	n/a	n/a
379.612	5.008	6_DOT_DETECTION	DOPPI	0	n/a
383.039	n/a	RESPONSE	n/a	n/a	1/0
384.646	1.008	FIXCROSS	n/a	n/a	n/a
385.662	5.008	6_DOT_DETECTION	##BAK	2	n/a
387.175	n/a	RESPONSE	n/a	n/a	1/2
388.655	n/a	RESPONSE	n/a	n/a	2/2
390.696	1.008	FIXCROSS	n/a	n/a	n/a
391.712	5.008	6_DOT_DETECTION	Y#ŁAM	1	n/a
394.375	n/a	RESPONSE	n/a	n/a	1/1
396.746	1.008	FIXCROSS	n/a	n/a	n/a
397.762	5.008	6_DOT_DETECTION	I#LEP	1	n/a
401.535	n/a	RESPONSE	n/a	n/a	1/1
402.796	1.008	FIXCROSS	n/a	n/a	n/a
403.812	5.008	6_DOT_DETECTION	DLOPP	0	n/a
406.735	n/a	RESPONSE	n/a	n/a	1/0
408.559	n/a	RESPONSE	n/a	n/a	2/0
408.846	1.008	FIXCROSS	n/a	n/a	n/a
409.862	5.009	6_DOT_DETECTION	CEL#D	1	n/a
412.759	n/a	RESPONSE	n/a	n/a	1/1
414.896	1.008	FIXCROSS	n/a	n/a	n/a
415.912	5.009	6_DOT_DETECTION	IMKBP	0	n/a
418.935	n/a	RESPONSE	n/a	n/a	1/0
420.946	1.008	FIXCROSS	n/a	n/a	n/a
421.962	5.008	6_DOT_DETECTION	KIT##	2	n/a
423.855	n/a	RESPONSE	n/a	n/a	1/2
425.319	n/a	RESPONSE	n/a	n/a	2/2
428.004	2.008	CUE_REST	n/a	n/a	n/a
435.004	1.008	FIXCROSS	n/a	n/a	n/a
441.054	1.008	FIXCROSS	n/a	n/a	n/a
