onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_REST	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
13.067	1.008	FIXCROSS	n/a	n/a	n/a
21.125	2.008	CUE_6_DOT	n/a	n/a	n/a
26.125	1.008	FIXCROSS	n/a	n/a	n/a
27.142	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.192	5.008	6_DOT_DETECTION	CKBPD	0	n/a
38.225	1.008	FIXCROSS	n/a	n/a	n/a
39.242	5.008	6_DOT_DETECTION	#TAK#	2	n/a
40.04	n/a	RESPONSE	n/a	n/a	1/2
41.936	n/a	RESPONSE	n/a	n/a	2/2
44.275	1.008	FIXCROSS	n/a	n/a	n/a
45.292	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
46.92	n/a	RESPONSE	n/a	n/a	1/1
50.325	1.008	FIXCROSS	n/a	n/a	n/a
51.342	5.008	6_DOT_DETECTION	LDEAC	0	n/a
56.375	1.008	FIXCROSS	n/a	n/a	n/a
57.392	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.442	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
65.056	n/a	RESPONSE	n/a	n/a	1/1
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	K#SET	1	n/a
70.456	n/a	RESPONSE	n/a	n/a	1/1
76.034	2.008	CUE_REST	n/a	n/a	n/a
82.534	1.008	FIXCROSS	n/a	n/a	n/a
88.584	1.008	FIXCROSS	n/a	n/a	n/a
95.642	2.008	CUE_6_DOT	n/a	n/a	n/a
100.642	1.008	FIXCROSS	n/a	n/a	n/a
101.659	5.008	6_DOT_DETECTION	DLPOO	0	n/a
106.692	1.008	FIXCROSS	n/a	n/a	n/a
107.709	5.008	6_DOT_DETECTION	LDABD	0	n/a
112.742	1.008	FIXCROSS	n/a	n/a	n/a
113.759	5.008	6_DOT_DETECTION	OSA#U	1	n/a
115.32	n/a	RESPONSE	n/a	n/a	1/1
118.792	1.008	FIXCROSS	n/a	n/a	n/a
119.809	5.008	6_DOT_DETECTION	LEK##	2	n/a
121.2	n/a	RESPONSE	n/a	n/a	1/2
122.08	n/a	RESPONSE	n/a	n/a	2/2
124.842	1.008	FIXCROSS	n/a	n/a	n/a
125.859	5.008	6_DOT_DETECTION	#TAM#	2	n/a
126.48	n/a	RESPONSE	n/a	n/a	1/2
128.12	n/a	RESPONSE	n/a	n/a	2/2
130.892	1.008	FIXCROSS	n/a	n/a	n/a
131.909	5.008	6_DOT_DETECTION	ISUEP	0	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
137.959	5.008	6_DOT_DETECTION	K#MYL	1	n/a
138.936	n/a	RESPONSE	n/a	n/a	1/1
140.256	n/a	RESPONSE	n/a	n/a	2/1
142.992	1.008	FIXCROSS	n/a	n/a	n/a
144.009	5.008	6_DOT_DETECTION	ADA#K	1	n/a
