onset	duration	trial_type	braille_stimulus	targets	response_count
2.014	2.008	CUE_6_DOT	n/a	n/a	n/a
7.014	1.008	FIXCROSS	n/a	n/a	n/a
8.031	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
10.464	n/a	RESPONSE	n/a	n/a	1/0
12.16	n/a	RESPONSE	n/a	n/a	2/0
13.064	1.008	FIXCROSS	n/a	n/a	n/a
14.081	5.008	6_DOT_DETECTION	CKBPD	0	n/a
17.704	n/a	RESPONSE	n/a	n/a	1/0
19.114	1.008	FIXCROSS	n/a	n/a	n/a
20.131	5.008	6_DOT_DETECTION	#TAK#	2	n/a
21.944	n/a	RESPONSE	n/a	n/a	1/2
24.6	n/a	RESPONSE	n/a	n/a	2/2
25.164	1.008	FIXCROSS	n/a	n/a	n/a
26.18	5.009	6_DOT_DETECTION	DBA#Y	1	n/a
29.84	n/a	RESPONSE	n/a	n/a	1/1
31.214	1.008	FIXCROSS	n/a	n/a	n/a
32.231	5.008	6_DOT_DETECTION	LDEAC	0	n/a
37.264	1.008	FIXCROSS	n/a	n/a	n/a
38.281	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
40.544	n/a	RESPONSE	n/a	n/a	1/0
42.6	n/a	RESPONSE	n/a	n/a	2/0
43.314	1.008	FIXCROSS	n/a	n/a	n/a
44.331	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
45.984	n/a	RESPONSE	n/a	n/a	1/1
48.064	n/a	RESPONSE	n/a	n/a	2/1
49.364	1.008	FIXCROSS	n/a	n/a	n/a
50.381	5.008	6_DOT_DETECTION	K#SET	1	n/a
51.96	n/a	RESPONSE	n/a	n/a	1/1
55.104	n/a	RESPONSE	n/a	n/a	2/1
57.423	2.008	CUE_REST	n/a	n/a	n/a
62.423	1.008	FIXCROSS	n/a	n/a	n/a
68.473	1.008	FIXCROSS	n/a	n/a	n/a
75.531	2.008	CUE_6_DOT	n/a	n/a	n/a
80.531	1.008	FIXCROSS	n/a	n/a	n/a
81.548	5.008	6_DOT_DETECTION	DLPOO	0	n/a
83.704	n/a	RESPONSE	n/a	n/a	1/0
85.944	n/a	RESPONSE	n/a	n/a	2/0
86.581	1.008	FIXCROSS	n/a	n/a	n/a
87.597	5.009	6_DOT_DETECTION	LDABD	0	n/a
91.04	n/a	RESPONSE	n/a	n/a	1/0
92.631	1.008	FIXCROSS	n/a	n/a	n/a
