onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.013	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.013	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.03	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
13.6	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.063	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.08	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
21.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.113	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.13	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
28.76	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.163	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.18	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
37.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.213	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.23	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
46.456	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.272	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.272	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.288	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
58.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.322	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.338	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.0	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.372	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.388	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
74.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.422	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.438	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.76	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.472	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.488	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.53	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.53	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.547	5.008	LEXICAL_DECISION	PSEUDOWORD	BYLU	n/a	n/a
107.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
108.58	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.597	5.008	LEXICAL_DECISION	PSEUDOWORD	OKCY	n/a	n/a
114.096	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
116.63	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.647	5.008	LEXICAL_DECISION	PSEUDOWORD	DOAST	n/a	n/a
123.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.68	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.697	5.008	LEXICAL_DECISION	WORD	SMOK	n/a	n/a
130.256	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
132.73	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.747	5.008	LEXICAL_DECISION	WORD	AKT	n/a	n/a
139.296	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
142.288	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
146.788	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
147.805	5.008	6_DOT_DETECTION	6-DOT	DK##L	n/a	n/a
152.672	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
154.838	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
155.855	5.008	6_DOT_DETECTION	NO_6-DOT	KDTLŁ	n/a	n/a
160.112	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
162.888	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
163.905	5.008	6_DOT_DETECTION	6-DOT	P#T#	n/a	n/a
167.376	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
170.938	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
171.955	5.008	6_DOT_DETECTION	NO_6-DOT	SSŁKM	n/a	n/a
175.632	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
178.988	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
180.005	5.008	6_DOT_DETECTION	NO_6-DOT	DDŁ	n/a	n/a
183.512	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.547	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
195.047	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
196.063	5.017	LEXICAL_DECISION	WORD	DOKI	n/a	n/a
201.176	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
203.104	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
204.122	5.008	LEXICAL_DECISION	PSEUDOWORD	DASY	n/a	n/a
211.155	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
211.296	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
212.172	5.008	LEXICAL_DECISION	WORD	ŁAPY	n/a	n/a
217.072	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
219.204	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
220.222	5.008	LEXICAL_DECISION	WORD	UMYSŁ	n/a	n/a
