onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_6_DOT	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
8.029	5.008	6_DOT_DETECTION	ETMMP	0	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
14.079	5.009	6_DOT_DETECTION	#MAM#	2	n/a
15.473	n/a	RESPONSE	n/a	n/a	1/2
17.562	n/a	RESPONSE	n/a	n/a	2/2
19.113	1.008	FIXCROSS	n/a	n/a	n/a
20.129	5.008	6_DOT_DETECTION	#MUEI	1	n/a
21.639	n/a	RESPONSE	n/a	n/a	1/1
25.163	1.008	FIXCROSS	n/a	n/a	n/a
26.179	5.008	6_DOT_DETECTION	#ODY#	2	n/a
29.434	n/a	RESPONSE	n/a	n/a	1/2
31.212	1.009	FIXCROSS	n/a	n/a	n/a
32.229	5.008	6_DOT_DETECTION	L#OPP	1	n/a
34.268	n/a	RESPONSE	n/a	n/a	1/1
37.263	1.008	FIXCROSS	n/a	n/a	n/a
38.279	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
43.312	1.009	FIXCROSS	n/a	n/a	n/a
44.329	5.008	6_DOT_DETECTION	TLE#A	1	n/a
46.469	n/a	RESPONSE	n/a	n/a	1/1
49.362	1.009	FIXCROSS	n/a	n/a	n/a
50.379	5.008	6_DOT_DETECTION	MIT##	2	n/a
52.512	n/a	RESPONSE	n/a	n/a	1/2
57.421	2.008	CUE_REST	n/a	n/a	n/a
62.421	1.008	FIXCROSS	n/a	n/a	n/a
68.471	1.008	FIXCROSS	n/a	n/a	n/a
75.529	2.008	CUE_6_DOT	n/a	n/a	n/a
80.53	1.008	FIXCROSS	n/a	n/a	n/a
81.546	5.008	6_DOT_DETECTION	O#CLC	1	n/a
83.148	n/a	RESPONSE	n/a	n/a	1/1
86.58	1.008	FIXCROSS	n/a	n/a	n/a
87.596	5.008	6_DOT_DETECTION	CPCPO	0	n/a
89.194	n/a	RESPONSE	n/a	n/a	1/0
92.63	1.008	FIXCROSS	n/a	n/a	n/a
93.646	5.008	6_DOT_DETECTION	CDYCS	0	n/a
98.68	1.008	FIXCROSS	n/a	n/a	n/a
99.696	5.008	6_DOT_DETECTION	#MAT#	2	n/a
100.814	n/a	RESPONSE	n/a	n/a	1/2
102.518	n/a	RESPONSE	n/a	n/a	2/2
104.73	1.008	FIXCROSS	n/a	n/a	n/a
105.746	5.008	6_DOT_DETECTION	ASA#S	1	n/a
108.178	n/a	RESPONSE	n/a	n/a	1/1
110.78	1.008	FIXCROSS	n/a	n/a	n/a
111.796	5.009	6_DOT_DETECTION	D#DOM	1	n/a
113.099	n/a	RESPONSE	n/a	n/a	1/1
116.83	1.008	FIXCROSS	n/a	n/a	n/a
117.846	5.008	6_DOT_DETECTION	#BYT#	2	n/a
121.906	n/a	RESPONSE	n/a	n/a	1/2
122.88	1.008	FIXCROSS	n/a	n/a	n/a
123.896	5.008	6_DOT_DETECTION	B#KOS	1	n/a
125.438	n/a	RESPONSE	n/a	n/a	1/1
125.869	n/a	RESPONSE	n/a	n/a	2/1
130.438	2.008	CUE_REST	n/a	n/a	n/a
136.938	1.008	FIXCROSS	n/a	n/a	n/a
142.988	1.008	FIXCROSS	n/a	n/a	n/a
150.546	2.008	CUE_6_DOT	n/a	n/a	n/a
157.046	1.008	FIXCROSS	n/a	n/a	n/a
158.063	5.008	6_DOT_DETECTION	KEBI#	1	n/a
160.846	n/a	RESPONSE	n/a	n/a	1/1
163.096	1.008	FIXCROSS	n/a	n/a	n/a
164.113	5.008	6_DOT_DETECTION	OSI##	2	n/a
166.404	n/a	RESPONSE	n/a	n/a	1/2
169.146	1.009	FIXCROSS	n/a	n/a	n/a
170.163	5.008	6_DOT_DETECTION	ŁIOOI	0	n/a
175.196	1.008	FIXCROSS	n/a	n/a	n/a
176.212	5.009	6_DOT_DETECTION	YOIUC	0	n/a
177.498	n/a	RESPONSE	n/a	n/a	1/0
181.246	1.009	FIXCROSS	n/a	n/a	n/a
182.263	5.008	6_DOT_DETECTION	YMEKP	0	n/a
187.296	1.009	FIXCROSS	n/a	n/a	n/a
188.313	5.008	6_DOT_DETECTION	LOS#O	1	n/a
190.726	n/a	RESPONSE	n/a	n/a	1/1
193.346	1.008	FIXCROSS	n/a	n/a	n/a
194.362	5.009	6_DOT_DETECTION	##ILU	2	n/a
195.688	n/a	RESPONSE	n/a	n/a	1/2
199.396	1.008	FIXCROSS	n/a	n/a	n/a
200.413	5.008	6_DOT_DETECTION	PLLIU	0	n/a
202.249	n/a	RESPONSE	n/a	n/a	1/0
206.955	2.008	CUE_REST	n/a	n/a	n/a
211.455	1.008	FIXCROSS	n/a	n/a	n/a
217.505	1.008	FIXCROSS	n/a	n/a	n/a
225.563	2.008	CUE_6_DOT	n/a	n/a	n/a
231.563	1.008	FIXCROSS	n/a	n/a	n/a
232.579	5.009	6_DOT_DETECTION	Ł#TYM	1	n/a
234.248	n/a	RESPONSE	n/a	n/a	1/1
237.612	1.009	FIXCROSS	n/a	n/a	n/a
238.63	5.008	6_DOT_DETECTION	KOŁ#Y	1	n/a
241.364	n/a	RESPONSE	n/a	n/a	1/1
243.663	1.008	FIXCROSS	n/a	n/a	n/a
244.679	5.009	6_DOT_DETECTION	OYPTK	0	n/a
246.867	n/a	RESPONSE	n/a	n/a	1/0
249.713	1.008	FIXCROSS	n/a	n/a	n/a
250.729	5.009	6_DOT_DETECTION	YSPIU	0	n/a
252.189	n/a	RESPONSE	n/a	n/a	1/0
255.763	1.008	FIXCROSS	n/a	n/a	n/a
256.779	5.009	6_DOT_DETECTION	##CŁO	2	n/a
257.788	n/a	RESPONSE	n/a	n/a	1/2
261.813	1.008	FIXCROSS	n/a	n/a	n/a
262.83	5.008	6_DOT_DETECTION	##ŁUT	2	n/a
264.479	n/a	RESPONSE	n/a	n/a	1/2
267.863	1.008	FIXCROSS	n/a	n/a	n/a
268.88	5.008	6_DOT_DETECTION	#TŁO#	2	n/a
269.887	n/a	RESPONSE	n/a	n/a	1/2
272.263	n/a	RESPONSE	n/a	n/a	2/2
273.913	1.008	FIXCROSS	n/a	n/a	n/a
274.93	5.008	6_DOT_DETECTION	##ŁUP	2	n/a
276.359	n/a	RESPONSE	n/a	n/a	1/2
281.972	2.008	CUE_REST	n/a	n/a	n/a
285.972	1.008	FIXCROSS	n/a	n/a	n/a
292.022	1.008	FIXCROSS	n/a	n/a	n/a
299.58	2.008	CUE_6_DOT	n/a	n/a	n/a
305.08	1.008	FIXCROSS	n/a	n/a	n/a
306.097	5.008	6_DOT_DETECTION	TŁSDB	0	n/a
311.13	1.008	FIXCROSS	n/a	n/a	n/a
312.147	5.008	6_DOT_DETECTION	D#BYK	1	n/a
313.967	n/a	RESPONSE	n/a	n/a	1/1
316.048	n/a	RESPONSE	n/a	n/a	2/1
317.18	1.008	FIXCROSS	n/a	n/a	n/a
