onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_REST	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
21.121	2.008	CUE_6_DOT	n/a	n/a	n/a
26.121	1.008	FIXCROSS	n/a	n/a	n/a
27.137	5.008	6_DOT_DETECTION	USLLM	0	n/a
32.171	1.008	FIXCROSS	n/a	n/a	n/a
33.187	5.009	6_DOT_DETECTION	BAŁ#Ł	1	n/a
35.776	n/a	RESPONSE	n/a	n/a	1/1
38.221	1.008	FIXCROSS	n/a	n/a	n/a
39.237	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
40.416	n/a	RESPONSE	n/a	n/a	1/1
44.271	1.008	FIXCROSS	n/a	n/a	n/a
45.287	5.009	6_DOT_DETECTION	BAT##	2	n/a
47.656	n/a	RESPONSE	n/a	n/a	1/2
48.776	n/a	RESPONSE	n/a	n/a	2/2
50.321	1.008	FIXCROSS	n/a	n/a	n/a
51.337	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.371	1.008	FIXCROSS	n/a	n/a	n/a
57.387	5.008	6_DOT_DETECTION	I#YUK	1	n/a
59.136	n/a	RESPONSE	n/a	n/a	1/1
60.32	n/a	RESPONSE	n/a	n/a	2/1
62.421	1.008	FIXCROSS	n/a	n/a	n/a
63.437	5.008	6_DOT_DETECTION	IDY#K	1	n/a
65.08	n/a	RESPONSE	n/a	n/a	1/1
66.36	n/a	RESPONSE	n/a	n/a	2/1
68.471	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	I#TUL	1	n/a
71.016	n/a	RESPONSE	n/a	n/a	1/1
76.029	2.008	CUE_REST	n/a	n/a	n/a
82.529	1.008	FIXCROSS	n/a	n/a	n/a
88.579	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.654	5.008	6_DOT_DETECTION	#CYK#	2	n/a
105.44	n/a	RESPONSE	n/a	n/a	1/2
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.704	5.009	6_DOT_DETECTION	BOI##	2	n/a
110.24	n/a	RESPONSE	n/a	n/a	1/2
111.24	n/a	RESPONSE	n/a	n/a	2/2
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.754	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.64	n/a	RESPONSE	n/a	n/a	1/1
118.788	1.008	FIXCROSS	n/a	n/a	n/a
119.804	5.008	6_DOT_DETECTION	O#KUP	1	n/a
121.16	n/a	RESPONSE	n/a	n/a	1/1
124.838	1.008	FIXCROSS	n/a	n/a	n/a
125.854	5.009	6_DOT_DETECTION	#PSY#	2	n/a
126.896	n/a	RESPONSE	n/a	n/a	1/2
128.896	n/a	RESPONSE	n/a	n/a	2/2
130.888	1.008	FIXCROSS	n/a	n/a	n/a
131.904	5.009	6_DOT_DETECTION	IE##T	2	n/a
133.6	n/a	RESPONSE	n/a	n/a	1/2
136.938	1.008	FIXCROSS	n/a	n/a	n/a
137.954	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
138.816	n/a	RESPONSE	n/a	n/a	1/2
139.68	n/a	RESPONSE	n/a	n/a	2/2
142.988	1.008	FIXCROSS	n/a	n/a	n/a
144.004	5.009	6_DOT_DETECTION	IEYYŁ	0	n/a
150.546	2.008	CUE_REST	n/a	n/a	n/a
155.046	1.008	FIXCROSS	n/a	n/a	n/a
161.096	1.008	FIXCROSS	n/a	n/a	n/a
168.654	2.008	CUE_6_DOT	n/a	n/a	n/a
175.154	1.008	FIXCROSS	n/a	n/a	n/a
176.171	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
181.204	1.008	FIXCROSS	n/a	n/a	n/a
182.221	5.008	6_DOT_DETECTION	PAS##	2	n/a
184.72	n/a	RESPONSE	n/a	n/a	1/2
185.936	n/a	RESPONSE	n/a	n/a	2/2
187.254	1.008	FIXCROSS	n/a	n/a	n/a
188.27	5.009	6_DOT_DETECTION	#SIŁ#	2	n/a
189.36	n/a	RESPONSE	n/a	n/a	1/2
193.304	1.008	FIXCROSS	n/a	n/a	n/a
194.321	5.008	6_DOT_DETECTION	#SOS#	2	n/a
195.376	n/a	RESPONSE	n/a	n/a	1/2
197.68	n/a	RESPONSE	n/a	n/a	2/2
199.354	1.008	FIXCROSS	n/a	n/a	n/a
200.371	5.008	6_DOT_DETECTION	##TOM	2	n/a
201.16	n/a	RESPONSE	n/a	n/a	1/2
205.404	1.008	FIXCROSS	n/a	n/a	n/a
206.42	5.009	6_DOT_DETECTION	LLCSO	0	n/a
211.454	1.008	FIXCROSS	n/a	n/a	n/a
212.471	5.008	6_DOT_DETECTION	LUD#A	1	n/a
214.576	n/a	RESPONSE	n/a	n/a	1/1
217.504	1.008	FIXCROSS	n/a	n/a	n/a
218.521	5.008	6_DOT_DETECTION	##ALE	2	n/a
219.52	n/a	RESPONSE	n/a	n/a	1/2
220.376	n/a	RESPONSE	n/a	n/a	2/2
225.563	2.008	CUE_REST	n/a	n/a	n/a
229.563	1.008	FIXCROSS	n/a	n/a	n/a
235.613	1.008	FIXCROSS	n/a	n/a	n/a
243.671	2.008	CUE_6_DOT	n/a	n/a	n/a
249.671	1.008	FIXCROSS	n/a	n/a	n/a
250.688	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
255.721	1.008	FIXCROSS	n/a	n/a	n/a
256.738	5.008	6_DOT_DETECTION	LIP##	2	n/a
259.48	n/a	RESPONSE	n/a	n/a	1/2
260.56	n/a	RESPONSE	n/a	n/a	2/2
261.771	1.008	FIXCROSS	n/a	n/a	n/a
262.788	5.008	6_DOT_DETECTION	TOP#C	1	n/a
266.016	n/a	RESPONSE	n/a	n/a	1/1
267.821	1.008	FIXCROSS	n/a	n/a	n/a
268.837	5.009	6_DOT_DETECTION	ŁL#BM	1	n/a
272.256	n/a	RESPONSE	n/a	n/a	1/1
273.871	1.008	FIXCROSS	n/a	n/a	n/a
274.887	5.009	6_DOT_DETECTION	##ŁOM	2	n/a
276.16	n/a	RESPONSE	n/a	n/a	1/2
277.08	n/a	RESPONSE	n/a	n/a	2/2
279.921	1.008	FIXCROSS	n/a	n/a	n/a
