onset	duration	trial_type	braille_stimulus	targets	response_count
2.01	2.008	CUE_REST	n/a	n/a	n/a
7.01	1.008	FIXCROSS	n/a	n/a	n/a
13.06	1.008	FIXCROSS	n/a	n/a	n/a
21.119	2.008	CUE_6_DOT	n/a	n/a	n/a
26.119	1.008	FIXCROSS	n/a	n/a	n/a
27.136	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
32.169	1.008	FIXCROSS	n/a	n/a	n/a
33.186	5.008	6_DOT_DETECTION	CKBPD	0	n/a
38.219	1.008	FIXCROSS	n/a	n/a	n/a
39.236	5.008	6_DOT_DETECTION	#TAK#	2	n/a
40.216	n/a	RESPONSE	n/a	n/a	1/2
42.28	n/a	RESPONSE	n/a	n/a	2/2
44.269	1.008	FIXCROSS	n/a	n/a	n/a
45.286	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
47.576	n/a	RESPONSE	n/a	n/a	1/1
48.64	n/a	RESPONSE	n/a	n/a	2/1
50.319	1.008	FIXCROSS	n/a	n/a	n/a
51.336	5.008	6_DOT_DETECTION	LDEAC	0	n/a
56.369	1.008	FIXCROSS	n/a	n/a	n/a
57.386	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
62.419	1.008	FIXCROSS	n/a	n/a	n/a
63.436	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
66.08	n/a	RESPONSE	n/a	n/a	1/1
68.469	1.008	FIXCROSS	n/a	n/a	n/a
69.486	5.008	6_DOT_DETECTION	K#SET	1	n/a
71.4	n/a	RESPONSE	n/a	n/a	1/1
76.027	2.008	CUE_REST	n/a	n/a	n/a
82.527	1.008	FIXCROSS	n/a	n/a	n/a
88.577	1.008	FIXCROSS	n/a	n/a	n/a
95.636	2.008	CUE_6_DOT	n/a	n/a	n/a
100.636	1.008	FIXCROSS	n/a	n/a	n/a
101.652	5.008	6_DOT_DETECTION	DLPOO	0	n/a
106.686	1.008	FIXCROSS	n/a	n/a	n/a
107.702	5.008	6_DOT_DETECTION	LDABD	0	n/a
112.736	1.008	FIXCROSS	n/a	n/a	n/a
113.752	5.008	6_DOT_DETECTION	OSA#U	1	n/a
116.24	n/a	RESPONSE	n/a	n/a	1/1
118.786	1.008	FIXCROSS	n/a	n/a	n/a
119.802	5.008	6_DOT_DETECTION	LEK##	2	n/a
122.256	n/a	RESPONSE	n/a	n/a	1/2
123.336	n/a	RESPONSE	n/a	n/a	2/2
124.836	1.008	FIXCROSS	n/a	n/a	n/a
125.852	5.008	6_DOT_DETECTION	#TAM#	2	n/a
126.776	n/a	RESPONSE	n/a	n/a	1/2
128.76	n/a	RESPONSE	n/a	n/a	2/2
130.886	1.008	FIXCROSS	n/a	n/a	n/a
131.902	5.008	6_DOT_DETECTION	ISUEP	0	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
137.952	5.008	6_DOT_DETECTION	K#MYL	1	n/a
139.976	n/a	RESPONSE	n/a	n/a	1/1
141.576	n/a	RESPONSE	n/a	n/a	2/1
142.986	1.008	FIXCROSS	n/a	n/a	n/a
144.002	5.008	6_DOT_DETECTION	ADA#K	1	n/a
146.32	n/a	RESPONSE	n/a	n/a	1/1
150.544	2.008	CUE_REST	n/a	n/a	n/a
155.044	1.008	FIXCROSS	n/a	n/a	n/a
161.094	1.008	FIXCROSS	n/a	n/a	n/a
168.652	2.008	CUE_6_DOT	n/a	n/a	n/a
175.152	1.008	FIXCROSS	n/a	n/a	n/a
176.169	5.008	6_DOT_DETECTION	##BIŁ	2	n/a
177.376	n/a	RESPONSE	n/a	n/a	1/2
178.456	n/a	RESPONSE	n/a	n/a	2/2
181.202	1.008	FIXCROSS	n/a	n/a	n/a
182.219	5.008	6_DOT_DETECTION	K#BUD	1	n/a
183.76	n/a	RESPONSE	n/a	n/a	1/1
187.252	1.008	FIXCROSS	n/a	n/a	n/a
188.269	5.008	6_DOT_DETECTION	SMPMY	0	n/a
193.302	1.008	FIXCROSS	n/a	n/a	n/a
194.319	5.008	6_DOT_DETECTION	#DOBK	1	n/a
195.24	n/a	RESPONSE	n/a	n/a	1/1
199.353	1.008	FIXCROSS	n/a	n/a	n/a
200.369	5.008	6_DOT_DETECTION	TUAIU	0	n/a
205.403	1.008	FIXCROSS	n/a	n/a	n/a
206.419	5.008	6_DOT_DETECTION	P#LOK	1	n/a
208.72	n/a	RESPONSE	n/a	n/a	1/1
209.52	n/a	RESPONSE	n/a	n/a	2/1
211.453	1.008	FIXCROSS	n/a	n/a	n/a
212.469	5.008	6_DOT_DETECTION	#LAT#	2	n/a
213.536	n/a	RESPONSE	n/a	n/a	1/2
216.376	n/a	RESPONSE	n/a	n/a	2/2
217.503	1.008	FIXCROSS	n/a	n/a	n/a
218.519	5.008	6_DOT_DETECTION	IPUTI	0	n/a
225.561	2.008	CUE_REST	n/a	n/a	n/a
229.561	1.008	FIXCROSS	n/a	n/a	n/a
235.611	1.008	FIXCROSS	n/a	n/a	n/a
243.669	2.008	CUE_6_DOT	n/a	n/a	n/a
249.669	1.008	FIXCROSS	n/a	n/a	n/a
250.686	5.008	6_DOT_DETECTION	EBC##	2	n/a
253.08	n/a	RESPONSE	n/a	n/a	1/2
254.12	n/a	RESPONSE	n/a	n/a	2/2
255.719	1.008	FIXCROSS	n/a	n/a	n/a
256.736	5.008	6_DOT_DETECTION	KOYUA	0	n/a
261.769	1.008	FIXCROSS	n/a	n/a	n/a
262.786	5.008	6_DOT_DETECTION	C#PYK	1	n/a
264.2	n/a	RESPONSE	n/a	n/a	1/1
265.0	n/a	RESPONSE	n/a	n/a	2/1
267.819	1.008	FIXCROSS	n/a	n/a	n/a
268.836	5.008	6_DOT_DETECTION	TUB##	2	n/a
271.28	n/a	RESPONSE	n/a	n/a	1/2
272.76	n/a	RESPONSE	n/a	n/a	2/2
273.869	1.008	FIXCROSS	n/a	n/a	n/a
274.886	5.008	6_DOT_DETECTION	TCBMA	0	n/a
279.919	1.008	FIXCROSS	n/a	n/a	n/a
280.936	5.008	6_DOT_DETECTION	#SŁEM	1	n/a
282.08	n/a	RESPONSE	n/a	n/a	1/1
285.969	1.008	FIXCROSS	n/a	n/a	n/a
286.986	5.008	6_DOT_DETECTION	##UBM	2	n/a
287.96	n/a	RESPONSE	n/a	n/a	1/2
288.976	n/a	RESPONSE	n/a	n/a	2/2
292.019	1.008	FIXCROSS	n/a	n/a	n/a
293.036	5.008	6_DOT_DETECTION	MYL#C	1	n/a
297.336	n/a	RESPONSE	n/a	n/a	1/1
299.078	2.008	CUE_REST	n/a	n/a	n/a
305.078	1.008	FIXCROSS	n/a	n/a	n/a
311.128	1.008	FIXCROSS	n/a	n/a	n/a
318.686	2.008	CUE_6_DOT	n/a	n/a	n/a
324.186	1.008	FIXCROSS	n/a	n/a	n/a
325.203	5.008	6_DOT_DETECTION	DBPSO	0	n/a
330.236	1.008	FIXCROSS	n/a	n/a	n/a
331.253	5.008	6_DOT_DETECTION	SU#A#	2	n/a
334.64	n/a	RESPONSE	n/a	n/a	1/2
336.286	1.008	FIXCROSS	n/a	n/a	n/a
337.303	5.008	6_DOT_DETECTION	#C#AB	2	n/a
338.16	n/a	RESPONSE	n/a	n/a	1/2
339.36	n/a	RESPONSE	n/a	n/a	2/2
342.336	1.008	FIXCROSS	n/a	n/a	n/a
343.353	5.008	6_DOT_DETECTION	#TŁU#	2	n/a
344.72	n/a	RESPONSE	n/a	n/a	1/2
346.856	n/a	RESPONSE	n/a	n/a	2/2
348.386	1.008	FIXCROSS	n/a	n/a	n/a
349.403	5.008	6_DOT_DETECTION	#TYP#	2	n/a
350.28	n/a	RESPONSE	n/a	n/a	1/2
353.6	n/a	RESPONSE	n/a	n/a	2/2
354.436	1.008	FIXCROSS	n/a	n/a	n/a
355.453	5.008	6_DOT_DETECTION	MYL#M	1	n/a
358.04	n/a	RESPONSE	n/a	n/a	1/1
360.486	1.008	FIXCROSS	n/a	n/a	n/a
361.503	5.008	6_DOT_DETECTION	EE##I	2	n/a
364.72	n/a	RESPONSE	n/a	n/a	1/2
365.536	n/a	RESPONSE	n/a	n/a	2/2
366.536	1.008	FIXCROSS	n/a	n/a	n/a
367.553	5.008	6_DOT_DETECTION	##SET	2	n/a
368.64	n/a	RESPONSE	n/a	n/a	1/2
369.52	n/a	RESPONSE	n/a	n/a	2/2
373.595	2.008	CUE_REST	n/a	n/a	n/a
380.595	1.008	FIXCROSS	n/a	n/a	n/a
386.645	1.008	FIXCROSS	n/a	n/a	n/a
393.703	2.008	CUE_6_DOT	n/a	n/a	n/a
398.703	1.008	FIXCROSS	n/a	n/a	n/a
399.72	5.008	6_DOT_DETECTION	DOPPI	0	n/a
404.753	1.008	FIXCROSS	n/a	n/a	n/a
405.77	5.008	6_DOT_DETECTION	##BAK	2	n/a
406.76	n/a	RESPONSE	n/a	n/a	1/2
407.776	n/a	RESPONSE	n/a	n/a	2/2
410.803	1.008	FIXCROSS	n/a	n/a	n/a
411.82	5.008	6_DOT_DETECTION	Y#ŁAM	1	n/a
413.896	n/a	RESPONSE	n/a	n/a	1/1
414.776	n/a	RESPONSE	n/a	n/a	2/1
416.853	1.008	FIXCROSS	n/a	n/a	n/a
417.87	5.008	6_DOT_DETECTION	I#LEP	1	n/a
419.296	n/a	RESPONSE	n/a	n/a	1/1
422.903	1.008	FIXCROSS	n/a	n/a	n/a
423.92	5.008	6_DOT_DETECTION	DLOPP	0	n/a
428.953	1.008	FIXCROSS	n/a	n/a	n/a
429.97	5.008	6_DOT_DETECTION	CEL#D	1	n/a
432.216	n/a	RESPONSE	n/a	n/a	1/1
435.003	1.008	FIXCROSS	n/a	n/a	n/a
436.02	5.008	6_DOT_DETECTION	IMKBP	0	n/a
441.053	1.008	FIXCROSS	n/a	n/a	n/a
442.07	5.008	6_DOT_DETECTION	KIT##	2	n/a
444.32	n/a	RESPONSE	n/a	n/a	1/2
445.256	n/a	RESPONSE	n/a	n/a	2/2
