onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.082	CUE_START	n/a	n/a	n/a	n/a	n/a
14.083	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.842	6.324	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.166	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.924	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.502	n/a	RESPONSE	M1	1	19	G4	press
36.943	n/a	RESPONSE	M1	1	16	E4	press
37.016	n/a	RESPONSE	M1	1	19	G4	release
37.196	n/a	RESPONSE	M1	1	16	E4	release
37.599	n/a	RESPONSE	M1	1	16	E4	press
37.908	n/a	RESPONSE	M1	1	16	E4	release
38.099	n/a	RESPONSE	M1	1	17	F4	press
38.511	n/a	RESPONSE	M1	1	14	D4	press
38.533	n/a	RESPONSE	M1	1	17	F4	release
38.743	n/a	RESPONSE	M1	1	14	D4	release
39.014	n/a	RESPONSE	M1	1	14	D4	press
39.356	n/a	RESPONSE	M1	1	14	D4	release
39.547	n/a	RESPONSE	M1	1	12	C4	press
39.678	n/a	RESPONSE	M1	1	16	E4	press
39.84	n/a	RESPONSE	M1	1	12	C4	release
40.061	n/a	RESPONSE	M1	1	19	G4	press
40.112	n/a	RESPONSE	M1	1	16	E4	release
40.873	n/a	RESPONSE	M1	1	19	G4	release
42.241	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
50.0	6.317	CUE_LISTEN	        M1	2	n/a	n/a	n/a
56.316	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.074	6.325	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
64.546	n/a	RESPONSE	        M1	2	19	G4	press
64.997	n/a	RESPONSE	        M1	2	16	E4	press
65.038	n/a	RESPONSE	        M1	2	19	G4	release
65.269	n/a	RESPONSE	        M1	2	16	E4	release
65.451	n/a	RESPONSE	        M1	2	16	E4	press
65.782	n/a	RESPONSE	        M1	2	16	E4	release
65.843	n/a	RESPONSE	        M1	2	17	F4	press
66.304	n/a	RESPONSE	        M1	2	14	D4	press
66.316	n/a	RESPONSE	        M1	2	17	F4	release
66.557	n/a	RESPONSE	        M1	2	14	D4	release
66.778	n/a	RESPONSE	        M1	2	14	D4	press
67.289	n/a	RESPONSE	        M1	2	14	D4	release
67.351	n/a	RESPONSE	        M1	2	12	C4	press
67.622	n/a	RESPONSE	        M1	2	16	E4	press
67.693	n/a	RESPONSE	        M1	2	12	C4	release
67.876	n/a	RESPONSE	        M1	2	12	C4	press
67.966	n/a	RESPONSE	        M1	2	16	E4	release
68.747	n/a	RESPONSE	        M1	2	12	C4	release
70.399	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.158	6.317	CUE_LISTEN	        M7	1	n/a	n/a	n/a
84.474	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.233	6.317	CUE_PLAYBACK_BOTH_HANDS	        M7	1	n/a	n/a	n/a
92.789	n/a	RESPONSE	        M7	1	22	A#4	press
92.792	n/a	RESPONSE	        M7	1	07	G3	press
93.363	n/a	RESPONSE	        M7	1	21	A4	press
93.443	n/a	RESPONSE	        M7	1	22	A#4	release
93.92	n/a	RESPONSE	        M7	1	19	G4	press
93.963	n/a	RESPONSE	        M7	1	21	A4	release
94.51	n/a	RESPONSE	        M7	1	05	F3	press
94.532	n/a	RESPONSE	        M7	1	21	A4	press
94.573	n/a	RESPONSE	        M7	1	19	G4	release
94.594	n/a	RESPONSE	        M7	1	07	G3	release
95.177	n/a	RESPONSE	        M7	1	16	E4	press
95.187	n/a	RESPONSE	        M7	1	14	D4	press
95.288	n/a	RESPONSE	        M7	1	21	A4	release
95.409	n/a	RESPONSE	        M7	1	14	D4	release
95.681	n/a	RESPONSE	        M7	1	16	E4	release
95.962	n/a	RESPONSE	        M7	1	14	D4	press
96.843	n/a	RESPONSE	        M7	1	19	G4	press
96.846	n/a	RESPONSE	        M7	1	03	D#3	press
96.936	n/a	RESPONSE	        M7	1	14	D4	release
96.967	n/a	RESPONSE	        M7	1	05	F3	release
98.059	n/a	RESPONSE	        M7	1	07	G3	press
98.062	n/a	RESPONSE	        M7	1	09	A3	press
98.381	n/a	RESPONSE	        M7	1	09	A3	release
98.522	n/a	RESPONSE	        M7	1	19	G4	release
98.55	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
98.693	n/a	RESPONSE	        M7	1	09	A3	press
98.874	n/a	RESPONSE	        M7	1	07	G3	release
99.286	n/a	RESPONSE	        M7	1	09	A3	release
99.397	n/a	RESPONSE	        M7	1	03	D#3	release
106.308	6.325	CUE_LISTEN	        M7	2	n/a	n/a	n/a
112.633	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.391	6.317	CUE_PLAYBACK_BOTH_HANDS	        M7	2	n/a	n/a	n/a
120.858	n/a	RESPONSE	        M7	2	07	G3	press
120.88	n/a	RESPONSE	        M7	2	14	D4	press
120.883	n/a	RESPONSE	        M7	2	10	A#3	press
121.787	n/a	RESPONSE	        M7	2	14	D4	release
121.804	n/a	RESPONSE	        M7	2	07	G3	release
121.826	n/a	RESPONSE	        M7	2	10	A#3	release
122.14	n/a	RESPONSE	        M7	2	07	G3	press
122.154	n/a	RESPONSE	        M7	2	14	D4	press
