onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_REST	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
21.122	2.008	CUE_6_DOT	n/a	n/a	n/a
26.122	1.008	FIXCROSS	n/a	n/a	n/a
27.138	5.008	6_DOT_DETECTION	K#OBU	1	n/a
28.32	n/a	RESPONSE	n/a	n/a	1/1
32.12	n/a	RESPONSE	n/a	n/a	2/1
32.172	1.008	FIXCROSS	n/a	n/a	n/a
33.188	5.008	6_DOT_DETECTION	##BYM	2	n/a
36.064	n/a	RESPONSE	n/a	n/a	1/2
36.904	n/a	RESPONSE	n/a	n/a	2/2
38.222	1.008	FIXCROSS	n/a	n/a	n/a
38.224	n/a	RESPONSE	n/a	n/a	3/2
39.238	5.009	6_DOT_DETECTION	#MOI#	2	n/a
40.6	n/a	RESPONSE	n/a	n/a	1/2
42.384	n/a	RESPONSE	n/a	n/a	2/2
44.272	1.008	FIXCROSS	n/a	n/a	n/a
45.288	5.008	6_DOT_DETECTION	PBC#O	1	n/a
48.6	n/a	RESPONSE	n/a	n/a	1/1
50.322	1.008	FIXCROSS	n/a	n/a	n/a
51.338	5.008	6_DOT_DETECTION	#CSDŁ	1	n/a
55.08	n/a	RESPONSE	n/a	n/a	1/1
56.372	1.008	FIXCROSS	n/a	n/a	n/a
57.388	5.009	6_DOT_DETECTION	TMPLP	0	n/a
60.12	n/a	RESPONSE	n/a	n/a	1/0
62.422	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.008	6_DOT_DETECTION	PIK#S	1	n/a
66.0	n/a	RESPONSE	n/a	n/a	1/1
68.472	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	##PUK	2	n/a
73.264	n/a	RESPONSE	n/a	n/a	1/2
74.584	n/a	RESPONSE	n/a	n/a	2/2
76.03	2.008	CUE_REST	n/a	n/a	n/a
82.53	1.008	FIXCROSS	n/a	n/a	n/a
88.58	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.655	5.008	6_DOT_DETECTION	#PYL#	2	n/a
102.6	n/a	RESPONSE	n/a	n/a	1/2
105.48	n/a	RESPONSE	n/a	n/a	2/2
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.705	5.008	6_DOT_DETECTION	#LOB#	2	n/a
109.744	n/a	RESPONSE	n/a	n/a	1/2
111.32	n/a	RESPONSE	n/a	n/a	2/2
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.755	5.009	6_DOT_DETECTION	KKBDB	0	n/a
118.788	1.008	FIXCROSS	n/a	n/a	n/a
119.805	5.009	6_DOT_DETECTION	#MOC#	2	n/a
121.584	n/a	RESPONSE	n/a	n/a	1/2
123.68	n/a	RESPONSE	n/a	n/a	2/2
124.838	1.008	FIXCROSS	n/a	n/a	n/a
125.855	5.008	6_DOT_DETECTION	OYOEL	0	n/a
130.888	1.009	FIXCROSS	n/a	n/a	n/a
131.905	5.008	6_DOT_DETECTION	UICCI	0	n/a
136.939	1.008	FIXCROSS	n/a	n/a	n/a
137.955	5.008	6_DOT_DETECTION	YYSAT	0	n/a
139.72	n/a	RESPONSE	n/a	n/a	1/0
142.989	1.008	FIXCROSS	n/a	n/a	n/a
144.005	5.009	6_DOT_DETECTION	ŁEB##	2	n/a
147.384	n/a	RESPONSE	n/a	n/a	1/2
148.384	n/a	RESPONSE	n/a	n/a	2/2
150.547	2.008	CUE_REST	n/a	n/a	n/a
