onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.014	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.014	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.031	5.008	LEXICAL_DECISION	PSEUDOWORD	LOKYD	n/a	n/a
15.064	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
15.736	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
16.081	5.008	LEXICAL_DECISION	PSEUDOWORD	SAKMY	n/a	n/a
22.856	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
23.114	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.131	5.008	LEXICAL_DECISION	WORD	KASA	n/a	n/a
31.136	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.164	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.181	5.008	LEXICAL_DECISION	WORD	KŁA	n/a	n/a
38.12	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
39.214	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.231	5.008	LEXICAL_DECISION	WORD	KOMU	n/a	n/a
49.273	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.273	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	6_DOT_DETECTION	NO_6-DOT	DMSTY	n/a	n/a
58.696	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
62.323	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	6_DOT_DETECTION	NO_6-DOT	TMIA	n/a	n/a
70.373	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	6_DOT_DETECTION	6-DOT	##Ł	n/a	n/a
73.36	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.423	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	6_DOT_DETECTION	6-DOT	#U#	n/a	n/a
81.016	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.473	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.49	5.008	6_DOT_DETECTION	6-DOT	A#L#O	n/a	n/a
90.0	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.531	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.531	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.548	5.008	LEXICAL_DECISION	PSEUDOWORD	IKOB	n/a	n/a
108.2	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
