onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.083	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.843	6.316	CUE_LISTEN	M4	1	n/a	n/a	n/a
28.159	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.917	6.325	CUE_PLAYBACK_BOTH_HANDS	M4	1	n/a	n/a	n/a
40.365	n/a	RESPONSE	M4	1	04	E3	press
40.368	n/a	RESPONSE	M4	1	12	C4	press
40.388	n/a	RESPONSE	M4	1	11	B3	press
40.39	n/a	RESPONSE	M4	1	07	G3	press
41.023	n/a	RESPONSE	M4	1	07	G3	release
41.412	n/a	RESPONSE	M4	1	16	E4	press
41.463	n/a	RESPONSE	M4	1	12	C4	release
42.242	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.486	n/a	RESPONSE	M4	1	16	E4	release
43.208	n/a	RESPONSE	M4	1	12	C4	press
43.818	n/a	RESPONSE	M4	1	16	E4	press
43.882	n/a	RESPONSE	M4	1	12	C4	release
44.793	n/a	RESPONSE	M4	1	19	G4	press
45.035	n/a	RESPONSE	M4	1	16	E4	release
45.37	n/a	RESPONSE	M4	1	17	F4	press
45.48	n/a	RESPONSE	M4	1	19	G4	release
45.935	n/a	RESPONSE	M4	1	11	B3	release
45.965	n/a	RESPONSE	M4	1	16	E4	press
46.095	n/a	RESPONSE	M4	1	17	F4	release
46.682	n/a	RESPONSE	M4	1	14	D4	press
46.83	n/a	RESPONSE	M4	1	14	D4	release
46.938	n/a	RESPONSE	M4	1	16	E4	release
47.119	n/a	RESPONSE	M4	1	16	E4	press
47.832	n/a	RESPONSE	M4	1	17	F4	press
48.06	n/a	RESPONSE	M4	1	16	E4	release
48.515	n/a	RESPONSE	M4	1	19	G4	press
48.578	n/a	RESPONSE	M4	1	17	F4	release
49.3	n/a	RESPONSE	M4	1	19	G4	release
49.499	n/a	RESPONSE	M4	1	04	E3	release
50.001	6.317	CUE_LISTEN	M4	2	n/a	n/a	n/a
56.317	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.076	6.317	CUE_PLAYBACK_BOTH_HANDS	M4	2	n/a	n/a	n/a
64.635	n/a	RESPONSE	M4	2	12	C4	press
64.655	n/a	RESPONSE	M4	2	05	F3	press
64.669	n/a	RESPONSE	M4	2	09	A3	press
65.556	n/a	RESPONSE	M4	2	16	E4	press
65.652	n/a	RESPONSE	M4	2	16	E4	release
66.184	n/a	RESPONSE	M4	2	17	F4	press
66.908	n/a	RESPONSE	M4	2	21	A4	press
67.0	n/a	RESPONSE	M4	2	17	F4	release
67.72	n/a	RESPONSE	M4	2	24	C5	press
67.822	n/a	RESPONSE	M4	2	21	A4	release
67.925	n/a	RESPONSE	M4	2	09	A3	release
67.942	n/a	RESPONSE	M4	2	05	F3	release
68.59	n/a	RESPONSE	M4	2	04	E3	press
68.593	n/a	RESPONSE	M4	2	07	G3	press
68.603	n/a	RESPONSE	M4	2	22	A#4	press
68.704	n/a	RESPONSE	M4	2	24	C5	release
69.365	n/a	RESPONSE	M4	2	19	G4	press
69.368	n/a	RESPONSE	M4	2	21	A4	press
69.488	n/a	RESPONSE	M4	2	22	A#4	release
69.749	n/a	RESPONSE	M4	2	19	G4	release
70.123	n/a	RESPONSE	M4	2	19	G4	press
70.222	n/a	RESPONSE	M4	2	21	A4	release
70.392	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.973	n/a	RESPONSE	M4	2	19	G4	release
71.134	n/a	RESPONSE	M4	2	12	C4	release
71.165	n/a	RESPONSE	M4	2	07	G3	release
71.456	n/a	RESPONSE	M4	2	04	E3	release
71.55	n/a	RESPONSE	M4	2	12	C4	press
71.559	n/a	RESPONSE	M4	2	04	E3	press
71.562	n/a	RESPONSE	M4	2	07	G3	press
73.173	n/a	RESPONSE	M4	2	17	F4	press
74.034	n/a	RESPONSE	M4	2	21	A4	press
74.118	n/a	RESPONSE	M4	2	17	F4	release
75.629	n/a	RESPONSE	M4	2	22	A#4	press
75.714	n/a	RESPONSE	M4	2	21	A4	release
76.323	n/a	RESPONSE	M4	2	07	G3	release
76.383	n/a	RESPONSE	M4	2	04	E3	release
76.879	n/a	RESPONSE	M4	2	05	F3	press
76.902	n/a	RESPONSE	M4	2	21	A4	press
76.904	n/a	RESPONSE	M4	2	22	A#4	release
76.919	n/a	RESPONSE	M4	2	09	A3	press
77.669	n/a	RESPONSE	M4	2	19	G4	press
77.786	n/a	RESPONSE	M4	2	21	A4	release
78.151	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
78.389	n/a	RESPONSE	M1	1	17	F4	press
78.53	n/a	RESPONSE	M1	1	19	G4	release
78.982	n/a	RESPONSE	M1	1	05	F3	release
78.984	n/a	RESPONSE	M1	1	09	A3	release
79.024	n/a	RESPONSE	M1	1	17	F4	release
79.168	n/a	RESPONSE	M1	1	12	C4	release
84.476	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.234	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
