onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.014	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.014	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.031	5.008	LEXICAL_DECISION	PSEUDOWORD	BADO	n/a	n/a
13.117	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.064	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.081	5.008	LEXICAL_DECISION	WORD	DEBEL	n/a	n/a
20.774	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.114	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.131	5.008	LEXICAL_DECISION	WORD	OBAL	n/a	n/a
28.854	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.164	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.181	5.008	LEXICAL_DECISION	PSEUDOWORD	LAKO	n/a	n/a
37.014	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.214	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.231	5.008	LEXICAL_DECISION	WORD	OBCA	n/a	n/a
45.642	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.273	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.273	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	6_DOT_DETECTION	NO_6-DOT	PKUŁS	n/a	n/a
59.377	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.323	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	6_DOT_DETECTION	6-DOT	ETS##	n/a	n/a
67.38	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
70.373	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	6_DOT_DETECTION	6-DOT	#ALK#	n/a	n/a
75.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.423	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	6_DOT_DETECTION	NO_6-DOT	TSDRO	n/a	n/a
82.607	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
86.472	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.49	5.008	6_DOT_DETECTION	6-DOT	O#L#	n/a	n/a
90.399	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.531	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.531	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
