onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_6_DOT	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
8.028	5.009	6_DOT_DETECTION	ETMMP	0	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
14.078	5.008	6_DOT_DETECTION	#MAM#	2	n/a
15.147	n/a	RESPONSE	n/a	n/a	1/2
17.337	n/a	RESPONSE	n/a	n/a	2/2
19.112	1.008	FIXCROSS	n/a	n/a	n/a
20.128	5.009	6_DOT_DETECTION	#MUEI	1	n/a
21.488	n/a	RESPONSE	n/a	n/a	1/1
25.162	1.017	FIXCROSS	n/a	n/a	n/a
26.187	5.008	6_DOT_DETECTION	#ODY#	2	n/a
27.406	n/a	RESPONSE	n/a	n/a	1/2
29.435	n/a	RESPONSE	n/a	n/a	2/2
30.723	n/a	RESPONSE	n/a	n/a	3/2
31.22	1.008	FIXCROSS	n/a	n/a	n/a
32.237	5.008	6_DOT_DETECTION	L#OPP	1	n/a
37.27	1.008	FIXCROSS	n/a	n/a	n/a
38.287	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
43.32	1.008	FIXCROSS	n/a	n/a	n/a
44.337	5.008	6_DOT_DETECTION	TLE#A	1	n/a
46.99	n/a	RESPONSE	n/a	n/a	1/1
49.37	1.008	FIXCROSS	n/a	n/a	n/a
50.387	5.008	6_DOT_DETECTION	MIT##	2	n/a
53.997	n/a	RESPONSE	n/a	n/a	1/2
54.386	n/a	RESPONSE	n/a	n/a	2/2
57.428	2.008	CUE_REST	n/a	n/a	n/a
62.428	1.008	FIXCROSS	n/a	n/a	n/a
68.478	1.008	FIXCROSS	n/a	n/a	n/a
75.537	2.008	CUE_6_DOT	n/a	n/a	n/a
80.537	1.008	FIXCROSS	n/a	n/a	n/a
81.554	5.008	6_DOT_DETECTION	O#CLC	1	n/a
83.558	n/a	RESPONSE	n/a	n/a	1/1
86.587	1.008	FIXCROSS	n/a	n/a	n/a
87.603	5.009	6_DOT_DETECTION	CPCPO	0	n/a
92.637	1.008	FIXCROSS	n/a	n/a	n/a
93.654	5.008	6_DOT_DETECTION	CDYCS	0	n/a
96.826	n/a	RESPONSE	n/a	n/a	1/0
98.687	1.008	FIXCROSS	n/a	n/a	n/a
99.704	5.008	6_DOT_DETECTION	#MAT#	2	n/a
100.727	n/a	RESPONSE	n/a	n/a	1/2
104.737	1.008	FIXCROSS	n/a	n/a	n/a
104.843	n/a	RESPONSE	n/a	n/a	2/2
105.754	5.008	6_DOT_DETECTION	ASA#S	1	n/a
108.373	n/a	RESPONSE	n/a	n/a	1/1
110.787	1.008	FIXCROSS	n/a	n/a	n/a
111.804	5.008	6_DOT_DETECTION	D#DOM	1	n/a
113.352	n/a	RESPONSE	n/a	n/a	1/1
116.837	1.008	FIXCROSS	n/a	n/a	n/a
117.854	5.008	6_DOT_DETECTION	#BYT#	2	n/a
119.057	n/a	RESPONSE	n/a	n/a	1/2
122.428	n/a	RESPONSE	n/a	n/a	2/2
122.887	1.008	FIXCROSS	n/a	n/a	n/a
123.903	5.009	6_DOT_DETECTION	B#KOS	1	n/a
125.385	n/a	RESPONSE	n/a	n/a	1/1
130.445	2.008	CUE_REST	n/a	n/a	n/a
136.945	1.008	FIXCROSS	n/a	n/a	n/a
142.995	1.008	FIXCROSS	n/a	n/a	n/a
150.554	2.008	CUE_6_DOT	n/a	n/a	n/a
157.054	1.008	FIXCROSS	n/a	n/a	n/a
158.07	5.009	6_DOT_DETECTION	KEBI#	1	n/a
161.48	n/a	RESPONSE	n/a	n/a	1/1
163.104	1.008	FIXCROSS	n/a	n/a	n/a
164.12	5.008	6_DOT_DETECTION	OSI##	2	n/a
167.479	n/a	RESPONSE	n/a	n/a	1/2
168.379	n/a	RESPONSE	n/a	n/a	2/2
169.154	1.008	FIXCROSS	n/a	n/a	n/a
170.17	5.008	6_DOT_DETECTION	ŁIOOI	0	n/a
175.204	1.008	FIXCROSS	n/a	n/a	n/a
176.22	5.008	6_DOT_DETECTION	YOIUC	0	n/a
181.254	1.008	FIXCROSS	n/a	n/a	n/a
182.271	5.008	6_DOT_DETECTION	YMEKP	0	n/a
187.304	1.008	FIXCROSS	n/a	n/a	n/a
188.32	5.009	6_DOT_DETECTION	LOS#O	1	n/a
192.254	n/a	RESPONSE	n/a	n/a	1/1
193.354	1.008	FIXCROSS	n/a	n/a	n/a
194.371	5.008	6_DOT_DETECTION	##ILU	2	n/a
195.632	n/a	RESPONSE	n/a	n/a	1/2
199.145	n/a	RESPONSE	n/a	n/a	2/2
199.404	1.008	FIXCROSS	n/a	n/a	n/a
200.421	5.008	6_DOT_DETECTION	PLLIU	0	n/a
206.962	2.008	CUE_REST	n/a	n/a	n/a
211.462	1.008	FIXCROSS	n/a	n/a	n/a
217.512	1.008	FIXCROSS	n/a	n/a	n/a
225.571	2.008	CUE_6_DOT	n/a	n/a	n/a
231.571	1.008	FIXCROSS	n/a	n/a	n/a
232.587	5.008	6_DOT_DETECTION	Ł#TYM	1	n/a
234.316	n/a	RESPONSE	n/a	n/a	1/1
237.621	1.008	FIXCROSS	n/a	n/a	n/a
238.637	5.009	6_DOT_DETECTION	KOŁ#Y	1	n/a
241.372	n/a	RESPONSE	n/a	n/a	1/1
242.784	n/a	RESPONSE	n/a	n/a	2/1
243.671	1.008	FIXCROSS	n/a	n/a	n/a
244.687	5.009	6_DOT_DETECTION	OYPTK	0	n/a
246.861	n/a	RESPONSE	n/a	n/a	1/0
249.406	n/a	RESPONSE	n/a	n/a	2/0
249.721	1.008	FIXCROSS	n/a	n/a	n/a
250.738	5.008	6_DOT_DETECTION	YSPIU	0	n/a
255.771	1.008	FIXCROSS	n/a	n/a	n/a
256.788	5.008	6_DOT_DETECTION	##CŁO	2	n/a
257.685	n/a	RESPONSE	n/a	n/a	1/2
261.451	n/a	RESPONSE	n/a	n/a	2/2
261.821	1.008	FIXCROSS	n/a	n/a	n/a
262.837	5.009	6_DOT_DETECTION	##ŁUT	2	n/a
264.056	n/a	RESPONSE	n/a	n/a	1/2
265.751	n/a	RESPONSE	n/a	n/a	2/2
267.871	1.008	FIXCROSS	n/a	n/a	n/a
268.888	5.008	6_DOT_DETECTION	#TŁO#	2	n/a
269.945	n/a	RESPONSE	n/a	n/a	1/2
272.984	n/a	RESPONSE	n/a	n/a	2/2
273.921	1.008	FIXCROSS	n/a	n/a	n/a
274.938	5.008	6_DOT_DETECTION	##ŁUP	2	n/a
275.961	n/a	RESPONSE	n/a	n/a	1/2
277.481	n/a	RESPONSE	n/a	n/a	2/2
281.979	2.008	CUE_REST	n/a	n/a	n/a
285.979	1.008	FIXCROSS	n/a	n/a	n/a
292.029	1.008	FIXCROSS	n/a	n/a	n/a
299.588	2.008	CUE_6_DOT	n/a	n/a	n/a
305.088	1.008	FIXCROSS	n/a	n/a	n/a
306.104	5.009	6_DOT_DETECTION	TŁSDB	0	n/a
311.138	1.008	FIXCROSS	n/a	n/a	n/a
312.154	5.008	6_DOT_DETECTION	D#BYK	1	n/a
313.63	n/a	RESPONSE	n/a	n/a	1/1
317.188	1.008	FIXCROSS	n/a	n/a	n/a
318.204	5.009	6_DOT_DETECTION	AALC#	1	n/a
322.506	n/a	RESPONSE	n/a	n/a	1/1
323.238	1.008	FIXCROSS	n/a	n/a	n/a
324.254	5.008	6_DOT_DETECTION	LB#AA	1	n/a
326.326	n/a	RESPONSE	n/a	n/a	1/1
329.288	1.008	FIXCROSS	n/a	n/a	n/a
330.304	5.008	6_DOT_DETECTION	BUK##	2	n/a
333.236	n/a	RESPONSE	n/a	n/a	1/2
335.094	n/a	RESPONSE	n/a	n/a	2/2
335.338	1.008	FIXCROSS	n/a	n/a	n/a
336.354	5.009	6_DOT_DETECTION	##TIK	2	n/a
337.284	n/a	RESPONSE	n/a	n/a	1/2
339.89	n/a	RESPONSE	n/a	n/a	2/2
341.388	1.008	FIXCROSS	n/a	n/a	n/a
342.404	5.009	6_DOT_DETECTION	CACLO	0	n/a
347.438	1.008	FIXCROSS	n/a	n/a	n/a
348.454	5.009	6_DOT_DETECTION	CACKD	0	n/a
354.496	2.008	CUE_REST	n/a	n/a	n/a
360.496	1.008	FIXCROSS	n/a	n/a	n/a
366.546	1.008	FIXCROSS	n/a	n/a	n/a
373.605	2.008	CUE_6_DOT	n/a	n/a	n/a
378.605	1.008	FIXCROSS	n/a	n/a	n/a
379.621	5.008	6_DOT_DETECTION	DYL#A	1	n/a
384.16	n/a	RESPONSE	n/a	n/a	1/1
384.655	1.008	FIXCROSS	n/a	n/a	n/a
385.671	5.008	6_DOT_DETECTION	KPDIA	0	n/a
390.705	1.008	FIXCROSS	n/a	n/a	n/a
391.721	5.008	6_DOT_DETECTION	EPEP#	1	n/a
395.96	n/a	RESPONSE	n/a	n/a	1/1
396.755	1.008	FIXCROSS	n/a	n/a	n/a
397.771	5.008	6_DOT_DETECTION	CUD##	2	n/a
401.833	n/a	RESPONSE	n/a	n/a	1/2
402.805	1.008	FIXCROSS	n/a	n/a	n/a
403.821	5.009	6_DOT_DETECTION	O#ŁKA	1	n/a
405.651	n/a	RESPONSE	n/a	n/a	1/1
408.855	1.008	FIXCROSS	n/a	n/a	n/a
409.871	5.009	6_DOT_DETECTION	MIL##	2	n/a
412.525	n/a	RESPONSE	n/a	n/a	1/2
413.503	n/a	RESPONSE	n/a	n/a	2/2
414.905	1.008	FIXCROSS	n/a	n/a	n/a
415.922	5.008	6_DOT_DETECTION	OMCKC	0	n/a
420.955	1.008	FIXCROSS	n/a	n/a	n/a
421.972	5.008	6_DOT_DETECTION	OOEET	0	n/a
428.013	2.008	CUE_REST	n/a	n/a	n/a
435.013	1.008	FIXCROSS	n/a	n/a	n/a
441.063	1.008	FIXCROSS	n/a	n/a	n/a
