onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.088	CUE_START	n/a	n/a	n/a	n/a	n/a
14.089	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.848	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
27.588	n/a	RESPONSE	M1	1	19	G4	press
28.011	n/a	RESPONSE	M1	1	19	G4	release
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
28.182	n/a	RESPONSE	M1	1	16	E4	press
28.553	n/a	RESPONSE	M1	1	16	E4	release
28.704	n/a	RESPONSE	M1	1	16	E4	press
29.216	n/a	RESPONSE	M1	1	16	E4	release
29.417	n/a	RESPONSE	M1	1	17	F4	press
29.813	n/a	RESPONSE	M1	1	17	F4	release
29.953	n/a	RESPONSE	M1	1	14	D4	press
30.396	n/a	RESPONSE	M1	1	14	D4	release
30.472	n/a	RESPONSE	M1	1	14	D4	press
30.891	n/a	RESPONSE	M1	1	14	D4	release
30.921	n/a	RESPONSE	M1	1	12	C4	press
31.163	n/a	RESPONSE	M1	1	12	C4	release
31.192	n/a	RESPONSE	M1	1	16	E4	press
31.436	n/a	RESPONSE	M1	1	16	E4	release
31.446	n/a	RESPONSE	M1	1	19	G4	press
31.773	n/a	RESPONSE	M1	1	19	G4	release
35.922	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.832	n/a	RESPONSE	M1	1	19	G4	press
37.203	n/a	RESPONSE	M1	1	19	G4	release
37.384	n/a	RESPONSE	M1	1	16	E4	press
37.727	n/a	RESPONSE	M1	1	16	E4	release
37.938	n/a	RESPONSE	M1	1	16	E4	press
38.272	n/a	RESPONSE	M1	1	16	E4	release
38.461	n/a	RESPONSE	M1	1	17	F4	press
38.804	n/a	RESPONSE	M1	1	17	F4	release
39.003	n/a	RESPONSE	M1	1	14	D4	press
39.334	n/a	RESPONSE	M1	1	14	D4	release
39.547	n/a	RESPONSE	M1	1	14	D4	press
39.989	n/a	RESPONSE	M1	1	14	D4	release
40.114	n/a	RESPONSE	M1	1	12	C4	press
40.121	n/a	RESPONSE	M1	1	11	B3	press
40.273	n/a	RESPONSE	M1	1	11	B3	release
40.307	n/a	RESPONSE	M1	1	12	C4	release
40.406	n/a	RESPONSE	M1	1	16	E4	press
40.623	n/a	RESPONSE	M1	1	16	E4	release
40.653	n/a	RESPONSE	M1	1	19	G4	press
41.469	n/a	RESPONSE	M1	1	19	G4	release
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.997	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.322	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.08	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
65.254	n/a	RESPONSE	M1	2	19	G4	press
65.664	n/a	RESPONSE	M1	2	19	G4	release
65.828	n/a	RESPONSE	M1	2	16	E4	press
66.337	n/a	RESPONSE	M1	2	16	E4	release
66.428	n/a	RESPONSE	M1	2	16	E4	press
66.799	n/a	RESPONSE	M1	2	16	E4	release
67.081	n/a	RESPONSE	M1	2	17	F4	press
67.502	n/a	RESPONSE	M1	2	17	F4	release
67.694	n/a	RESPONSE	M1	2	14	D4	press
68.156	n/a	RESPONSE	M1	2	14	D4	release
68.317	n/a	RESPONSE	M1	2	14	D4	press
68.798	n/a	RESPONSE	M1	2	14	D4	release
69.039	n/a	RESPONSE	M1	2	12	C4	press
69.261	n/a	RESPONSE	M1	2	12	C4	release
69.392	n/a	RESPONSE	M1	2	16	E4	press
69.654	n/a	RESPONSE	M1	2	16	E4	release
