onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.081	CUE_START	n/a	n/a	n/a	n/a	n/a
14.081	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.841	6.324	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.923	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.815	n/a	RESPONSE	M1	1	19	G4	press
37.365	n/a	RESPONSE	M1	1	19	G4	release
37.496	n/a	RESPONSE	M1	1	16	E4	press
37.897	n/a	RESPONSE	M1	1	16	E4	release
38.088	n/a	RESPONSE	M1	1	16	E4	press
38.43	n/a	RESPONSE	M1	1	16	E4	release
38.661	n/a	RESPONSE	M1	1	17	F4	press
39.292	n/a	RESPONSE	M1	1	14	D4	press
39.443	n/a	RESPONSE	M1	1	17	F4	release
39.592	n/a	RESPONSE	M1	1	14	D4	release
39.87	n/a	RESPONSE	M1	1	14	D4	press
40.268	n/a	RESPONSE	M1	1	14	D4	release
40.542	n/a	RESPONSE	M1	1	12	C4	press
40.832	n/a	RESPONSE	M1	1	12	C4	release
40.913	n/a	RESPONSE	M1	1	16	E4	press
41.158	n/a	RESPONSE	M1	1	16	E4	release
41.273	n/a	RESPONSE	M1	1	19	G4	press
42.148	n/a	RESPONSE	M1	1	19	G4	release
42.24	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.998	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.314	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.073	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.811	n/a	RESPONSE	M1	2	19	G4	press
65.361	n/a	RESPONSE	M1	2	19	G4	release
65.481	n/a	RESPONSE	M1	2	16	E4	press
65.902	n/a	RESPONSE	M1	2	16	E4	release
66.003	n/a	RESPONSE	M1	2	16	E4	press
66.344	n/a	RESPONSE	M1	2	16	E4	release
66.516	n/a	RESPONSE	M1	2	17	F4	press
66.907	n/a	RESPONSE	M1	2	17	F4	release
67.071	n/a	RESPONSE	M1	2	14	D4	press
67.352	n/a	RESPONSE	M1	2	14	D4	release
67.561	n/a	RESPONSE	M1	2	14	D4	press
67.845	n/a	RESPONSE	M1	2	14	D4	release
