onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_REST	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
13.067	1.008	FIXCROSS	n/a	n/a	n/a
21.125	2.008	CUE_6_DOT	n/a	n/a	n/a
26.125	1.008	FIXCROSS	n/a	n/a	n/a
27.142	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.192	5.008	6_DOT_DETECTION	CKBPD	0	n/a
38.225	1.008	FIXCROSS	n/a	n/a	n/a
39.242	5.008	6_DOT_DETECTION	#TAK#	2	n/a
40.976	n/a	RESPONSE	n/a	n/a	1/2
42.68	n/a	RESPONSE	n/a	n/a	2/2
44.275	1.008	FIXCROSS	n/a	n/a	n/a
45.292	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
48.976	n/a	RESPONSE	n/a	n/a	1/1
49.64	n/a	RESPONSE	n/a	n/a	2/1
50.325	1.008	FIXCROSS	n/a	n/a	n/a
51.342	5.008	6_DOT_DETECTION	LDEAC	0	n/a
56.375	1.008	FIXCROSS	n/a	n/a	n/a
57.392	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.442	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
66.672	n/a	RESPONSE	n/a	n/a	1/1
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	K#SET	1	n/a
72.792	n/a	RESPONSE	n/a	n/a	1/1
76.034	2.008	CUE_REST	n/a	n/a	n/a
82.534	1.008	FIXCROSS	n/a	n/a	n/a
88.584	1.008	FIXCROSS	n/a	n/a	n/a
95.642	2.008	CUE_6_DOT	n/a	n/a	n/a
100.642	1.008	FIXCROSS	n/a	n/a	n/a
101.659	5.008	6_DOT_DETECTION	DLPOO	0	n/a
106.692	1.008	FIXCROSS	n/a	n/a	n/a
107.709	5.008	6_DOT_DETECTION	LDABD	0	n/a
112.742	1.008	FIXCROSS	n/a	n/a	n/a
113.759	5.008	6_DOT_DETECTION	OSA#U	1	n/a
117.016	n/a	RESPONSE	n/a	n/a	1/1
118.792	1.008	FIXCROSS	n/a	n/a	n/a
119.809	5.008	6_DOT_DETECTION	LEK##	2	n/a
123.416	n/a	RESPONSE	n/a	n/a	1/2
123.832	n/a	RESPONSE	n/a	n/a	2/2
124.842	1.008	FIXCROSS	n/a	n/a	n/a
125.859	5.008	6_DOT_DETECTION	#TAM#	2	n/a
129.296	n/a	RESPONSE	n/a	n/a	1/2
129.696	n/a	RESPONSE	n/a	n/a	2/2
130.892	1.008	FIXCROSS	n/a	n/a	n/a
131.909	5.008	6_DOT_DETECTION	ISUEP	0	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
137.959	5.008	6_DOT_DETECTION	K#MYL	1	n/a
139.616	n/a	RESPONSE	n/a	n/a	1/1
141.896	n/a	RESPONSE	n/a	n/a	2/1
142.992	1.008	FIXCROSS	n/a	n/a	n/a
