onset	duration	trial_type	braille_stimulus	targets	response_count
2.018	2.008	CUE_6_DOT	n/a	n/a	n/a
7.018	1.008	FIXCROSS	n/a	n/a	n/a
8.034	5.008	6_DOT_DETECTION	K#OBU	1	n/a
11.983	n/a	RESPONSE	n/a	n/a	1/1
13.068	1.008	FIXCROSS	n/a	n/a	n/a
14.084	5.009	6_DOT_DETECTION	##BYM	2	n/a
18.533	n/a	RESPONSE	n/a	n/a	1/2
19.118	1.008	FIXCROSS	n/a	n/a	n/a
20.134	5.008	6_DOT_DETECTION	#MOI#	2	n/a
25.082	n/a	RESPONSE	n/a	n/a	1/2
25.168	1.008	FIXCROSS	n/a	n/a	n/a
26.184	5.008	6_DOT_DETECTION	PBC#O	1	n/a
30.337	n/a	RESPONSE	n/a	n/a	1/1
31.218	1.008	FIXCROSS	n/a	n/a	n/a
32.234	5.009	6_DOT_DETECTION	#CSDŁ	1	n/a
34.266	n/a	RESPONSE	n/a	n/a	1/1
36.622	n/a	RESPONSE	n/a	n/a	2/1
37.268	1.008	FIXCROSS	n/a	n/a	n/a
38.284	5.008	6_DOT_DETECTION	TMPLP	0	n/a
43.318	1.008	FIXCROSS	n/a	n/a	n/a
44.334	5.008	6_DOT_DETECTION	PIK#S	1	n/a
48.084	n/a	RESPONSE	n/a	n/a	1/1
49.368	1.008	FIXCROSS	n/a	n/a	n/a
50.384	5.009	6_DOT_DETECTION	##PUK	2	n/a
51.91	n/a	RESPONSE	n/a	n/a	1/2
57.426	2.008	CUE_REST	n/a	n/a	n/a
62.426	1.008	FIXCROSS	n/a	n/a	n/a
68.476	1.008	FIXCROSS	n/a	n/a	n/a
75.534	2.008	CUE_6_DOT	n/a	n/a	n/a
80.534	1.008	FIXCROSS	n/a	n/a	n/a
81.551	5.008	6_DOT_DETECTION	#PYL#	2	n/a
82.764	n/a	RESPONSE	n/a	n/a	1/2
84.8	n/a	RESPONSE	n/a	n/a	2/2
86.584	1.008	FIXCROSS	n/a	n/a	n/a
86.805	n/a	RESPONSE	n/a	n/a	3/2
87.6	5.009	6_DOT_DETECTION	#LOB#	2	n/a
91.301	n/a	RESPONSE	n/a	n/a	1/2
92.634	1.008	FIXCROSS	n/a	n/a	n/a
93.651	5.008	6_DOT_DETECTION	KKBDB	0	n/a
98.684	1.008	FIXCROSS	n/a	n/a	n/a
99.701	5.008	6_DOT_DETECTION	#MOC#	2	n/a
101.796	n/a	RESPONSE	n/a	n/a	1/2
104.544	n/a	RESPONSE	n/a	n/a	2/2
104.734	1.008	FIXCROSS	n/a	n/a	n/a
105.751	5.008	6_DOT_DETECTION	OYOEL	0	n/a
110.784	1.008	FIXCROSS	n/a	n/a	n/a
111.801	5.008	6_DOT_DETECTION	UICCI	0	n/a
116.834	1.008	FIXCROSS	n/a	n/a	n/a
117.851	5.008	6_DOT_DETECTION	YYSAT	0	n/a
119.441	n/a	RESPONSE	n/a	n/a	1/0
122.884	1.008	FIXCROSS	n/a	n/a	n/a
123.901	5.009	6_DOT_DETECTION	ŁEB##	2	n/a
127.354	n/a	RESPONSE	n/a	n/a	1/2
130.443	2.008	CUE_REST	n/a	n/a	n/a
136.943	1.008	FIXCROSS	n/a	n/a	n/a
142.993	1.008	FIXCROSS	n/a	n/a	n/a
150.551	2.008	CUE_6_DOT	n/a	n/a	n/a
157.051	1.008	FIXCROSS	n/a	n/a	n/a
158.067	5.009	6_DOT_DETECTION	ILE#A	1	n/a
161.276	n/a	RESPONSE	n/a	n/a	1/1
163.101	1.008	FIXCROSS	n/a	n/a	n/a
164.118	5.008	6_DOT_DETECTION	#ULU#	2	n/a
165.671	n/a	RESPONSE	n/a	n/a	1/2
168.239	n/a	RESPONSE	n/a	n/a	2/2
169.151	1.008	FIXCROSS	n/a	n/a	n/a
170.167	5.009	6_DOT_DETECTION	OŁKKŁ	0	n/a
175.201	1.008	FIXCROSS	n/a	n/a	n/a
176.218	5.008	6_DOT_DETECTION	ŁBY##	2	n/a
178.922	n/a	RESPONSE	n/a	n/a	1/2
180.859	n/a	RESPONSE	n/a	n/a	2/2
181.251	1.008	FIXCROSS	n/a	n/a	n/a
182.267	5.009	6_DOT_DETECTION	UTCKE	0	n/a
187.301	1.008	FIXCROSS	n/a	n/a	n/a
188.318	5.008	6_DOT_DETECTION	T#ŁUK	1	n/a
190.629	n/a	RESPONSE	n/a	n/a	1/1
193.351	1.008	FIXCROSS	n/a	n/a	n/a
194.368	5.008	6_DOT_DETECTION	ALCBC	0	n/a
199.401	1.008	FIXCROSS	n/a	n/a	n/a
200.418	5.008	6_DOT_DETECTION	MOL#I	1	n/a
203.997	n/a	RESPONSE	n/a	n/a	1/1
206.96	2.008	CUE_REST	n/a	n/a	n/a
211.46	1.008	FIXCROSS	n/a	n/a	n/a
217.51	1.008	FIXCROSS	n/a	n/a	n/a
225.568	2.008	CUE_6_DOT	n/a	n/a	n/a
231.568	1.008	FIXCROSS	n/a	n/a	n/a
232.584	5.009	6_DOT_DETECTION	ELKYB	0	n/a
236.322	n/a	RESPONSE	n/a	n/a	1/0
237.618	1.008	FIXCROSS	n/a	n/a	n/a
238.635	5.008	6_DOT_DETECTION	CUI#A	1	n/a
242.127	n/a	RESPONSE	n/a	n/a	1/1
243.668	1.008	FIXCROSS	n/a	n/a	n/a
244.685	5.008	6_DOT_DETECTION	A#KŁA	1	n/a
246.736	n/a	RESPONSE	n/a	n/a	1/1
249.718	1.008	FIXCROSS	n/a	n/a	n/a
250.734	5.009	6_DOT_DETECTION	#DCBK	1	n/a
252.316	n/a	RESPONSE	n/a	n/a	1/1
255.767	1.009	FIXCROSS	n/a	n/a	n/a
256.785	5.008	6_DOT_DETECTION	DAL#S	1	n/a
260.042	n/a	RESPONSE	n/a	n/a	1/1
261.817	1.009	FIXCROSS	n/a	n/a	n/a
262.835	5.008	6_DOT_DETECTION	CLCLK	0	n/a
267.867	1.009	FIXCROSS	n/a	n/a	n/a
268.885	5.008	6_DOT_DETECTION	DDLYC	0	n/a
271.879	n/a	RESPONSE	n/a	n/a	1/0
273.287	n/a	RESPONSE	n/a	n/a	2/0
273.917	1.009	FIXCROSS	n/a	n/a	n/a
274.935	5.008	6_DOT_DETECTION	CLU#L	1	n/a
278.699	n/a	RESPONSE	n/a	n/a	1/1
281.976	2.008	CUE_REST	n/a	n/a	n/a
285.976	1.008	FIXCROSS	n/a	n/a	n/a
292.026	1.008	FIXCROSS	n/a	n/a	n/a
299.585	2.008	CUE_6_DOT	n/a	n/a	n/a
305.085	1.008	FIXCROSS	n/a	n/a	n/a
306.102	5.008	6_DOT_DETECTION	CEP##	2	n/a
308.827	n/a	RESPONSE	n/a	n/a	1/2
310.406	n/a	RESPONSE	n/a	n/a	2/2
311.134	1.009	FIXCROSS	n/a	n/a	n/a
312.152	5.008	6_DOT_DETECTION	BOM##	2	n/a
316.201	n/a	RESPONSE	n/a	n/a	1/2
317.185	1.008	FIXCROSS	n/a	n/a	n/a
318.202	5.008	6_DOT_DETECTION	PIŁ##	2	n/a
323.14	n/a	RESPONSE	n/a	n/a	1/2
323.235	1.008	FIXCROSS	n/a	n/a	n/a
324.251	5.009	6_DOT_DETECTION	Ł#BCO	1	n/a
326.542	n/a	RESPONSE	n/a	n/a	1/1
329.285	1.008	FIXCROSS	n/a	n/a	n/a
330.302	5.008	6_DOT_DETECTION	##DAŁ	2	n/a
331.179	n/a	RESPONSE	n/a	n/a	1/2
335.335	1.008	FIXCROSS	n/a	n/a	n/a
336.351	5.009	6_DOT_DETECTION	A#KAT	1	n/a
